項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4698,-,2486,-,2260,-,556,-
0,0,0,0,0,調査世帯数,648,-,307,-,153,-,149,-,39,-
0,0,0,0,0,世帯人員,2.87,-,2,-,3,-,4,-,5.09,-
0,0,0,0,0,有業人員,1.3,-,0.82,-,1.57,-,1.84,-,1.9,-
0,0,0,0,0,世帯主平均年齢,59.7,-,67.9,-,57.8,-,48,-,46.8,-
2,2,0,0,0,生計支出,313234,-,294081,-,312954,-,334335,-,390588,-
2,3,0,0,0,消費支出,313234,100,294081,100,312954,100,334335,100,390588,100
2,4,1,0,0,食料,81881,26.1,68058,23.1,91715,29.3,96562,28.9,95017,24.3
2,5,1,1,0,穀類,6175,2,5024,1.7,6788,2.2,7357,2.2,8357,2.1
2,6,1,1,1,米類,1493,0.5,1241,0.4,1499,0.5,1855,0.6,2122,0.5
2,6,1,1,2,パン,2630,0.8,2222,0.8,2892,0.9,3053,0.9,3183,0.8
2,6,1,1,3,麺類,1541,0.5,1206,0.4,1743,0.6,1819,0.5,2340,0.6
2,6,1,1,4,他の穀類,511,0.2,355,0.1,654,0.2,630,0.2,713,0.2
2,5,1,2,0,魚介類,6001,1.9,5870,2,6580,2.1,5880,1.8,5006,1.3
2,6,1,2,1,生鮮魚介,3629,1.2,3611,1.2,3871,1.2,3622,1.1,2717,0.7
2,6,1,2,2,塩干魚介,956,0.3,831,0.3,1156,0.4,981,0.3,1007,0.3
2,6,1,2,3,魚肉練製品,626,0.2,657,0.2,660,0.2,500,0.1,727,0.2
2,6,1,2,4,他の魚介加工品,790,0.3,770,0.3,893,0.3,777,0.2,555,0.1
2,5,1,3,0,肉類,8321,2.7,5936,2,9647,3.1,10681,3.2,12958,3.3
2,6,1,3,1,生鮮肉,6919,2.2,4790,1.6,8179,2.6,9008,2.7,10780,2.8
2,6,1,3,2,加工肉,1403,0.4,1146,0.4,1468,0.5,1673,0.5,2177,0.6
2,5,1,4,0,乳卵類,4352,1.4,3501,1.2,4785,1.5,5393,1.6,5379,1.4
2,6,1,4,1,牛乳,1308,0.4,1014,0.3,1309,0.4,1716,0.5,2137,0.5
2,6,1,4,2,乳製品,2256,0.7,1811,0.6,2636,0.8,2768,0.8,2237,0.6
2,6,1,4,3,卵,788,0.3,676,0.2,841,0.3,909,0.3,1005,0.3
2,5,1,5,0,野菜・海藻,9721,3.1,9381,3.2,10600,3.4,9676,2.9,8835,2.3
2,6,1,5,1,生鮮野菜,6714,2.1,6475,2.2,7284,2.3,6705,2,6217,1.6
2,6,1,5,2,乾物・海藻,749,0.2,631,0.2,896,0.3,852,0.3,669,0.2
2,6,1,5,3,大豆加工品,1096,0.3,1069,0.4,1231,0.4,1032,0.3,975,0.2
2,6,1,5,4,他の野菜・海藻加工品,1162,0.4,1206,0.4,1189,0.4,1088,0.3,973,0.2
2,5,1,6,0,果物,3384,1.1,3801,1.3,3206,1,3008,0.9,2193,0.6
2,6,1,6,1,生鮮果物,3019,1,3405,1.2,2804,0.9,2732,0.8,1889,0.5
2,6,1,6,2,果物加工品,365,0.1,396,0.1,402,0.1,276,0.1,304,0.1
2,5,1,7,0,油脂・調味料,3976,1.3,3361,1.1,4476,1.4,4527,1.4,4698,1.2
2,6,1,7,1,油脂,423,0.1,376,0.1,409,0.1,546,0.2,389,0.1
2,6,1,7,2,調味料,3553,1.1,2985,1,4067,1.3,3981,1.2,4309,1.1
2,5,1,8,0,菓子類,6915,2.2,5090,1.7,7576,2.4,9135,2.7,10358,2.7
2,5,1,9,0,調理食品,12375,4,10928,3.7,13028,4.2,14229,4.3,14150,3.6
2,6,1,9,1,主食的調理食品,5376,1.7,4768,1.6,5518,1.8,6258,1.9,6287,1.6
2,6,1,9,2,他の調理食品,6999,2.2,6159,2.1,7510,2.4,7971,2.4,7863,2
2,5,1,10,0,飲料,4743,1.5,3801,1.3,5452,1.7,6034,1.8,4276,1.1
2,6,1,10,1,茶類,1168,0.4,898,0.3,1454,0.5,1440,0.4,1060,0.3
2,6,1,10,2,コーヒー・ココア,1132,0.4,1025,0.3,1350,0.4,1143,0.3,1027,0.3
2,6,1,10,3,他の飲料,2442,0.8,1878,0.6,2647,0.8,3451,1,2189,0.6
2,5,1,11,0,酒類,3535,1.1,3283,1.1,3970,1.3,3694,1.1,3064,0.8
2,5,1,12,0,外食,12383,4,8083,2.7,15608,5,16949,5.1,15741,4
2,6,1,12,1,一般外食,11712,3.7,8083,2.7,15318,4.9,15036,4.5,12726,3.3
2,6,1,12,2,学校給食,672,0.2,-,-,290,0.1,1913,0.6,3015,0.8
2,4,2,0,0,住居,24399,7.8,26881,9.1,31445,10,13543,4.1,16049,4.1
2,5,2,1,0,家賃地代,15915,5.1,16100,5.5,18810,6,12580,3.8,14964,3.8
2,5,2,2,0,設備修繕・維持,8483,2.7,10780,3.7,12635,4,963,0.3,1084,0.3
2,6,2,2,1,設備材料,1789,0.6,1268,0.4,4148,1.3,632,0.2,338,0.1
2,6,2,2,2,工事その他のサービス,6695,2.1,9512,3.2,8487,2.7,331,0.1,746,0.2
2,4,3,0,0,光熱・水道,22963,7.3,22911,7.8,22641,7.2,22607,6.8,26297,6.7
2,5,3,1,0,電気代,9993,3.2,9706,3.3,10325,3.3,9736,2.9,11985,3.1
2,5,3,2,0,ガス代,7820,2.5,8430,2.9,6679,2.1,7944,2.4,7258,1.9
2,5,3,3,0,他の光熱,1192,0.4,1395,0.5,1205,0.4,817,0.2,937,0.2
2,5,3,4,0,上下水道料,3958,1.3,3379,1.1,4432,1.4,4110,1.2,6117,1.6
2,4,4,0,0,家具・家事用品,12044,3.8,10863,3.7,13837,4.4,11585,3.5,15879,4.1
2,5,4,1,0,家庭用耐久財,4259,1.4,4247,1.4,4875,1.6,2882,0.9,7198,1.8
2,6,4,1,1,家事用耐久財,2455,0.8,2156,0.7,3087,1,2213,0.7,3141,0.8
2,6,4,1,2,冷暖房用器具,1258,0.4,2000,0.7,134,0,541,0.2,2918,0.7
2,6,4,1,3,一般家具,546,0.2,90,0,1654,0.5,127,0,1139,0.3
2,5,4,2,0,室内装備・装飾品,487,0.2,399,0.1,502,0.2,741,0.2,132,0
2,5,4,3,0,寝具類,825,0.3,434,0.1,1412,0.5,1056,0.3,565,0.1
2,5,4,4,0,家事雑貨,2638,0.8,2291,0.8,2876,0.9,2848,0.9,3655,0.9
2,5,4,5,0,家事用消耗品,2975,0.9,2334,0.8,3587,1.1,3689,1.1,2760,0.7
2,5,4,6,0,家事サービス,861,0.3,1160,0.4,583,0.2,370,0.1,1568,0.4
2,4,5,0,0,被服及び履物,11651,3.7,8393,2.9,10955,3.5,17693,5.3,17726,4.5
2,5,5,1,0,和服,14,0,-,-,28,0,31,0,-,-
2,5,5,2,0,洋服,5274,1.7,3480,1.2,5568,1.8,7646,2.3,9471,2.4
2,6,5,2,1,男子用洋服,2011,0.6,1248,0.4,2629,0.8,2830,0.8,2364,0.6
2,6,5,2,2,婦人用洋服,2842,0.9,2232,0.8,2398,0.8,3846,1.2,5909,1.5
2,6,5,2,3,子供用洋服,420,0.1,-,-,541,0.2,970,0.3,1198,0.3
2,5,5,3,0,シャツ・セーター類,1735,0.6,1407,0.5,1606,0.5,2450,0.7,2183,0.6
2,6,5,3,1,男子用シャツ・セーター類,678,0.2,708,0.2,498,0.2,735,0.2,997,0.3
2,6,5,3,2,婦人用シャツ・セーター類,978,0.3,695,0.2,1082,0.3,1433,0.4,1047,0.3
2,6,5,3,3,子供用シャツ・セーター類,80,0,3,0,26,0,282,0.1,140,0
2,5,5,4,0,下着類,776,0.2,663,0.2,717,0.2,966,0.3,1221,0.3
2,6,5,4,1,男子用下着類,229,0.1,220,0.1,250,0.1,218,0.1,252,0.1
2,6,5,4,2,婦人用下着類,467,0.1,444,0.2,394,0.1,549,0.2,660,0.2
2,6,5,4,3,子供用下着類,80,0,-,-,73,0,199,0.1,310,0.1
2,5,5,5,0,生地・糸類,121,0,89,0,107,0,156,0,322,0.1
2,5,5,6,0,他の被服,1043,0.3,699,0.2,932,0.3,1684,0.5,1841,0.5
2,5,5,7,0,履物類,2194,0.7,1721,0.6,1694,0.5,3650,1.1,2506,0.6
2,5,5,8,0,被服関連サービス,494,0.2,335,0.1,303,0.1,1110,0.3,182,0
2,4,6,0,0,保健医療,14722,4.7,16036,5.5,12536,4,14532,4.3,14168,3.6
2,5,6,1,0,医薬品,2433,0.8,2660,0.9,2362,0.8,2330,0.7,1254,0.3
2,5,6,2,0,健康保持用摂取品,1370,0.4,1568,0.5,1653,0.5,857,0.3,525,0.1
2,5,6,3,0,保健医療用品・器具,2956,0.9,2245,0.8,2443,0.8,4703,1.4,4153,1.1
2,5,6,4,0,保健医療サービス,7963,2.5,9563,3.3,6078,1.9,6643,2,8235,2.1
2,4,7,0,0,交通・通信,35279,11.3,37104,12.6,33548,10.7,34497,10.3,30781,7.9
2,5,7,1,0,交通,5569,1.8,3886,1.3,7783,2.5,6403,1.9,6497,1.7
2,5,7,2,0,自動車等関係費,16129,5.1,21737,7.4,10154,3.2,12869,3.8,8710,2.2
2,6,7,2,1,自動車等購入,3456,1.1,7357,2.5,-,-,-,-,-,-
2,6,7,2,2,自転車購入,685,0.2,-,-,1320,0.4,1496,0.4,343,0.1
2,6,7,2,3,自動車等維持,11988,3.8,14380,4.9,8834,2.8,11374,3.4,8367,2.1
2,5,7,3,0,通信,13581,4.3,11480,3.9,15611,5,15225,4.6,15573,4
2,4,8,0,0,教育,12998,4.1,384,0.1,10202,3.3,25699,7.7,80496,20.6
2,5,8,1,0,授業料等,8890,2.8,44,0,5591,1.8,17475,5.2,63514,16.3
2,5,8,2,0,教科書・学習参考教材,80,0,40,0,65,0,154,0,186,0
2,5,8,3,0,補習教育,4028,1.3,299,0.1,4545,1.5,8070,2.4,16796,4.3
2,4,9,0,0,教養娯楽,30994,9.9,22028,7.5,31589,10.1,47710,14.3,36129,9.2
2,5,9,1,0,教養娯楽用耐久財,2341,0.7,1203,0.4,2772,0.9,4269,1.3,2193,0.6
2,5,9,2,0,教養娯楽用品,6242,2,4490,1.5,7033,2.2,8630,2.6,7808,2
2,5,9,3,0,書籍・他の印刷物,3605,1.2,3937,1.3,3834,1.2,2790,0.8,3094,0.8
2,5,9,4,0,教養娯楽サービス,18805,6,12398,4.2,17951,5.7,32021,9.6,23034,5.9
2,6,9,4,1,宿泊料,2612,0.8,2199,0.7,4075,1.3,1986,0.6,2101,0.5
2,6,9,4,2,パック旅行費,3179,1,348,0.1,948,0.3,12298,3.7,-,-
2,6,9,4,3,月謝類,3766,1.2,1332,0.5,3592,1.1,7477,2.2,10016,2.6
2,6,9,4,4,他の教養娯楽サービス,9249,3,8519,2.9,9336,3,10260,3.1,10917,2.8
2,4,10,0,0,その他の消費支出,66302,21.2,81422,27.7,54486,17.4,49905,14.9,58048,14.9
2,5,10,1,0,諸雑費,33440,10.7,44340,15.1,25028,8,22108,6.6,25033,6.4
2,6,10,1,1,理美容サービス,3070,1,3239,1.1,3318,1.1,2736,0.8,1897,0.5
2,6,10,1,2,理美容用品,4799,1.5,3913,1.3,5434,1.7,5957,1.8,4748,1.2
2,6,10,1,3,身の回り用品,1496,0.5,994,0.3,2024,0.6,1665,0.5,2695,0.7
2,6,10,1,4,たばこ,964,0.3,804,0.3,1342,0.4,1064,0.3,229,0.1
2,6,10,1,5,他の諸雑費,23110,7.4,35391,12,12910,4.1,10687,3.2,15465,4
2,5,10,2,0,こづかい,6839,2.2,3910,1.3,7849,2.5,9023,2.7,18205,4.7
2,5,10,3,0,交際費,23040,7.4,29748,10.1,18718,6,16014,4.8,14249,3.6
2,6,10,3,0,食料,3476,1.1,4174,1.4,4071,1.3,1922,0.6,1231,0.3
2,6,10,3,0,家具・家事用品,249,0.1,491,0.2,21,0,41,0,71,0
2,6,10,3,0,被服及び履物,335,0.1,546,0.2,113,0,223,0.1,-,-
2,6,10,3,0,教養娯楽,727,0.2,1223,0.4,220,0.1,223,0.1,841,0.2
2,6,10,3,0,他の物品サービス,536,0.2,912,0.3,90,0,269,0.1,435,0.1
2,6,10,3,6,贈与金,12687,4.1,17848,6.1,8769,2.8,7408,2.2,8061,2.1
2,6,10,3,7,他の交際費,5030,1.6,4552,1.5,5435,1.7,5928,1.8,3611,0.9
2,5,10,4,0,仕送り金,2983,1,3424,1.2,2893,0.9,2760,0.8,561,0.1
2,3,0,0,0,土地家屋購入,-,-,-,-,-,-,-,-,-,-
2,3,0,0,0,（再掲）教育関係費,15668,5,2165,0.7,12310,3.9,30455,9.1,84709,21.7
2,3,0,0,0,（再掲）教養娯楽関係費,34354,11,25469,8.7,35213,11.3,50830,15.2,38610,9.9
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,15670,5,21273,7.2,11661,3.7,10168,3,8622,2.2
2,3,0,0,0,（再掲）経常消費支出,217979,69.6,193496,65.8,233718,74.7,241374,72.2,259377,66.4
2,3,0,0,0,（再掲）情報通信関係費,16387,5.2,14730,5,16652,5.3,18746,5.6,19615,5
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,269709,86.1,238571,81.1,269847,86.2,310624,92.9,365918,93.7
,,,,,,,,,,,,,,,
東京都生計分析調査　令和 4年 1月,,,,,,,,,,,,,,,
第５表　世帯人員別１世帯当たり１か月間の用途別生計支出　―　全　世　帯　―　,,,,,,,,,,,,,,,
注）1)は「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。,,,,,,,,,,,,,,,
項目（0：世帯数等　2：生計支出）,,,,,,,,,,,,,,,
