項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,623,-,-,82,-,89,-,90,-,95,-,86,-,89,-,92,-
0,0,世帯人員,2.88,-,-,2.59,-,2.71,-,2.59,-,2.81,-,3.03,-,3.14,-,3.31,-
0,0,有業人員,1.26,-,-,1.01,-,1.14,-,1.06,-,1.19,-,1.41,-,1.49,-,1.54,-
0,0,世帯主平均年齢,59.8,-,-,64.7,-,63.4,-,62.2,-,60.2,-,60.2,-,52.7,-,55.2,-
0,0,消費支出,285729,-,-3.8,96329,-,155460,-,191371,-,233795,-,279694,-,348697,-,690725,-
0,0,公共的料金,80679,28.2,-3.5,28825,29.9,51923,33.4,62751,32.8,78858,33.7,86118,30.8,106499,30.5,149109,21.6
1,0,公共料金等,55668,19.5,4.4,25002,26,43132,27.7,45257,23.6,57004,24.4,66308,23.7,73538,21.1,79200,11.5
1,1,米,1642,0.6,-1.7,1353,1.4,1406,0.9,1533,0.8,1391,0.6,1842,0.7,1926,0.6,2035,0.3
1,1,食塩,31,0,-8.8,19,0,40,0,52,0,21,0,26,0,25,0,31,0
1,1,学校給食,796,0.3,6.8,299,0.3,336,0.2,255,0.1,554,0.2,937,0.3,1358,0.4,1823,0.3
1,1,公営家賃,2930,1,166.8,255,0.3,1806,1.2,293,0.2,4945,2.1,5314,1.9,6621,1.9,1302,0.2
1,1,電気代,12869,4.5,16.1,7170,7.4,11042,7.1,10805,5.6,14731,6.3,16401,5.9,14666,4.2,15254,2.2
1,1,都市ガス,8386,2.9,27.5,4537,4.7,8119,5.2,6463,3.4,9283,4,11107,4,9506,2.7,9676,1.4
