1,"東京都生計分析調査　令和 4年 8月","","","","","","","","","","","","","","","","","","","",""
2,"","","","","","","第４表　年間収入区分別及び住居所有形態別１世帯当たり１か月間の収入と用途別生計支出　―　無職世帯　―　","","","","","","","","","","","","","",""
3,"","","","","","","注）1)は「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。","","","","","","","","","","","","","",""
4,"","","","","","","項目（0：世帯数等　1：受取　2：支払　3：可処分所得等）","","","","","","","","","","","","","",""
5,"項目","階層","大分類","中分類","小分類","項目名","都平均／実数（円）","都平均／構成比（％）","都平均／対前年同月増加率（％）","都平均／持家／実数（円）","都平均／持家／構成比（％）","300万円未満／実数（円）","300万円未満／構成比（％）","300万円未満／持家／実数（円）","300万円未満／持家／構成比（％）","300万円以上／実数（円）","300万円以上／構成比（％）","300万円以上／持家／実数（円）","300万円以上／持家／構成比（％）","（再掲）持家以外／実数（円）","（再掲）持家以外／構成比（％）"
6,"0","0","0","0","0","世帯数分布",10000,-,-,8409,-,2636,-,2083,-,7364,-,6326,-,1591,-
7,"0","0","0","0","0","調査世帯数",214,-,-,184,-,54,-,43,-,160,-,141,-,30,-
8,"0","0","0","0","0","世帯人員",2.24,-,-,2.24,-,2.27,-,2.25,-,2.23,-,2.23,-,2.25,-
9,"0","0","0","0","0","有業人員",0.43,-,-,0.40,-,0.46,-,0.42,-,0.42,-,0.39,-,0.57,-
10,"0","0","0","0","0","世帯主平均年齢",75.5,-,-,76.2,-,76.2,-,76.9,-,75.3,-,75.9,-,71.9,-
11,"1","0","0","0","0","受取",908596,-,0.0,942385,-,628729,-,647011,-,1008751,-,1039634,-,730030,-
12,"1","1","0","0","0","実収入",420037,100.0,-6.9,439970,100.0,308688,100.0,313615,100.0,459885,100.0,481571,100.0,314696,100.0
13,"1","2","0","0","0","経常収入",414520,98.7,-6.3,433800,98.6,304598,98.7,309821,98.8,453858,98.7,474619,98.6,312632,99.3
14,"1","3","0","0","0","勤め先収入",24451,5.8,-23.4,21644,4.9,15079,4.9,19081,6.1,27805,6.0,22487,4.7,39286,12.5
15,"1","4","0","0","0","世帯主収入",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16,"1","6","0","0","0","うち男",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
17,"1","5","0","0","0","定期収入",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,"1","5","0","0","0","臨時収入",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,"1","5","0","0","0","賞与",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,"1","4","0","0","0","世帯主の配偶者の収入",11396,2.7,32.7,10972,2.5,11466,3.7,14509,4.6,11371,2.5,9807,2.0,13641,4.3
21,"1","6","0","0","0","うち女",10330,2.5,20.2,9703,2.2,11466,3.7,14509,4.6,9923,2.2,8121,1.7,13641,4.3
22,"1","4","0","0","0","他の世帯員収入",13054,3.1,-44.1,10672,2.4,3613,1.2,4572,1.5,16433,3.6,12680,2.6,25645,8.1
23,"1","3","0","0","0","事業・内職収入",10095,2.4,109.9,9493,2.2,4866,1.6,2506,0.8,11967,2.6,11793,2.4,13279,4.2
24,"1","4","0","0","0","家賃収入",2641,0.6,14.6,3140,0.7,1582,0.5,2002,0.6,3020,0.7,3515,0.7,-,-
25,"1","4","0","0","0","他の事業収入",3748,0.9,...,3553,0.8,2885,0.9,-,-,4056,0.9,4722,1.0,4779,1.5
26,"1","4","0","0","0","内職収入",3707,0.9,64.5,2800,0.6,399,0.1,505,0.2,4891,1.1,3556,0.7,8500,2.7
27,"1","3","0","0","0","他の経常収入",379974,90.5,-6.3,402664,91.5,284653,92.2,288234,91.9,414087,90.0,440338,91.4,260067,82.6
28,"1","4","0","0","0","財産収入",2741,0.7,164.8,3260,0.7,1,0.0,1,0.0,3722,0.8,4332,0.9,-,-
29,"1","4","0","0","0","社会保障給付",374572,89.2,-7.1,396239,90.1,284652,92.2,288233,91.9,406751,88.4,431799,89.7,260067,82.6
30,"1","5","0","0","0","公的年金給付",370010,88.1,-7.7,394158,89.6,278424,90.2,287931,91.8,402786,87.6,429132,89.1,242397,77.0
31,"1","5","0","0","0","他の社会保障給付",4562,1.1,130.5,2081,0.5,6229,2.0,302,0.1,3965,0.9,2667,0.6,17670,5.6
32,"1","4","0","0","0","仕送り金",2661,0.6,74.4,3165,0.7,-,-,-,-,3614,0.8,4207,0.9,-,-
33,"1","2","0","0","0","特別収入",5516,1.3,-37.5,6169,1.4,4090,1.3,3794,1.2,6027,1.3,6952,1.4,2064,0.7
34,"1","3","0","0","0","受贈金",602,0.1,-19.5,392,0.1,982,0.3,-,-,467,0.1,521,0.1,1715,0.5
35,"1","3","0","0","0","他の特別収入",4914,1.2,-39.2,5778,1.3,3108,1.0,3794,1.2,5560,1.2,6431,1.3,348,0.1
36,"1","1","0","0","0","実収入以外の受取(繰入金を除く)",375015,-,6.1,406368,-,248142,-,263926,-,420419,-,453266,-,209323,-
37,"1","2","0","0","0","預貯金引出",248925,-,0.0,262244,-,194448,-,198369,-,268420,-,283275,-,178534,-
38,"1","2","0","0","0","保険金",65399,-,46.0,77163,-,13106,-,16584,-,84113,-,97107,-,3232,-
39,"1","3","0","0","0","個人・企業年金保険金",40163,-,-10.3,47151,-,13106,-,16584,-,49845,-,57215,-,3232,-
40,"1","3","0","0","0","他の保険金",25236,-,...,30012,-,-,-,-,-,34268,-,39893,-,-,-
41,"1","2","0","0","0","有価証券売却",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,"1","2","0","0","0","土地家屋借入金",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
43,"1","2","0","0","0","他の借入金",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
44,"1","2","0","0","0","クレジット購入借入金",57622,-,-2.9,63311,-,40588,-,48973,-,63718,-,68031,-,27556,-
45,"1","2","0","0","0","土地家屋売却",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
