1,"東京都生計分析調査　令和 4年10月","","","","","","","","","","","","","","",""
2,"","","","","","","第１４表　住居所有形態別１世帯当たり１か月間の収入と用途別生計支出　―　勤労者世帯　―","","","","","","","","",""
3,"","","","","","","注）1)は「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。","","","","","","","","",""
4,"","","","","","","項目（0：世帯数等　1：受取　2：支払　3：可処分所得等）","","","","","","","","",""
5,"項目","階層","大分類","中分類","小分類","項目名","都平均／実数（円）","都平均／構成比（％）","持家／実数（円）","持家／構成比（％）","民営借家／実数（円）","民営借家／構成比（％）","公営借家／実数（円）","公営借家／構成比（％）","給与住宅／実数（円）","給与住宅／構成比（％）"
6,"0","0","0","0","0","世帯数分布",10000,-,7104,-,1429,-,663,-,804,-
7,"0","0","0","0","0","調査世帯数",333,-,246,-,45,-,19,-,23,-
8,"0","0","0","0","0","世帯人員",3.21,-,3.31,-,2.92,-,2.85,-,3.18,-
9,"0","0","0","0","0","有業人員",1.71,-,1.76,-,1.73,-,1.61,-,1.35,-
10,"0","0","0","0","0","世帯主平均年齢",50.7,-,52.3,-,44.1,-,55.9,-,43.6,-
11,"1","0","0","0","0","受取",1362864,-,1406556,-,1240567,-,984963,-,1505954,-
12,"1","1","0","0","0","実収入",618349,100.0,649126,100.0,500866,100.0,457015,100.0,688372,100.0
13,"1","2","0","0","0","経常収入",613702,99.2,644241,99.2,499449,99.7,452588,99.0,679895,98.8
14,"1","3","0","0","0","勤め先収入",554268,89.6,582134,89.7,464637,92.8,347619,76.1,637870,92.7
15,"1","4","0","0","0","世帯主収入",443716,71.8,455204,70.1,392996,78.5,282010,61.7,565796,82.2
16,"1","6","0","0","0","うち男",420789,68.1,437476,67.4,356288,71.1,236036,51.6,540442,78.5
17,"1","5","0","0","0","定期収入",437130,70.7,450716,69.4,378738,75.6,281421,61.6,549364,79.8
18,"1","5","0","0","0","臨時収入",4454,0.7,4201,0.6,774,0.2,589,0.1,16432,2.4
19,"1","5","0","0","0","賞与",2132,0.3,287,0.0,13484,2.7,-,-,-,-
20,"1","4","0","0","0","世帯主の配偶者の収入",97739,15.8,115081,17.7,51206,10.2,43357,9.5,72074,10.5
21,"1","6","0","0","0","うち女",95019,15.4,111252,17.1,51206,10.2,43357,9.5,72074,10.5
22,"1","4","0","0","0","他の世帯員収入",12813,2.1,11848,1.8,20435,4.1,22252,4.9,-,-
23,"1","3","0","0","0","事業・内職収入",6595,1.1,6778,1.0,6583,1.3,12656,2.8,-,-
24,"1","4","0","0","0","家賃収入",3758,0.6,5171,0.8,589,0.1,-,-,-,-
25,"1","4","0","0","0","他の事業収入",1353,0.2,104,0.0,3083,0.6,12656,2.8,-,-
26,"1","4","0","0","0","内職収入",1484,0.2,1503,0.2,2911,0.6,-,-,-,-
27,"1","3","0","0","0","他の経常収入",52838,8.5,55329,8.5,28229,5.6,92314,20.2,42025,6.1
28,"1","4","0","0","0","財産収入",103,0.0,144,0.0,0,0.0,-,-,4,0.0
29,"1","4","0","0","0","社会保障給付",52588,8.5,54977,8.5,28228,5.6,92314,20.2,42021,6.1
30,"1","5","0","0","0","公的年金給付",39232,6.3,42652,6.6,18544,3.7,89421,19.6,4387,0.6
31,"1","5","0","0","0","他の社会保障給付",13356,2.2,12325,1.9,9684,1.9,2893,0.6,37634,5.5
32,"1","4","0","0","0","仕送り金",147,0.0,208,0.0,-,-,-,-,-,-
33,"1","2","0","0","0","特別収入",4648,0.8,4885,0.8,1417,0.3,4427,1.0,8477,1.2
34,"1","3","0","0","0","受贈金",154,0.0,160,0.0,-,-,-,-,499,0.1
35,"1","3","0","0","0","他の特別収入",4494,0.7,4725,0.7,1417,0.3,4427,1.0,7979,1.2
36,"1","1","0","0","0","実収入以外の受取(繰入金を除く)",501479,-,525278,-,398576,-,415378,-,545184,-
37,"1","2","0","0","0","預貯金引出",367347,-,383288,-,288616,-,328958,-,398157,-
38,"1","2","0","0","0","保険金",4053,-,5582,-,612,-,-,-,-,-
39,"1","3","0","0","0","個人・企業年金保険金",3062,-,4187,-,612,-,-,-,-,-
40,"1","3","0","0","0","他の保険金",991,-,1395,-,-,-,-,-,-,-
41,"1","2","0","0","0","有価証券売却",90,-,-,-,632,-,-,-,-,-
42,"1","2","0","0","0","土地家屋借入金",-,-,-,-,-,-,-,-,-,-
43,"1","2","0","0","0","他の借入金",-,-,-,-,-,-,-,-,-,-
44,"1","2","0","0","0","クレジット購入借入金",129760,-,136108,-,108624,-,86421,-,146997,-
45,"1","2","0","0","0","土地家屋売却",-,-,-,-,-,-,-,-,-,-
46,"1","2","0","0","0","実収入以外の受取のその他",229,-,300,-,92,-,-,-,30,-
47,"1","1","0","0","0","繰入金",243036,-,232153,-,341125,-,112570,-,272397,-
48,"2","0","0","0","0","支払",1362864,-,1406556,-,1240567,-,984963,-,1505954,-
49,"2","1","0","0","0","実支出",484662,-,488306,-,443344,-,464231,-,542794,-
50,"2","2","0","0","0","生計支出",367059,-,363231,-,364086,-,377863,-,397275,-
51,"2","3","0","0","0","消費支出",367059,100.0,363231,100.0,364086,100.0,377863,100.0,397275,100.0
52,"2","4","1","0","0","食料",98755,26.9,101646,28.0,91042,25.0,87873,23.3,95903,24.1
53,"2","5","1","1","0","穀類",7455,2.0,7451,2.1,7145,2.0,8207,2.2,7419,1.9
54,"2","6","1","1","1","米類",1768,0.5,1752,0.5,1748,0.5,1927,0.5,1813,0.5
55,"2","6","1","1","2","パン",3339,0.9,3359,0.9,2977,0.8,4235,1.1,3072,0.8
56,"2","6","1","1","3","麺類",1780,0.5,1795,0.5,1879,0.5,1054,0.3,2069,0.5
57,"2","6","1","1","4","他の穀類",568,0.2,546,0.2,540,0.1,991,0.3,464,0.1
58,"2","5","1","2","0","魚介類",5276,1.4,5913,1.6,3708,1.0,3814,1.0,3640,0.9
59,"2","6","1","2","1","生鮮魚介",3040,0.8,3488,1.0,1829,0.5,1819,0.5,2234,0.6
60,"2","6","1","2","2","塩干魚介",909,0.2,983,0.3,765,0.2,841,0.2,572,0.1
61,"2","6","1","2","3","魚肉練製品",553,0.2,621,0.2,453,0.1,317,0.1,329,0.1
62,"2","6","1","2","4","他の魚介加工品",774,0.2,822,0.2,661,0.2,837,0.2,505,0.1
63,"2","5","1","3","0","肉類",9532,2.6,10536,2.9,6936,1.9,5763,1.5,8393,2.1
64,"2","6","1","3","1","生鮮肉",7873,2.1,8774,2.4,5644,1.6,4448,1.2,6696,1.7
65,"2","6","1","3","2","加工肉",1660,0.5,1762,0.5,1292,0.4,1316,0.3,1697,0.4
66,"2","5","1","4","0","乳卵類",4510,1.2,4575,1.3,3972,1.1,3850,1.0,5440,1.4
67,"2","6","1","4","1","牛乳",1384,0.4,1431,0.4,957,0.3,1250,0.3,1834,0.5
68,"2","6","1","4","2","乳製品",2259,0.6,2239,0.6,2273,0.6,1926,0.5,2686,0.7
69,"2","6","1","4","3","卵",868,0.2,905,0.2,742,0.2,674,0.2,920,0.2
70,"2","5","1","5","0","野菜・海藻",9562,2.6,10125,2.8,7855,2.2,8731,2.3,8307,2.1
71,"2","6","1","5","1","生鮮野菜",6789,1.8,7213,2.0,5603,1.5,6070,1.6,5749,1.4
72,"2","6","1","5","2","乾物・海藻",662,0.2,700,0.2,442,0.1,742,0.2,652,0.2
73,"2","6","1","5","3","大豆加工品",1073,0.3,1138,0.3,867,0.2,836,0.2,1067,0.3
74,"2","6","1","5","4","他の野菜・海藻加工品",1037,0.3,1074,0.3,944,0.3,1082,0.3,839,0.2
75,"2","5","1","6","0","果物",3010,0.8,3129,0.9,2322,0.6,4249,1.1,2166,0.5
76,"2","6","1","6","1","生鮮果物",2627,0.7,2714,0.7,2028,0.6,3963,1.0,1825,0.5
77,"2","6","1","6","2","果物加工品",383,0.1,415,0.1,294,0.1,286,0.1,342,0.1
78,"2","5","1","7","0","油脂・調味料",4237,1.2,4377,1.2,3549,1.0,3864,1.0,4538,1.1
79,"2","6","1","7","1","油脂",479,0.1,527,0.1,332,0.1,362,0.1,418,0.1
80,"2","6","1","7","2","調味料",3758,1.0,3849,1.1,3217,0.9,3502,0.9,4120,1.0
81,"2","5","1","8","0","菓子類",8418,2.3,8513,2.3,8439,2.3,6529,1.7,9102,2.3
82,"2","5","1","9","0","調理食品",14989,4.1,14794,4.1,15656,4.3,14758,3.9,15723,4.0
83,"2","6","1","9","1","主食的調理食品",6802,1.9,6922,1.9,5821,1.6,6656,1.8,7608,1.9
84,"2","6","1","9","2","他の調理食品",8187,2.2,7872,2.2,9835,2.7,8101,2.1,8115,2.0
85,"2","5","1","10","0","飲料",5757,1.6,5827,1.6,5564,1.5,5069,1.3,6047,1.5
86,"2","6","1","10","1","茶類",1343,0.4,1320,0.4,1252,0.3,1205,0.3,1824,0.5
87,"2","6","1","10","2","コーヒー・ココア",1408,0.4,1385,0.4,1860,0.5,857,0.2,1264,0.3
88,"2","6","1","10","3","他の飲料",3006,0.8,3122,0.9,2452,0.7,3008,0.8,2959,0.7
89,"2","5","1","11","0","酒類",3094,0.8,3472,1.0,2980,0.8,1229,0.3,1491,0.4
90,"2","5","1","12","0","外食",22914,6.2,22934,6.3,22916,6.3,21809,5.8,23636,5.9
91,"2","6","1","12","1","一般外食",21263,5.8,21110,5.8,21433,5.9,21194,5.6,22370,5.6
92,"2","6","1","12","2","学校給食",1650,0.4,1824,0.5,1483,0.4,615,0.2,1266,0.3
93,"2","4","2","0","0","住居",31851,8.7,6123,1.7,99876,27.4,148785,39.4,41802,10.5
94,"2","5","2","1","0","家賃地代",27687,7.5,580,0.2,99074,27.2,147132,38.9,41780,10.5
95,"2","5","2","2","0","設備修繕・維持",4163,1.1,5542,1.5,802,0.2,1653,0.4,22,0.0
96,"2","6","2","2","1","設備材料",992,0.3,1206,0.3,222,0.1,1540,0.4,22,0.0
97,"2","6","2","2","2","工事その他のサービス",3171,0.9,4336,1.2,580,0.2,113,0.0,-,-
98,"2","4","3","0","0","光熱・水道",23554,6.4,24339,6.7,22705,6.2,15574,4.1,24712,6.2
99,"2","5","3","1","0","電気代",13763,3.7,14428,4.0,12529,3.4,8835,2.3,14146,3.6
100,"2","5","3","2","0","ガス代",4316,1.2,4487,1.2,3776,1.0,2927,0.8,4917,1.2
101,"2","5","3","3","0","他の光熱",83,0.0,84,0.0,84,0.0,158,0.0,9,0.0
102,"2","5","3","4","0","上下水道料",5392,1.5,5340,1.5,6317,1.7,3654,1.0,5640,1.4
103,"2","4","4","0","0","家具・家事用品",13180,3.6,14661,4.0,8227,2.3,13449,3.6,8668,2.2
104,"2","5","4","1","0","家庭用耐久財",2591,0.7,2992,0.8,463,0.1,5386,1.4,525,0.1
105,"2","6","4","1","1","家事用耐久財",602,0.2,767,0.2,108,0.0,-,-,525,0.1
106,"2","6","4","1","2","冷暖房用器具",1025,0.3,1409,0.4,-,-,363,0.1,-,-
107,"2","6","4","1","3","一般家具",964,0.3,816,0.2,355,0.1,5022,1.3,-,-
108,"2","5","4","2","0","室内装備・装飾品",862,0.2,874,0.2,453,0.1,2063,0.5,490,0.1
109,"2","5","4","3","0","寝具類",1683,0.5,2271,0.6,217,0.1,215,0.1,301,0.1
110,"2","5","4","4","0","家事雑貨",3321,0.9,3645,1.0,2867,0.8,2482,0.7,1956,0.5
