項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1057,-,1058,-,1404,-,1597,-,1920,-,1424,-,789,-,749,-
0,0,0,0,0,調査世帯数,352,-,36,-,38,-,50,-,58,-,64,-,52,-,29,-,25,-
0,0,0,0,0,世帯人員,3.31,-,2.89,-,3.64,-,3.66,-,3.58,-,3.66,-,3.14,-,2.66,-,2.38,-
0,0,0,0,0,有業人員,1.77,-,1.58,-,1.73,-,1.51,-,1.64,-,1.87,-,2.03,-,2.07,-,1.74,-
0,0,0,0,0,世帯主平均年齢,48.8,-,30.9,-,36.9,-,42.1,-,47.2,-,51.8,-,56.9,-,62,-,70.5,-
1,0,0,0,0,受取,1300348,-,1297124,-,1269821,-,1425916,-,1274978,-,1468376,-,1368994,-,1142837,-,771335,-
1,1,0,0,0,実収入,556464,100,467001,100,667721,100,514623,100,573856,100,648722,100,561080,100,591269,100,284856,100
1,2,0,0,0,経常収入,542386,97.5,464795,99.5,655990,98.2,510399,99.2,569383,99.2,644573,99.4,548898,97.8,482458,81.6,282521,99.2
1,3,0,0,0,勤め先収入,524524,94.3,451585,96.7,625940,93.7,506020,98.3,531049,92.5,633059,97.6,537793,95.8,455389,77,274266,96.3
1,4,0,0,0,世帯主収入,427965,76.9,359470,77,503660,75.4,432285,84,449913,78.4,496318,76.5,449524,80.1,362011,61.2,216010,75.8
1,6,0,0,0,うち男,405719,72.9,335526,71.8,452887,67.8,423145,82.2,443707,77.3,466948,72,418191,74.5,349247,59.1,203238,71.3
1,5,0,0,0,定期収入,414260,74.4,359470,77,442838,66.3,419222,81.5,438881,76.5,490525,75.6,443171,79,358668,60.7,197441,69.3
1,5,0,0,0,臨時収入,3719,0.7,-,-,3250,0.5,434,0.1,3601,0.6,5792,0.9,6352,1.1,3343,0.6,6112,2.1
1,5,0,0,0,賞与,9986,1.8,-,-,57573,8.6,12629,2.5,7430,1.3,-,-,-,-,-,-,12458,4.4
1,4,0,0,0,世帯主の配偶者の収入,83591,15,77893,16.7,122280,18.3,73735,14.3,74303,12.9,103452,15.9,71485,12.7,93378,15.8,37042,13
1,6,0,0,0,うち女,80639,14.5,77893,16.7,94382,14.1,73735,14.3,74303,12.9,103452,15.9,71485,12.7,93378,15.8,37042,13
1,4,0,0,0,他の世帯員収入,12968,2.3,14222,3,-,-,-,-,6833,1.2,33290,5.1,16784,3,-,-,21214,7.4
1,3,0,0,0,事業・内職収入,9287,1.7,3356,0.7,1602,0.2,1930,0.4,28503,5,9125,1.4,5140,0.9,13421,2.3,5270,1.9
1,4,0,0,0,家賃収入,3229,0.6,3356,0.7,-,-,728,0.1,-,-,6458,1,2443,0.4,9999,1.7,5270,1.9
1,4,0,0,0,他の事業収入,5002,0.9,-,-,552,0.1,-,-,28503,5,539,0.1,843,0.2,2114,0.4,-,-
1,4,0,0,0,内職収入,1056,0.2,-,-,1050,0.2,1201,0.2,-,-,2128,0.3,1854,0.3,1308,0.2,-,-
1,3,0,0,0,他の経常収入,8576,1.5,9855,2.1,28449,4.3,2449,0.5,9832,1.7,2388,0.4,5965,1.1,13648,2.3,2984,1
1,4,0,0,0,財産収入,2167,0.4,-,-,-,-,-,-,4914,0.9,2342,0.4,63,0,11693,2,-,-
1,4,0,0,0,社会保障給付,5392,1,9855,2.1,28449,4.3,2449,0.5,3395,0.6,-,-,537,0.1,1955,0.3,2984,1
1,5,0,0,0,公的年金給付,224,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2984,1
1,5,0,0,0,他の社会保障給付,5169,0.9,9855,2.1,28449,4.3,2449,0.5,3395,0.6,-,-,537,0.1,1955,0.3,-,-
1,4,0,0,0,仕送り金,1016,0.2,-,-,-,-,-,-,1523,0.3,47,0,5366,1,-,-,-,-
1,2,0,0,0,特別収入,14078,2.5,2206,0.5,11731,1.8,4225,0.8,4473,0.8,4149,0.6,12182,2.2,108811,18.4,2336,0.8
1,3,0,0,0,受贈金,8861,1.6,551,0.1,164,0,1108,0.2,239,0,608,0.1,273,0,106867,18.1,-,-
1,3,0,0,0,他の特別収入,5218,0.9,1655,0.4,11567,1.7,3116,0.6,4234,0.7,3541,0.5,11909,2.1,1944,0.3,2336,0.8
1,1,0,0,0,実収入以外の受取(繰入金を除く),481039,-,312233,-,407666,-,418418,-,504055,-,589615,-,640371,-,406270,-,388589,-
1,2,0,0,0,預貯金引出,341855,-,180482,-,293571,-,288102,-,359493,-,441232,-,432284,-,292546,-,326111,-
1,2,0,0,0,保険金,2438,-,-,-,1544,-,-,-,-,-,793,-,5171,-,10318,-,7625,-
1,3,0,0,0,個人・企業年金保険金,2438,-,-,-,1544,-,-,-,-,-,793,-,5171,-,10318,-,7625,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,12136,-,-,-,-,-,-,-,-,-,2698,-,81561,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,573,-,-,-,-,-,-,-,-,-,2985,-,-,-,-,-,-,-
1,2,0,0,0,クレジット購入借入金,123965,-,131707,-,112550,-,130317,-,144562,-,141827,-,121337,-,102790,-,54854,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,71,-,44,-,-,-,-,-,-,-,80,-,18,-,616,-,-,-
1,1,0,0,0,繰入金,262845,-,517890,-,194434,-,492875,-,197067,-,230039,-,167543,-,145298,-,97889,-
2,0,0,0,0,支払,1300348,-,1297124,-,1269821,-,1425916,-,1274978,-,1468376,-,1368994,-,1142837,-,771335,-
2,1,0,0,0,実支出,446114,-,326301,-,377510,-,402877,-,492683,-,532197,-,535533,-,415306,-,335538,-
2,2,0,0,0,生計支出,326985,-,251157,-,278210,-,295337,-,353977,-,378265,-,389858,-,294083,-,288282,-
2,3,0,0,0,消費支出,326985,100,251157,100,278210,100,295337,100,353977,100,378265,100,389858,100,294083,100,288282,100
2,4,1,0,0,食料,91006,27.8,77016,30.7,86974,31.3,97776,33.1,98165,27.7,90578,23.9,93473,24,96538,32.8,79054,27.4
2,5,1,1,0,穀類,6615,2,4261,1.7,5263,1.9,6684,2.3,7562,2.1,6973,1.8,7447,1.9,7055,2.4,6728,2.3
2,6,1,1,1,米類,1569,0.5,1163,0.5,1117,0.4,1263,0.4,1559,0.4,1966,0.5,1856,0.5,1667,0.6,1709,0.6
2,6,1,1,2,パン,2981,0.9,1482,0.6,2393,0.9,3286,1.1,3813,1.1,2883,0.8,3303,0.8,3060,1,3132,1.1
2,6,1,1,3,麺類,1619,0.5,1311,0.5,1310,0.5,1710,0.6,1665,0.5,1704,0.5,1831,0.5,1742,0.6,1467,0.5
2,6,1,1,4,他の穀類,446,0.1,304,0.1,443,0.2,425,0.1,526,0.1,420,0.1,456,0.1,586,0.2,420,0.1
2,5,1,2,0,魚介類,5159,1.6,2845,1.1,3964,1.4,3884,1.3,5570,1.6,5838,1.5,6254,1.6,5739,2,7191,2.5
2,6,1,2,1,生鮮魚介,2982,0.9,1856,0.7,2153,0.8,2225,0.8,3372,1,3522,0.9,3410,0.9,2990,1,4119,1.4
2,6,1,2,2,塩干魚介,948,0.3,364,0.1,784,0.3,617,0.2,1053,0.3,917,0.2,1448,0.4,1299,0.4,1163,0.4
2,6,1,2,3,魚肉練製品,399,0.1,201,0.1,218,0.1,287,0.1,341,0.1,446,0.1,550,0.1,799,0.3,442,0.2
2,6,1,2,4,他の魚介加工品,830,0.3,424,0.2,809,0.3,756,0.3,804,0.2,953,0.3,846,0.2,651,0.2,1467,0.5
2,5,1,3,0,肉類,8321,2.5,5614,2.2,6805,2.4,8772,3,9748,2.8,9723,2.6,8622,2.2,9110,3.1,5399,1.9
2,6,1,3,1,生鮮肉,6701,2,4648,1.9,5304,1.9,7091,2.4,7827,2.2,7850,2.1,7007,1.8,7148,2.4,4433,1.5
2,6,1,3,2,加工肉,1621,0.5,966,0.4,1500,0.5,1681,0.6,1921,0.5,1873,0.5,1615,0.4,1962,0.7,966,0.3
2,5,1,4,0,乳卵類,4253,1.3,3203,1.3,3991,1.4,4449,1.5,4202,1.2,4480,1.2,4690,1.2,5617,1.9,2999,1
2,6,1,4,1,牛乳,1265,0.4,1045,0.4,1360,0.5,1240,0.4,1382,0.4,1418,0.4,1378,0.4,1177,0.4,727,0.3
2,6,1,4,2,乳製品,2148,0.7,1630,0.6,1968,0.7,2334,0.8,1900,0.5,2106,0.6,2391,0.6,3473,1.2,1566,0.5
2,6,1,4,3,卵,840,0.3,528,0.2,663,0.2,875,0.3,920,0.3,957,0.3,921,0.2,967,0.3,706,0.2
2,5,1,5,0,野菜・海藻,9039,2.8,5360,2.1,7026,2.5,9034,3.1,9013,2.5,9759,2.6,10203,2.6,11118,3.8,10890,3.8
2,6,1,5,1,生鮮野菜,6478,2,3908,1.6,4870,1.8,6325,2.1,6473,1.8,7040,1.9,7556,1.9,8136,2.8,7437,2.6
2,6,1,5,2,乾物・海藻,671,0.2,360,0.1,669,0.2,714,0.2,747,0.2,647,0.2,649,0.2,685,0.2,956,0.3
2,6,1,5,3,大豆加工品,985,0.3,541,0.2,737,0.3,982,0.3,1052,0.3,1184,0.3,994,0.3,1237,0.4,1039,0.4
2,6,1,5,4,他の野菜・海藻加工品,905,0.3,551,0.2,751,0.3,1013,0.3,741,0.2,887,0.2,1004,0.3,1060,0.4,1458,0.5
2,5,1,6,0,果物,2535,0.8,1358,0.5,2274,0.8,2282,0.8,2486,0.7,2935,0.8,2535,0.7,2831,1,3801,1.3
2,6,1,6,1,生鮮果物,2132,0.7,1135,0.5,2070,0.7,1849,0.6,2094,0.6,2459,0.7,2030,0.5,2361,0.8,3347,1.2
