項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,調査世帯数,628,-,-,82,-,91,-,90,-,89,-,90,-,94,-,92,-
0,世帯人員,2.94,-,-,2.69,-,2.79,-,2.7,-,2.87,-,2.99,-,3.1,-,3.41,-
0,有業人員,1.31,-,-,1.23,-,1.08,-,1.2,-,1.2,-,1.37,-,1.56,-,1.56,-
0,世帯主平均年齢,59.1,-,-,60.3,-,64.4,-,61.9,-,58.1,-,59,-,55.3,-,54.4,-
0,消費支出,317354,100,-12.5,97124,100,166967,100,218471,100,261978,100,315924,100,393999,100,761881,100
2,基礎的支出,177964,56.1,-10.6,73447,75.6,122923,73.6,152185,69.7,166682,63.6,195984,62,228424,58,304422,40
3,選択的支出,139390,43.9,-14.8,23677,24.4,44044,26.4,66286,30.3,95296,36.4,119940,38,165574,42,457459,60
1,食料,89123,28.1,-6.5,47364,48.8,68966,41.3,79626,36.4,84150,32.1,99746,31.6,102688,26.1,140602,18.5
2,基礎的支出,71235,22.4,-4.9,40282,41.5,59648,35.7,68282,31.3,66813,25.5,80531,25.5,80055,20.3,102547,13.5
3,選択的支出,17888,5.6,-12.3,7082,7.3,9319,5.6,11344,5.2,17337,6.6,19215,6.1,22633,5.7,38054,5
1,住居,24102,7.6,-15.2,1888,1.9,6227,3.7,12791,5.9,23925,9.1,18117,5.7,45504,11.5,59902,7.9
2,基礎的支出,22623,7.1,-15.2,1584,1.6,6227,3.7,12400,5.7,23402,8.9,16859,5.3,41393,10.5,56153,7.4
3,選択的支出,1478,0.5,-14.3,304,0.3,-,-,391,0.2,523,0.2,1257,0.4,4111,1,3749,0.5
1,光熱・水道,28663,9,10.5,14355,14.8,23356,14,30071,13.8,31130,11.9,30248,9.6,35796,9.1,35538,4.7
2,基礎的支出,28663,9,10.5,14355,14.8,23356,14,30071,13.8,31130,11.9,30248,9.6,35796,9.1,35538,4.7
3,選択的支出,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,家具・家事用品,10346,3.3,-32.3,3654,3.8,7326,4.4,5770,2.6,6855,2.6,10498,3.3,11323,2.9,26810,3.5
2,基礎的支出,6214,2,-42.6,2795,2.9,4918,2.9,4500,2.1,4885,1.9,8388,2.7,6789,1.7,11155,1.5
3,選択的支出,4132,1.3,-7.6,859,0.9,2408,1.4,1270,0.6,1970,0.8,2110,0.7,4534,1.2,15655,2.1
1,被服及び履物,12625,4,-5.2,3029,3.1,3762,2.3,7649,3.5,13132,5,11285,3.6,17123,4.3,32177,4.2
2,基礎的支出,562,0.2,-42.7,212,0.2,215,0.1,651,0.3,525,0.2,889,0.3,512,0.1,920,0.1
3,選択的支出,12063,3.8,-2.2,2817,2.9,3547,2.1,6998,3.2,12607,4.8,10397,3.3,16611,4.2,31257,4.1
1,保健医療,18725,5.9,-8.9,5354,5.5,9605,5.8,11805,5.4,12737,4.9,21683,6.9,22214,5.6,47345,6.2
2,基礎的支出,16308,5.1,-10.1,5147,5.3,7891,4.7,10565,4.8,11180,4.3,19675,6.2,17708,4.5,41689,5.5
3,選択的支出,2418,0.8,0.3,208,0.2,1714,1,1241,0.6,1557,0.6,2009,0.6,4507,1.1,5656,0.7
1,交通・通信,31327,9.9,-32.2,4740,4.9,13824,8.3,22549,10.3,24334,9.3,34558,10.9,46445,11.8,72359,9.5
2,基礎的支出,7554,2.4,-10.9,1510,1.6,3758,2.3,6420,2.9,6593,2.5,8271,2.6,13245,3.4,13016,1.7
3,選択的支出,23773,7.5,-37,3230,3.3,10066,6,16128,7.4,17741,6.8,26287,8.3,33201,8.4,59343,7.8
1,教育,15101,4.8,-22.7,19,0,1484,0.9,1667,0.8,5863,2.2,4451,1.4,8172,2.1,83321,10.9
2,基礎的支出,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,選択的支出,15101,4.8,-22.7,19,0,1484,0.9,1667,0.8,5863,2.2,4451,1.4,8172,2.1,83321,10.9
1,教養娯楽,34269,10.8,-2.2,7009,7.2,14095,8.4,19225,8.8,28683,10.9,33599,10.6,48148,12.2,88526,11.6
2,基礎的支出,5399,1.7,-31.3,2315,2.4,4848,2.9,5772,2.6,5720,2.2,5882,1.9,6045,1.5,7174,0.9
3,選択的支出,28870,9.1,6.2,4694,4.8,9246,5.5,13454,6.2,22963,8.8,27717,8.8,42103,10.7,81352,10.7
1,その他の消費支出,53072,16.7,-15.9,9711,10,18323,11,27316,12.5,31170,11.9,51739,16.4,56585,14.4,175301,23
2,基礎的支出,19406,6.1,-23.1,5248,5.4,12062,7.2,13524,6.2,16435,6.3,25242,8,26883,6.8,36229,4.8
3,選択的支出,33666,10.6,-11.2,4463,4.6,6261,3.7,13793,6.3,14735,5.6,26497,8.4,29702,7.5,139072,18.3
,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 4年 3月,,,,,,,,,,,,,,,,,,
第１５表　生計支出７分位階層別１世帯当たり１か月間の基礎的・選択的支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：品目　2：基礎的支出　3：選択的支出）,,,,,,,,,,,,,,,,,,
