項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,8901,-,2039,-,1650,-,7961,-,7251,-,1099,-
0,0,0,0,0,調査世帯数,217,-,-,194,-,44,-,35,-,173,-,159,-,23,-
0,0,0,0,0,世帯人員,2.25,-,-,2.27,-,2.25,-,2.31,-,2.24,-,2.26,-,2.06,-
0,0,0,0,0,有業人員,0.4,-,-,0.42,-,0.35,-,0.41,-,0.42,-,0.42,-,0.26,-
0,0,0,0,0,世帯主平均年齢,75.3,-,-,75.5,-,77.8,-,78,-,74.7,-,75,-,73.8,-
1,0,0,0,0,受取,861031,-,5.7,897036,-,539079,-,568776,-,943468,-,971710,-,569508,-
1,1,0,0,0,実収入,395533,100,4.2,410236,100,270031,100,289662,100,427668,100,437664,100,276491,100
1,2,0,0,0,経常収入,387383,97.9,3.2,403304,98.3,263293,97.5,285221,98.5,419156,98,430166,98.3,258475,93.5
1,3,0,0,0,勤め先収入,21361,5.4,-17.3,17974,4.4,2378,0.9,2939,1,26221,6.1,21394,4.9,48781,17.6
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,7913,2,-29.9,8891,2.2,-,-,-,-,9940,2.3,10913,2.5,-,-
1,6,0,0,0,うち女,7913,2,-19.1,8891,2.2,-,-,-,-,9940,2.3,10913,2.5,-,-
1,4,0,0,0,他の世帯員収入,13447,3.4,-7.5,9083,2.2,2378,0.9,2939,1,16281,3.8,10481,2.4,48781,17.6
1,3,0,0,0,事業・内職収入,6212,1.6,-41.4,6979,1.7,-,-,-,-,7802,1.8,8567,2,-,-
1,4,0,0,0,家賃収入,2623,0.7,-55.2,2947,0.7,-,-,-,-,3295,0.8,3618,0.8,-,-
1,4,0,0,0,他の事業収入,367,0.1,-85,412,0.1,-,-,-,-,460,0.1,505,0.1,-,-
1,4,0,0,0,内職収入,3222,0.8,40,3620,0.9,-,-,-,-,4047,0.9,4443,1,-,-
1,3,0,0,0,他の経常収入,359810,91,6.2,378351,92.2,260915,96.6,282282,97.5,385133,90.1,400205,91.4,209694,75.8
1,4,0,0,0,財産収入,3138,0.8,76.9,3525,0.9,-,-,-,-,3941,0.9,4327,1,-,-
1,4,0,0,0,社会保障給付,356339,90.1,5.7,374451,91.3,260915,96.6,282282,97.5,380773,89,395418,90.3,209694,75.8
1,5,0,0,0,公的年金給付,350008,88.5,7,369127,90,257898,95.5,282282,97.5,373593,87.4,388883,88.9,195202,70.6
1,5,0,0,0,他の社会保障給付,6331,1.6,-36.9,5323,1.3,3017,1.1,-,-,7180,1.7,6534,1.5,14492,5.2
1,4,0,0,0,仕送り金,334,0.1,153,375,0.1,-,-,-,-,419,0.1,460,0.1,-,-
1,2,0,0,0,特別収入,8150,2.1,96.2,6932,1.7,6738,2.5,4441,1.5,8512,2,7498,1.7,18016,6.5
1,3,0,0,0,受贈金,243,0.1,2.5,268,0.1,-,-,-,-,305,0.1,329,0.1,36,0
