項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4745,-,2298,-,2271,-,687,-
0,0,0,0,0,調査世帯数,650,-,307,-,145,-,154,-,44,-
0,0,0,0,0,世帯人員,2.91,-,2,-,3,-,4,-,5.32,-
0,0,0,0,0,有業人員,1.29,-,0.82,-,1.63,-,1.74,-,1.96,-
0,0,0,0,0,世帯主平均年齢,59.1,-,66.6,-,57.9,-,48.1,-,47.8,-
2,2,0,0,0,生計支出,318111,-,272488,-,342646,-,368577,-,384340,-
2,3,0,0,0,消費支出,318111,100,272488,100,342646,100,368577,100,384340,100
2,4,1,0,0,食料,88747,27.9,76912,28.2,100075,29.2,97470,26.4,103763,27
2,5,1,1,0,穀類,6611,2.1,5671,2.1,7270,2.1,7254,2,8773,2.3
2,6,1,1,1,米類,1653,0.5,1299,0.5,1923,0.6,1926,0.5,2303,0.6
2,6,1,1,2,パン,2983,0.9,2728,1,3103,0.9,3239,0.9,3487,0.9
2,6,1,1,3,麺類,1560,0.5,1310,0.5,1794,0.5,1623,0.4,2293,0.6
2,6,1,1,4,他の穀類,415,0.1,333,0.1,451,0.1,466,0.1,690,0.2
2,5,1,2,0,魚介類,6082,1.9,6083,2.2,6804,2,5338,1.4,6114,1.6
2,6,1,2,1,生鮮魚介,3475,1.1,3449,1.3,3830,1.1,3090,0.8,3737,1
2,6,1,2,2,塩干魚介,1112,0.3,1136,0.4,1173,0.3,1031,0.3,1003,0.3
2,6,1,2,3,魚肉練製品,575,0.2,627,0.2,636,0.2,415,0.1,548,0.1
2,6,1,2,4,他の魚介加工品,920,0.3,871,0.3,1165,0.3,803,0.2,825,0.2
2,5,1,3,0,肉類,7716,2.4,5848,2.1,8684,2.5,9432,2.6,11712,3
2,6,1,3,1,生鮮肉,6159,1.9,4631,1.7,6811,2,7650,2.1,9600,2.5
2,6,1,3,2,加工肉,1557,0.5,1217,0.4,1872,0.5,1781,0.5,2112,0.5
2,5,1,4,0,乳卵類,4334,1.4,3810,1.4,4648,1.4,4829,1.3,5274,1.4
2,6,1,4,1,牛乳,1298,0.4,1121,0.4,1182,0.3,1586,0.4,1952,0.5
2,6,1,4,2,乳製品,2178,0.7,1964,0.7,2538,0.7,2309,0.6,2021,0.5
2,6,1,4,3,卵,858,0.3,725,0.3,928,0.3,934,0.3,1302,0.3
2,5,1,5,0,野菜・海藻,10152,3.2,9857,3.6,11063,3.2,9626,2.6,10873,2.8
2,6,1,5,1,生鮮野菜,7183,2.3,6919,2.5,7833,2.3,6927,1.9,7675,2
