全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考,フリーWi-Fi,更衣室,シャワー室,飲食物を購入できる場所,トレーニング室,陸上競技,水泳,サッカー,スキー,テニス,ボート,ホッケー,ボクシング,バレーボール,体操,バスケットボール,スケート,レスリング,セーリング,ウエイトリフティング,ハンドボール,自転車競技,ソフトテニス,卓球,軟式野球,相撲,馬術,フェンシング,柔道,ソフトボール,バドミントン,弓道,ライフル射撃,剣道,近代五種,ラグビーフットボール,山岳・スポーツクライミング,カヌー,アーチェリー,空手道,アイスホッケー,銃剣道,クレー射撃,なぎなた,ボウリング,"ボブスレー・リュージュ・スケル,トン",野球,綱引,少林寺拳法,ゲートボール,武術太極拳,ゴルフ,カーリング,パワーリフティング,オリエンテーリング,グラウンド・ゴルフ,トライアスロン,バウンドテニス,エアロビック,バイアスロン,スポーツチャンバラ,ドッジボール,チアリーディング,ペタンク・ブール,ダンススポーツ,拳法競技
131075,205000000001,東京都墨田区,墨田区総合体育館,スミダクソウゴウタイイクカン,"Sumida City Gymnasium ",墨田区総合体育館,1110,,,131075,0013004,東京都墨田区錦糸4-15-1,東京都,墨田区,錦糸,4-15-1,,,,階数,5,(03)3623-7273,,,,,1300013,3010601033262,すみだスポーツサポートPFI株式会社,月火水木金土日,09:00,22:30,毎月第3月曜日が休館日（祝日の場合は翌平日が休館日）。12/30から1/2まで使用不可。,,可,有,無,有,有,,,,,,有,有,,,,,,http://www.sumidacity-gym.com/,,,,,有,有,有,有,有,有,無,無,無,無,無,無,有,有,有,無,有,無,有,有,無,有,有,無,有,無,有,有,無,有,無,無,有,無,無,無,無,有,有,無,有,無,有,無,"無",無,有,有,無,有,有,無,有,無,無,無,無,有,無,有,有,有,有,有,有
131075,205000000002,東京都墨田区,墨田区総合運動場,スミダクソウゴウウンドウジョウ,Sumida City General Sports Field,フクシ・エンタープライズ墨田フィールド,1102,,,131083,0025002,東京都墨田区堤通2-11-1,東京都,墨田区,堤通,2-11-1,,,,階数,3,(03)3611-9070,,,,,1310034,9010601006031,すみだFTパートナーズ,月火水木金土日,09:00,21:00,毎月第2火曜日が休館日（祝日の場合は翌平日が休館日）。12/29から1/3まで使用不可。,,可,有,無,有,有,,,,,,有,有,,,,,,https://sumidacity-ground.com/,,,,,有,有,有,有,有,無,有,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,"無",無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131075,205000000003,東京都墨田区,スポーツプラザ梅若,スポーツプラザウメワカ,Sports Plaza Umewaka,スポーツプラザ梅若,1110,,,131091,00026001,東京都墨田区墨田1-4-4,東京都,墨田区,墨田,1-4-4,,,,階数,2,(03)5630-8880,,,,,1310031,9010701013613,コナミスポーツ・セントラルエンジニアリンググループ,月火水木金土日,09:00,22:00,毎月第3火曜日が休館日（祝日の場合は翌平日が休館日）。12/29から1/3まで使用不可。日曜日は21:00閉館。,,可,有,無,有,有,,,,,,有,無,,,,,,https://information.konamisportsclub.jp/trust/umewaka/,,,,,有,有,有,有,無,無,無,無,無,無,無,無,有,有,有,無,無,無,無,無,無,無,有,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,有,有,無,有,無,無,無,無,無,無,無,有,無,有,有,有,有,有,有
131075,205000000004,東京都墨田区,両国屋内プール,リョウゴクオクナイプール,Ryogoku Indoor Pool,両国屋内プール,1107,,,131091,0018001,東京都墨田区横網1-8-1,東京都,墨田区,横網,1-8-1,,,,階数,2,(03)5610-0050,,,,,1300015,9010701013613,コナミスポーツ・セントラルエンジニアリンググループ,月水木金土日,09:00,22:00,毎週火曜日が休館日（祝日の場合は翌平日が休館日）。12/29から1/3まで使用不可。日曜日は21:00閉館。,,可,有,無,有,有,,,,,,有,無,,,,,,https://information.konamisportsclub.jp/trust/ryogoku/,,,,,有,有,有,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131075,205000000005,東京都墨田区,すみだスポーツ健康センター,スミダスポーツケンコウセンター,Sumida Sports Health Center,すみだスポーツ健康センター,1108,,,131041,0015001,東京都墨田区東墨田1-6-1,東京都,墨田区,東墨田,1-6-1,,,,階数,3,(03)5247-7755,,,,,1310042,9011101031726,住友不動産エスフォルタ・住友不動産建物サービス・アズビル共同企業体,月火木金土日,10:00,20:00,毎週水曜日が休館日（祝日の場合は翌平日が休館日）。12/29から1/3まで使用不可。,,可,有,無,有,有,,,,,,有,無,,,,,,https://www.sumispo.com/,,,,,有,有,有,有,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131075,205000000006,東京都墨田区,弓道場,キュウドウジョウ,Kyudo Hall,弓道場,1120,,,131075,0012004,東京都墨田区江東橋4-1-3,東京都,墨田区,江東橋,4-1-3,,,,階数,1,(03)3633-9463,,,,,1300022,6000020131075,墨田区,火水木金土日,09:00,21:00,毎週月曜日が休館日（祝日の場合は翌平日が休館日）。12/29から1/3まで使用不可。,,否,無,無,有,無,,,,,,無,有,,,,,,https://www.city.sumida.lg.jp/sisetu_info/sports/kyuudou.html,,,,,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131075,205000000007,東京都墨田区,立花体育館,タチバナタイイクカン,Tachibana Gymnasium,立花体育館,1110,,,131075,0005001,東京都墨田区立花1-25-10,東京都,墨田区,立花,1-25-10,,,,階数,1,(03)5630-5234,,,,,1310043,6000020131075,墨田区,月火水木金土日,09:00,21:00,12/29から1/3まで使用不可。,,否,無,無,無,有,,,,,,有,無,,,,,,https://www.city.sumida.lg.jp/kurashi/sports/shisetsu-info/tachibana,,,,,有,有,有,無,無,無,無,無,無,無,無,無,有,有,有,無,無,無,無,無,無,無,有,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,有,有,無,有,無,無,無,無,無,無,無,有,無,有,有,有,有,有,有
131075,205000000008,東京都墨田区,錦糸公園野球場,オクガイスポーツシセツ,Kinshi Park Baseball Ground,錦糸公園野球場,1103,,,131075,0013004,東京都墨田区錦糸4-15-1,東京都,墨田区,錦糸,4-15-1,,,,階数,1,(03)5619-4033,,,,,1300013,6000020131075,墨田区,月火水木金土日,06:00,20:30,12/29から1/3まで使用不可。11月から3月までは08:00開場。,,否,無,無,無,無,,,,,,無,無,,,,,,https://www.city.sumida.lg.jp/kurashi/sports/shisetsu-info/riyouannai.files/riyouannnai.pdf,,,,,有,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131075,205000000009,東京都墨田区,八広野球場,ヤヒロヤキュウジョウ,Yahiro Baseball Ground,八広野球場,1103,,,131075,0004006,東京都墨田区八広6丁目地先,東京都,墨田区,八広,6丁目地先,,,,階数,1,(03)3614-6131,,,,,1310041,6000020131075,墨田区,月火水木金土日,06:00,18:00,12/29から1/3まで使用不可。10月から3月までは08:00開場、16:00閉場。,,否,無,無,有,無,,,,,,無,無,,,,,,https://www.city.sumida.lg.jp/kurashi/sports/shisetsu-info/riyouannai.files/riyouannnai.pdf,,,,,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131075,205000000010,東京都墨田区,墨田野球場,スミダヤキュウジョウ,Sumida Baseball Ground,墨田野球場,1103,,,131075,0026004,東京都墨田区墨田4丁目地先,東京都,墨田区,墨田,4丁目地先,,,,階数,1,(03)3614-6131,,,,,1310031,6000020131075,墨田区,月火水木金土日,06:00,18:00,12/29から1/3まで使用不可。10月から3月までは08:00開場、16:00閉場。,,否,無,無,有,無,,,,,,無,無,,,,,,https://www.city.sumida.lg.jp/kurashi/sports/shisetsu-info/riyouannai.files/riyouannnai.pdf,,,,,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
