全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考,フリーWi-Fi,更衣室,シャワー室,飲食物を購入できる場所,トレーニング室,陸上競技,水泳,サッカー,スキー,テニス,ボート,ホッケー,ボクシング,バレーボール,体操,バスケットボール,スケート,レスリング,セーリング,ウエイトリフティング,ハンドボール,自転車競技,ソフトテニス,卓球,軟式野球,相撲,馬術,フェンシング,柔道,ソフトボール,バドミントン,弓道,ライフル射撃,剣道,近代五種,ラグビーフットボール,山岳・スポーツクライミング,カヌー,アーチェリー,空手道,アイスホッケー,銃剣道,クレー射撃,なぎなた,ボウリング,"ボブスレー・リュージュ・スケル,トン",野球,綱引,少林寺拳法,ゲートボール,武術太極拳,ゴルフ,カーリング,パワーリフティング,オリエンテーリング,グラウンド・ゴルフ,トライアスロン,バウンドテニス,エアロビック,バイアスロン,スポーツチャンバラ,ドッジボール,チアリーディング,ペタンク・ブール,ダンススポーツ,拳法競技
131083,1,東京都江東区,スポーツ会館,スポーツカイカン,,,1110,,,131083,0024001,東京都江東区北砂1-2-9,東京都,江東区,北砂1,北砂1-2-9,,35.684788,139.821396,階数,3,(03)3649-1701,,,https://www.koto-hsc.or.jp/contact/index.php,,1360073,2010605002198,公益財団法人江東区健康スポーツ公社,月火水木金土日,08:30,22:00,毎月第2・4月曜日（祝・休日の場合は翌日）、年末年始は休館,カラダ 健やかに ココロ いきいき あなたの暮らしに元気と癒しを！公益財団法人江東区健康スポーツ公社は、あなたの健康づくりを応援します。,可,有,無,有,有,無,無,有,無,有,有,有,有,有,有,無,有,https://www.koto-hsc.or.jp/sports_center1/,https://www.koto-hsc.or.jp/sports_center1/,"ホームページ上の記事、写真、図表などを無断で転載・複写することは禁止します。 ",,有,有,有,有,有,無,有,無,無,無,無,無,無,有,有,有,無,無,無,無,無,無,無,有,無,無,無,無,有,無,有,有,無,有,無,無,無,無,無,有,無,無,無,有,無,"無",無,有,有,無,有,無,無,無,有,無,無,無,有,無,有,有,有,無,有,有
131083,2,東京都江東区,深川スポーツセンター,フカガワスポーツセンター,,,1110,,,131083,0011001,東京都江東区越中島1-2-18,東京都,江東区,越中島1,越中島1-2-18,,35.670692,139.791745,階数,4,(03)3820-5881,,,https://www.koto-hsc.or.jp/contact/index.php,,1350044,2010605002198,公益財団法人江東区健康スポーツ公社,月火水木金土日,08:30,22:00,毎月第2・4月曜日（祝・休日の場合は翌日）、年末年始は休館,カラダ 健やかに ココロ いきいき あなたの暮らしに元気と癒しを！公益財団法人江東区健康スポーツ公社は、あなたの健康づくりを応援します。,可,有,無,有,有,有,無,有,無,有,有,有,有,有,有,無,有,https://www.koto-hsc.or.jp/sports_center2/,https://www.koto-hsc.or.jp/sports_center2/,"ホームページ上の記事、写真、図表などを無断で転載・複写することは禁止します。 ",,有,有,有,有,有,無,無,無,無,無,無,無,無,有,有,有,無,無,無,無,無,無,有,有,無,無,無,無,有,無,有,有,無,有,無,無,有,無,無,有,無,無,無,有,無,"無",無,有,有,無,有,無,無,無,有,無,無,無,有,無,有,有,有,無,有,有
131083,3,東京都江東区,亀戸スポーツセンター,カメイドスポーツセンター,,,1110,,,131083,0039008,東京都江東区亀戸8-22-1,東京都,江東区,亀戸8,亀戸8-22-1,,35.700432,139.836565,階数,4,(03)5609-9571,,,https://www.koto-hsc.or.jp/contact/index.php,,1360071,2010605002198,公益財団法人江東区健康スポーツ公社,月火水木金土日,08:30,22:00,毎月第2・4月曜日（祝・休日の場合は翌日）、年末年始は休館,カラダ 健やかに ココロ いきいき あなたの暮らしに元気と癒しを！公益財団法人江東区健康スポーツ公社は、あなたの健康づくりを応援します。,可,有,無,有,有,有,無,有,無,有,有,有,有,有,有,無,有,https://www.koto-hsc.or.jp/sports_center3/,https://www.koto-hsc.or.jp/sports_center3/,"ホームページ上の記事、写真、図表などを無断で転載・複写することは禁止します。 ",,有,有,有,有,有,無,有,無,無,無,無,無,無,有,有,有,無,無,無,無,無,無,有,有,無,無,無,無,無,無,有,無,無,有,無,無,無,無,無,有,無,無,無,有,無,"無",無,有,有,無,有,無,無,無,有,無,無,無,有,無,有,有,有,無,有,有
131083,4,東京都江東区,有明スポーツセンター,アリアケスポーツセンター,,,1110,,,131083,0001002,東京都江東区有明2-3-5,東京都,江東区,有明2,有明2-3-5,,35.6335,139.783824,階数,5,(03)3528-0191,,,https://www.koto-hsc.or.jp/contact/index.php,,1350063,2010605002198,公益財団法人江東区健康スポーツ公社,月火水木金土日,08:30,22:00,毎月第2・4月曜日（祝・休日の場合は翌日）、年末年始は休館,カラダ 健やかに ココロ いきいき あなたの暮らしに元気と癒しを！公益財団法人江東区健康スポーツ公社は、あなたの健康づくりを応援します。,可,有,無,有,有,有,無,有,無,有,有,有,有,有,有,無,有,https://www.koto-hsc.or.jp/sports_center4/,https://www.koto-hsc.or.jp/sports_center4/,"ホームページ上の記事、写真、図表などを無断で転載・複写することは禁止します。 ",,有,有,有,有,有,無,有,無,無,無,無,無,無,有,有,有,無,無,無,無,有,無,有,有,無,無,無,無,無,無,有,無,無,有,無,無,無,無,無,有,無,無,無,有,無,"無",無,有,有,無,有,無,無,無,有,無,無,無,有,無,有,有,有,無,有,有
131083,5,東京都江東区,東砂スポーツセンター,ヒガシスナスポーツセンター,,,1110,,,131083,0008004,東京都江東区東砂4-24-1,東京都,江東区,東砂4,東砂4-24-1,,35.679506,139.839551,階数,3,(03)5606-3171,,,https://www.koto-hsc.or.jp/contact/index.php,,1360074,2010605002198,公益財団法人江東区健康スポーツ公社,月火水木金土日,08:30,22:00,毎月第2・4月曜日（祝・休日の場合は翌日）、年末年始は休館,カラダ 健やかに ココロ いきいき あなたの暮らしに元気と癒しを！公益財団法人江東区健康スポーツ公社は、あなたの健康づくりを応援します。,可,有,無,有,有,有,無,有,無,有,有,有,有,有,有,無,有,https://www.koto-hsc.or.jp/sports_center5/,https://www.koto-hsc.or.jp/sports_center5/,"ホームページ上の記事、写真、図表などを無断で転載・複写することは禁止します。 ",,有,有,有,有,有,無,有,無,無,無,無,無,無,有,有,有,無,無,無,無,無,無,有,有,無,無,無,無,無,無,有,無,無,有,無,無,無,無,無,有,無,無,無,有,無,"無",無,有,有,無,有,無,無,無,有,無,無,無,有,無,有,有,有,無,有,有
131083,6,東京都江東区,深川北スポーツセンター,フカガワキタスポーツセンター,,,1110,,,131083,0021003,東京都江東区平野3-2-20,東京都,江東区,平野3,平野3-2-20,,35.677172,139.805179,階数,2,(03)3820-8730,,,https://www.koto-hsc.or.jp/contact/index.php,,1350023,2010605002198,公益財団法人江東区健康スポーツ公社,月火水木金土日,08:30,22:00,毎月第2・4月曜日（祝・休日の場合は翌日）、年末年始は休館,カラダ 健やかに ココロ いきいき あなたの暮らしに元気と癒しを！公益財団法人江東区健康スポーツ公社は、あなたの健康づくりを応援します。,可,有,無,有,有,有,無,有,無,有,有,無,有,有,有,無,有,https://www.koto-hsc.or.jp/sports_center6/,https://www.koto-hsc.or.jp/sports_center6/,"ホームページ上の記事、写真、図表などを無断で転載・複写することは禁止します。 ",,有,有,有,有,有,無,有,無,無,無,無,無,無,有,有,有,無,無,無,無,無,無,無,有,無,無,無,無,無,無,有,無,無,有,無,無,無,無,無,有,無,無,無,有,無,"無",無,有,有,無,有,無,無,無,有,無,無,無,有,無,有,有,有,無,有,有
131083,7,東京都江東区,夢の島競技場,ユメノシマキョウギジョウ,,,1102,,,131083,0003001,東京都江東区夢の島1-1-2,東京都,江東区,夢の島1,夢の島1-1-2,,35.648623,139.824323,,,(03)3522-0846,,,,,,,,月火水木金土日,09:00,21:00,毎月第2・4月曜日（祝・休日の場合は翌日）、年末年始は休場、3／1～11／末日21時閉場、12／1～2／末日17時閉場,日本陸上競技連盟２種公認の競技場です。サッカー、ラグビーでも使用できます。,可,有,無,有,,有,無,,,有,有,有,無,無,,無,,https://www.di-ksp.jp/facility/yumenoshima_k,,,,有,有,有,,無,有,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131083,8,東京都江東区,夢の島野球場,ユメノシマヤキュウジョウ,,,1103,,,131083,0003001,東京都江東区夢の島1-1-1,東京都,江東区,夢の島1,夢の島1-1-1,,35.65014,139.823453,,,(03)3521-8265,,,,,,,,月火水木金土日,06:00,21:00,毎月第2・4月曜日（祝・休日の場合は翌日）、年末年始は休場、開場時間は時期により異なります,野球場(ナイター照明設備有り)、少年野球場、運動広場の貸出し施設です。江東区民以外の方も利用できます。,,有,無,有,,無,無,,,有,有,有,有,無,,無,,https://www.di-ksp.jp/facility/yumenoshima_u,,,,無,有,有,,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131083,9,東京都江東区,新砂運動場,シンスナウンドウジョウ,,,1106,,,131083,0018003,東京都江東区新砂3-9-1,東京都,江東区,新砂3,新砂3-9-1,,35.656774,139.834701,,,(03)3648-6610,,,,,,,,月火水木金土日,08:00,21:00,毎月第2・4月曜日（祝・休日の場合は翌日）、年末年始は休場、開場時間は時期により異なります,サッカー場(ナイター照明設備有り)、運動場、テニスコート、ターゲットバードゴルフ場の貸出し施設です。江東区民以外の方も利用できます。,,有,無,有,,無,無,,,有,有,有,無,無,,無,,https://www.di-ksp.jp/facility/shinsuna,,,,無,有,有,,無,無,無,有,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131083,10,東京都江東区,潮見野球場,シオミヤキュウジョウ,,,1103,,,131083,0019001,東京都江東区潮見-1-1-1,東京都,江東区,潮見1,潮見-1-1-1,,35.655935,139.810145,,,(03)3645-1210,,,,,,,,月火水木金土日,08:00,21:00,毎月第2・4月曜日（祝・休日の場合は翌日）、年末年始は休場、開場時間は時期により異なります,野球場(ナイター照明設備有り)、ソフトボール場(ナイター照明設備有り)の貸出し施設です。江東区民以外の方も利用できます。,,有,無,有,,有,無,,,有,有,有,無,無,,無,,https://www.di-ksp.jp/facility/shiomi,,,,無,有,有,,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131083,11,東京都江東区,亀戸野球場,カメイドヤキュウジョウ,,,1103,,,131083,0039002,東京都江東区亀戸2-6-50,東京都,江東区,亀戸2,亀戸2-6-50,,35.701025,139.821286,,,(03)3685-7699,,,,,,,,月火水木金土日,08:00,18:00,毎月第2・4月曜日（祝・休日の場合は翌日）、年末年始は休場、開場時間は時期により異なります,野球場の貸出し施設です。江東区民以外の方も利用できます。,,有,無,無,,無,無,,,有,無,無,無,無,,無,,https://www.di-ksp.jp/facility/kameido,,,,無,有,有,,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131083,12,東京都江東区,潮見庭球場,シオミテイキュウジョウ,,,1116,,,131083,0019001,東京都江東区潮見-1-1-1,東京都,江東区,潮見1,潮見-1-1-1,,35.655935,139.810145,,,(03)3645-1210,,,,,,,,月火水木金土日,08:00,21:00,毎月第2・4月曜日（祝・休日の場合は翌日）、年末年始は休場、開場時間は時期により異なります,テニスコート(ナイター照明設備有り)の貸出し施設です。江東区民以外の方も利用できます。,,有,無,有,,有,無,,,有,有,有,無,無,,無,,https://www.di-ksp.jp/facility/shiomi,,,,無,有,有,,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131083,13,東京都江東区,亀戸庭球場,カメイドテイキュウジョウ,,,1116,,,131083,0039002,東京都江東区亀戸2-6-50,東京都,江東区,亀戸2,亀戸2-6-50,,35.701025,139.821286,,,(03)3685-7699,,,,,,,,月火水木金土日,08:00,18:00,毎月第2・4月曜日（祝・休日の場合は翌日）、年末年始は休場、開場時間は時期により異なります,テニスコートの貸出し施設です。江東区民以外の方も利用できます。,,有,無,無,,無,無,,,有,無,無,無,無,,無,,https://www.di-ksp.jp/facility/kameido,,,,無,有,有,,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131083,14,東京都江東区,越中島プール,エッチュウジマプール,,,1107,,,131083,0011001,東京都江東区越中島1-3-23,東京都,江東区,越中島1-3-23,越中島1-3-23,,35.668814,139.789691,,,(03)5620-0045,,,,,,,,月火水木金土日,09:00,21:00,7月第1土曜日～9月第1日曜日まで利用できます、開場時間は時期により異なります,夏季に開設する屋外型プールです。電話番号は開設期間中のみ繋がります。,,有,無,無,,無,無,,,有,無,無,無,無,,無,,https://www.di-ksp.jp/facility/echujima,,,,無,有,有,,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131083,15,東京都江東区,深川庭球場,フカガワテイキュウジョウ,,,1116,,,131083,0006001,東京都江東区富岡1-17-9,東京都,江東区,富岡1,富岡1-17-9,,35.672254,139.798897,,,(03)3643-3099,,,,,,,,月火水木金土日,08:00,18:00,毎月第2・4月曜日（祝・休日の場合は翌日）、年末年始は休場、開場時間は時期により異なります,テニスコートの貸出し施設です。江東区民以外の方も利用できます。,,有,無,有,,無,無,,,有,無,有,無,無,,無,,https://www.di-ksp.jp/facility/fukagawa,,,,無,有,有,,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
