全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考,絵本,雑誌,点字本,視聴覚資料,外国語の本,新聞(全国紙),新聞(地方紙),新聞(その他),地元出身の作家の本コーナー,インターネットを使える端末,インターネットでの蔵書検索,プリンター,フリーWi-Fi,飲食物を購入できる場所,おはなし会,映画会,講座等,閲覧できる場所,映像が見れる場所,自習室,ソファー,キッズスペース,飲み物,食べ物,私語,自習,パソコン作業
131083,131083000454,東京都江東区,江東図書館,コウトウトショカン,,,1512,,,,,東京都江東区南砂6-7-52,東京都,江東区,南砂,6-7-52,,35.67187,139.834,,,(03)3640-3151,,,,,1360076,,,月火水木金土日,09:00,20:00,日曜日・祝日・休日・12/28は19時まで。毎月第3金曜日（祝日・休日の場合はその月の第3木曜日）及び1/4、年末年始（12/29～1/3）は休館（他に4日程度特別整理期間で休館あり）。,,可,無,無,有,有,,,,,,有,,,,無,無,,https://www.city.koto.lg.jp/586011/shisetsuannai/kyoiku/toshokan/14076.html,https://www.koto-lib.tokyo.jp/tabid90.html,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,アクセス方法 東京メトロ東西線・南砂町駅(徒歩6分)・都バス亀21「南砂6丁目」(徒歩2分)・ 亀23「南砂3丁目みどり団地」(徒歩5分),有,有,有,有,英語;ドイツ語;フランス語;スペイン語;イタリア語;ロシア語;朝鮮語;中国語,有,有,有,無,有,有,有,有,無,191,3,11,有,有,無,無,有,2,3,3,2,2
131083,131083000455,東京都江東区,深川図書館,フカガワトショカン,,,1512,,,,,東京都江東区清澄3-3-39,東京都,江東区,清澄,3-3-39,,35.67932,139.797,,,(03)3641-0062,,,,,1350024,,,月火水木金土日,09:00,20:00,日曜日・祝日・休日・12/28は19時まで。毎月第3金曜日（祝日・休日の場合はその月の第3木曜日）及び1/4、年末年始（12/29～1/3）は休館（他に3日程度特別整理期間で休館あり）。,,可,無,無,有,有,,,,,,無,,,,無,無,,https://www.city.koto.lg.jp/585010/shisetsuannai/kyoikukanren/toshokan/14077.html,https://www.koto-lib.tokyo.jp/tabid92.html,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,アクセス方法 東京メトロ 半蔵門線・都営地下鉄 大江戸線 清澄白河駅(徒歩7分) ・都バス「平野1丁目」(徒歩3分),有,有,有,有,英語;ドイツ語;フランス語;スペイン語;イタリア語;ロシア語;朝鮮語;中国語,有,有,有,無,有,有,有,有,無,15,0,8,有,有,無,無,有,2,3,3,2,2
131083,131083000456,東京都江東区,東陽図書館,トウヨウトショカン,,,1512,,,,,東京都江東区東陽2-3-6,東京都,江東区,東陽,2-3-6,教育センター１階,35.66736,139.817,,,(03)3644-6121,,,,,1350016,,,月火水木金土日,09:00,21:00,日曜日・祝日・休日・12/28は19時まで。毎月第3金曜日（祝日・休日の場合はその月の第3木曜日）及び1/4、年末年始（12/29～1/3）は休館（他に3日程度特別整理期間で休館あり）。,,可,無,無,有,有,,,,,,無,,,,無,無,,https://www.city.koto.lg.jp/586010/shisetsuannai/kyoiku/toshokan/14078.html,https://www.koto-lib.tokyo.jp/tabid94.html,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,アクセス方法 東京メトロ東西線東陽町駅(徒歩5分)・都バス「東陽町駅」(徒歩5分),有,有,有,有,英語;ドイツ語;フランス語;スペイン語;イタリア語;ロシア語;中国語,有,有,有,無,有,有,有,有,無,141,2,20,有,有,無,無,有,2,3,3,2,2
131083,131083000457,東京都江東区,豊洲図書館,トヨストショカン,,,1512,,,,,東京都江東区豊洲2-2-18,東京都,江東区,豊洲,2-2-18,豊洲シビックセンター9・10階・11階の一部,35.65437,139.795,,,(03)3536-5931,,,,,1350061,,,月火水木金土日,09:00,21:00,日曜日・祝日・休日・12/28は19時まで。毎月第3金曜日（祝日・休日の場合はその月の第3木曜日）及び1/4、年末年始（12/29～1/3）は休館（他に3日程度特別整理期間で休館あり）。,,可,無,無,有,有,,,,,,無,,,,無,無,,https://www.city.koto.lg.jp/586010/shisetsuannai/kyoiku/toshokan/14079.html,https://www.koto-lib.tokyo.jp/tabid96.html,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,アクセス方法 東京メトロ有楽町線豊洲駅（徒歩1分）・ゆりかもめ豊洲駅（改札フロア直結）・都営バス「豊洲駅前」（徒歩2分）,有,有,有,有,英語;ドイツ語;フランス語;スペイン語;イタリア語;ロシア語;朝鮮語;中国語,有,有,有,無,有,有,有,有,無,155,0,11,有,有,無,無,有,2,3,3,2,2
131083,131083000458,東京都江東区,東雲図書館,シノノメトショカン,,,1512,,,,,東京都江東区東雲2-7-5-201,東京都,江東区,東雲,2-7-5-201,トミンタワー東雲2階,35.64385,139.805,,,(03)3529-1141,,,,,1350062,,,月火水木金土日,09:00,20:00,日曜日・祝日・休日・12/28は19時まで。毎月第3金曜日（祝日・休日の場合はその月の第3木曜日）及び1/4、年末年始（12/29～1/3）は休館（他に3日程度特別整理期間で休館あり）。,,可,無,無,有,有,,,,,,有,,,,無,無,,https://www.city.koto.lg.jp/586010/shisetsuannai/kyoiku/toshokan/14080.html,https://www.koto-lib.tokyo.jp/tabid98.html,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,アクセス方法 りんかい線東雲駅（徒歩10分）・東京メトロ有楽町線 辰巳駅（徒歩10分）・都バス「深川車庫」(徒歩5分),有,有,有,有,英語;ドイツ語;フランス語;スペイン語;朝鮮語;中国語,有,有,有,無,有,有,有,有,無,95,0,4,有,無,無,無,有,2,3,3,2,2
131083,131083000459,東京都江東区,古石場図書館,フルイシバトショカン,,,1512,,,,,東京都江東区古石場2-13-2,東京都,江東区,古石場,2-13-2,古石場文化センター4階,35.667,139.799,,,(03)5245-3101,,,,,1350045,,,月火水木金土日,09:00,20:00,日曜日・祝日・休日・12/28は19時まで。毎月第1・3月曜日（祝日・休日の場合は開館）、第3金曜日（祝日・休日の場合はその月の第3木曜日）及び1/4、年末年始（12/29～1/3）は休館（他に3日程度特別整理期間で休館あり）。,,可,無,無,有,有,,,,,,無,,,,無,無,,https://www.city.koto.lg.jp/586010/shisetsuannai/kyoiku/toshokan/14081.html,https://www.koto-lib.tokyo.jp/tabid100.html,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,アクセス方法 東京メトロ東西線 門前仲町駅 (徒歩11分)・都バス「富岡1丁目」 (徒歩10分),有,有,有,有,英語;ドイツ語;フランス語;スペイン語;イタリア語;ロシア語;朝鮮語;中国語,有,有,有,無,有,有,有,有,無,68,0,7,有,無,無,無,有,2,3,3,2,2
131083,131083000460,東京都江東区,城東図書館,ジョウトウトショカン,,,1512,,,,,東京都江東区大島4-5-1,東京都,江東区,大島,4-5-1,総合区民センター4階,35.68925,139.827,,,(03)3637-2751,,,,,1360072,,,月火水木金土日,09:00,21:00,日曜日・祝日・休日・12/28は19時まで。毎月第3金曜日（祝日・休日の場合はその月の第3木曜日）及び1/4、年末年始（12/29～1/3）は休館（他に3日程度特別整理期間で休館あり）。,,可,無,無,有,有,,,,,,有,,,,無,無,,https://www.city.koto.lg.jp/586010/shisetsuannai/kyoiku/toshokan/14082.html,https://www.koto-lib.tokyo.jp/tabid102.html,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,アクセス方法 都営新宿線 西大島駅(徒歩1分)・都バス「西大島駅前」(徒歩1分),有,有,有,有,英語;ドイツ語;フランス語;スペイン語;イタリア語;朝鮮語;中国語,有,有,有,無,有,有,有,有,無,56,0,15,有,無,無,無,有,2,3,3,2,2
131083,131083000461,東京都江東区,亀戸図書館,カメイドトショカン,,,1512,,,,,東京都江東区亀戸7-39-9,東京都,江東区,亀戸,7-39-9,,35.69731,139.839,,,(03)3636-6061,,,,,1360071,,,月火水木金土日,09:00,20:00,日曜日・祝日・休日・12/28は19時まで。毎月第3金曜日（祝日・休日の場合はその月の第3木曜日）及び1/4、年末年始（12/29～1/3）は休館（他に3日程度特別整理期間で休館あり）。,,可,無,無,有,有,,,,,,有,,,,無,無,,https://www.city.koto.lg.jp/586010/shisetsuannai/kyoiku/toshokan/14083.html,https://www.koto-lib.tokyo.jp/tabid104.html,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,アクセス方法 JR総武線 亀戸駅(徒歩15分) 都バス 亀26「今井行」乗車「亀戸9丁目」(徒歩1分),有,有,有,有,英語;ドイツ語;フランス語;スペイン語;イタリア語;ロシア語;中国語,有,有,有,無,有,有,有,有,無,110,0,6,有,無,無,無,有,2,3,3,2,2
131083,131083000462,東京都江東区,砂町図書館,スナマチトショカン,,,1512,,,,,東京都江東区北砂5-1-7,東京都,江東区,砂町,5-1-7,砂町文化センター1階,35.68056,139.832,,,(03)3640-4646,,,,,1360073,,,月火水木金土日,09:00,20:00,日曜日・祝日・休日・12/28は19時まで。毎月第1・3月曜日（祝日・休日の場合は開館）、第3金曜日（祝日・休日の場合はその月の第3木曜日）及び1/4、年末年始（12/29～1/3）は休館（他に3日程度特別整理期間で休館あり）。,,可,無,無,有,有,,,,,,無,,,,無,無,,https://www.city.koto.lg.jp/586010/shisetsuannai/kyoiku/toshokan/14084.html,https://www.koto-lib.tokyo.jp/tabid106.html,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,アクセス方法 都営新宿線西大島駅(徒歩20分)・都バス「北砂2丁目」「北砂3丁目」「北砂4丁目」「北砂5丁目」「北砂7丁目」(各徒歩10分),有,有,有,有,英語;ドイツ語;フランス語;スペイン語;イタリア語;ロシア語;朝鮮語;中国語,有,有,有,無,有,有,有,有,無,74,0,7,有,無,無,無,有,2,3,3,2,2
131083,131083000463,東京都江東区,東大島図書館,ヒガシオオジマトショカン,,,1512,,,,,東京都江東区大島9-4-2-101,東京都,江東区,大島,9-4-2-101,東大島ファミールハイツ1階,35.69117,139.846,,,(03)3681-4646,,,,,1360072,,,月火水木金土日,09:00,20:00,日曜日・祝日・休日・12/28は19時まで。毎月第3金曜日（祝日・休日の場合はその月の第3木曜日）及び1/4、年末年始（12/29～1/3）は休館（他に3日程度特別整理期間で休館あり）。,,可,無,無,有,有,,,,,,無,,,,無,無,,https://www.city.koto.lg.jp/586010/shisetsuannai/kyoiku/toshokan/14085.html,https://www.koto-lib.tokyo.jp/tabid108.html,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,アクセス方法 都営新宿線 東大島駅(徒歩2分)・都バス「東大島駅」(徒歩2分),有,有,有,有,英語;ドイツ語;フランス語;スペイン語;イタリア語;ロシア語;朝鮮語;中国語,有,有,有,無,有,有,有,有,無,80,0,22,有,無,無,無,有,2,3,3,2,2
