市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,住所,緯度,経度,SSID,URL,備考
132284,1,東京都,あきる野市,あきる野市役所本庁舎,アキルノシヤクショホンチョウシャ,あきる野市二宮350,35.729817 ,139.294072 ,Akigawa_Keikoku_Free,https://www.city.akiruno.tokyo.jp/0000006583.html,災害時は、自動で開放しており、登録無しで利用が可能。
132284,2,東京都,あきる野市,二宮考古館,ニノミヤコウコカン,あきる野市二宮1151,35.727622,139.313845,Akigawa_Keikoku_Free,https://www.city.akiruno.tokyo.jp/0000006583.html,災害時は、自動で開放しており、登録無しで利用が可能。
132284,3,東京都,あきる野市,JR秋川駅,アキガワエキ,あきる野市油平49,35.728082,139.286624,Akigawa_Keikoku_Free,https://www.city.akiruno.tokyo.jp/0000006583.html,災害時は、自動で開放しており、登録無しで利用が可能。
132284,4,東京都,あきる野市,JR武蔵増戸駅,ムサシマスコエキ,あきる野市伊奈873-2,35.731012,139.256302,Akigawa_Keikoku_Free,https://www.city.akiruno.tokyo.jp/0000006583.html,災害時は、自動で開放しており、登録無しで利用が可能。
132284,5,東京都,あきる野市,JR武蔵五日市駅,ムサシイツカイチエキ,あきる野市舘谷台16,35.732538,139.228326,Akigawa_Keikoku_Free,https://www.city.akiruno.tokyo.jp/0000006583.html,災害時は、自動で開放しており、登録無しで利用が可能。
132284,6,東京都,あきる野市,観光案内所,カンコウアンナイジョ,あきる野市舘谷台16,35.732696,139.228258,Akigawa_Keikoku_Free,https://www.city.akiruno.tokyo.jp/0000006583.html,災害時は、自動で開放しており、登録無しで利用が可能。
132284,7,東京都,あきる野市,五日市出張所,イツカイチシュッチョウジョ,あきる野市五日市411,35.729571,139.219939,Akigawa_Keikoku_Free,https://www.city.akiruno.tokyo.jp/0000006583.html,災害時は、自動で開放しており、登録無しで利用が可能。
132284,8,東京都,あきる野市,五日市郷土館,イツカイチキョウドカン,あきる野市五日市920-1,35.728671,139.216936,Akigawa_Keikoku_Free,https://www.city.akiruno.tokyo.jp/0000006583.html,災害時は、自動で開放しており、登録無しで利用が可能。
132284,9,東京都,あきる野市,秋川渓谷瀬音の湯,アキガワケイコクセオトノユ,あきる野市乙津565,35.727518,139.187633,Akigawa_Keikoku_Free,https://www.city.akiruno.tokyo.jp/0000006583.html,災害時は、自動で開放しており、登録無しで利用が可能。
132284,10,東京都,あきる野市,ふるさと工房五日市,フルサトコウボウイツカイチ,あきる野市乙津671,35.723677,139.17949 ,Akigawa_Keikoku_Free,https://www.city.akiruno.tokyo.jp/0000006583.html,災害時は、自動で開放しており、登録無しで利用が可能。
132284,11,東京都,あきる野市,中央公民館,チュウオウコウミンカン,あきる野市二宮683,35.7305400 ,139.302321,akiruno_public_hall,https://www.city.akiruno.tokyo.jp/0000014809.html,
