"年月[西暦]","調査項目","設問","選択肢","件数[人]","(全体)[%]","(除不)[%]"
"202003","余暇活動、文化芸術活動について","Q11-1. あなたは過去１年間で、余暇活動としてどのようなことを行いましたか。行ったことがあるものをすべて選択してください。（あてはまるものすべてに○）","散歩に出かける（ウォーキングなど）","143","58.4","60.1"
"202003","余暇活動、文化芸術活動について","Q11-1. あなたは過去１年間で、余暇活動としてどのようなことを行いましたか。行ったことがあるものをすべて選択してください。（あてはまるものすべてに○）","軽い運動をする（室内運動、体操など）","91","37.1","38.2"
"202003","余暇活動、文化芸術活動について","Q11-1. あなたは過去１年間で、余暇活動としてどのようなことを行いましたか。行ったことがあるものをすべて選択してください。（あてはまるものすべてに○）","スポーツをする（ボッチャなど）","46","18.8","19.3"
"202003","余暇活動、文化芸術活動について","Q11-1. あなたは過去１年間で、余暇活動としてどのようなことを行いましたか。行ったことがあるものをすべて選択してください。（あてはまるものすべてに○）","スポーツを観戦する","30","12.2","12.6"
"202003","余暇活動、文化芸術活動について","Q11-1. あなたは過去１年間で、余暇活動としてどのようなことを行いましたか。行ったことがあるものをすべて選択してください。（あてはまるものすべてに○）","家庭で本を読む","48","19.6","20.2"
"202003","余暇活動、文化芸術活動について","Q11-1. あなたは過去１年間で、余暇活動としてどのようなことを行いましたか。行ったことがあるものをすべて選択してください。（あてはまるものすべてに○）","図書館に出かける","29","11.8","12.2"
"202003","余暇活動、文化芸術活動について","Q11-1. あなたは過去１年間で、余暇活動としてどのようなことを行いましたか。行ったことがあるものをすべて選択してください。（あてはまるものすべてに○）","旅行に出かける","110","44.9","46.2"
"202003","余暇活動、文化芸術活動について","Q11-1. あなたは過去１年間で、余暇活動としてどのようなことを行いましたか。行ったことがあるものをすべて選択してください。（あてはまるものすべてに○）","その他","59","24.1","24.8"
"202003","余暇活動、文化芸術活動について","Q11-1. あなたは過去１年間で、余暇活動としてどのようなことを行いましたか。行ったことがあるものをすべて選択してください。（あてはまるものすべてに○）","特に何もしていない","26","10.6","10.9"
"202003","余暇活動、文化芸術活動について","Q11-1. あなたは過去１年間で、余暇活動としてどのようなことを行いましたか。行ったことがあるものをすべて選択してください。（あてはまるものすべてに○）","無回答","7","2.9",

"港区保健福祉基礎調査（知的障害者）・単純集計表・余暇活動文化芸術活動についてQ11-1","Ver202003",,,,,
