項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7681,-,1675,-,238,-,405,-
0,0,0,0,0,調査世帯数,389,-,304,-,61,-,11,-,13,-
0,0,0,0,0,世帯人員,3.17,-,3.31,-,2.64,-,2.86,-,2.96,-
0,0,0,0,0,有業人員,1.77,-,1.79,-,1.75,-,1.71,-,1.46,-
0,0,0,0,0,世帯主平均年齢,49.8,-,51.2,-,45,-,54.9,-,39.3,-
1,0,0,0,0,受取,1398872,-,1433209,-,1335818,-,1073612,-,1199931,-
1,1,0,0,0,実収入,634002,100,638467,100,613365,100,460897,100,736561,100
1,2,0,0,0,経常収入,625646,98.7,628514,98.4,609490,99.4,460308,99.9,735399,99.8
1,3,0,0,0,勤め先収入,567874,89.6,565467,88.6,580187,94.6,399252,86.6,661835,89.9
1,4,0,0,0,世帯主収入,456470,72,464248,72.7,423957,69.1,319970,69.4,523769,71.1
1,6,0,0,0,うち男,432964,68.3,448991,70.3,381672,62.2,233895,50.7,458353,62.2
1,5,0,0,0,定期収入,442938,69.9,447123,70,422819,68.9,319214,69.3,519620,70.5
1,5,0,0,0,臨時収入,6311,1,7726,1.2,1138,0.2,756,0.2,4149,0.6
1,5,0,0,0,賞与,7220,1.1,9400,1.5,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,98971,15.6,90457,14.2,137067,22.3,39137,8.5,138065,18.7
1,6,0,0,0,うち女,96648,15.2,89245,14,128760,21,39137,8.5,138065,18.7
1,4,0,0,0,他の世帯員収入,12433,2,10761,1.7,19163,3.1,40145,8.7,-,-
1,3,0,0,0,事業・内職収入,5142,0.8,6394,1,251,0,7942,1.7,-,-
1,4,0,0,0,家賃収入,2822,0.4,3674,0.6,-,-,-,-,-,-
1,4,0,0,0,他の事業収入,1507,0.2,1962,0.3,-,-,-,-,-,-
1,4,0,0,0,内職収入,814,0.1,758,0.1,251,0,7942,1.7,-,-
1,3,0,0,0,他の経常収入,52630,8.3,56653,8.9,29052,4.7,53115,11.5,73564,10
1,4,0,0,0,財産収入,1593,0.3,981,0.2,4981,0.8,-,-,126,0
1,4,0,0,0,社会保障給付,50879,8,55467,8.7,24071,3.9,53115,11.5,73438,10
1,5,0,0,0,公的年金給付,29311,4.6,31799,5,13749,2.2,43037,9.3,38431,5.2
1,5,0,0,0,他の社会保障給付,21567,3.4,23668,3.7,10322,1.7,10078,2.2,35007,4.8
1,4,0,0,0,仕送り金,158,0,206,0,-,-,-,-,-,-
1,2,0,0,0,特別収入,8356,1.3,9953,1.6,3875,0.6,589,0.1,1162,0.2
1,3,0,0,0,受贈金,319,0.1,73,0,1518,0.2,360,0.1,-,-
1,3,0,0,0,他の特別収入,8037,1.3,9880,1.5,2357,0.4,229,0,1162,0.2
1,1,0,0,0,実収入以外の受取(繰入金を除く),481361,-,512608,-,387329,-,475595,-,281118,-
1,2,0,0,0,預貯金引出,355593,-,372425,-,311064,-,402541,-,192947,-
1,2,0,0,0,保険金,8610,-,10844,-,1676,-,-,-,-,-
1,3,0,0,0,個人・企業年金保険金,7599,-,9528,-,1676,-,-,-,-,-
1,3,0,0,0,他の保険金,1011,-,1316,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,51,-,67,-,-,-,-,-,-,-
1,2,0,0,0,クレジット購入借入金,116849,-,128960,-,74574,-,73054,-,87822,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,257,-,313,-,16,-,-,-,349,-
1,1,0,0,0,繰入金,283508,-,282133,-,335124,-,137121,-,182252,-
2,0,0,0,0,支払,1398872,-,1433209,-,1335818,-,1073612,-,1199931,-
2,1,0,0,0,実支出,449744,-,459553,-,424383,-,403902,-,395595,-
2,2,0,0,0,生計支出,329529,-,335753,-,320355,-,338376,-,244248,-
2,3,0,0,0,消費支出,329529,100,335753,100,320355,100,338376,100,244248,100
2,4,1,0,0,食料,88151,26.8,91147,27.1,74975,23.4,76214,22.5,92858,38
2,5,1,1,0,穀類,6527,2,7008,2.1,4458,1.4,6588,1.9,5931,2.4
2,6,1,1,1,米類,1640,0.5,1851,0.6,863,0.3,1477,0.4,953,0.4
2,6,1,1,2,パン,2804,0.9,3021,0.9,1899,0.6,2814,0.8,2425,1
2,6,1,1,3,麺類,1567,0.5,1579,0.5,1365,0.4,1944,0.6,1965,0.8
2,6,1,1,4,他の穀類,516,0.2,558,0.2,331,0.1,353,0.1,588,0.2
2,5,1,2,0,魚介類,5358,1.6,5805,1.7,3590,1.1,4677,1.4,4611,1.9
2,6,1,2,1,生鮮魚介,3345,1,3588,1.1,2386,0.7,3091,0.9,2870,1.2
2,6,1,2,2,塩干魚介,817,0.2,884,0.3,541,0.2,548,0.2,853,0.3
2,6,1,2,3,魚肉練製品,466,0.1,515,0.2,281,0.1,184,0.1,460,0.2
2,6,1,2,4,他の魚介加工品,730,0.2,817,0.2,382,0.1,853,0.3,428,0.2
2,5,1,3,0,肉類,8595,2.6,9195,2.7,6537,2,8382,2.5,5842,2.4
2,6,1,3,1,生鮮肉,7038,2.1,7517,2.2,5414,1.7,6841,2,4784,2
2,6,1,3,2,加工肉,1557,0.5,1678,0.5,1123,0.4,1541,0.5,1058,0.4
2,5,1,4,0,乳卵類,4194,1.3,4510,1.3,2966,0.9,2477,0.7,4295,1.8
2,6,1,4,1,牛乳,1189,0.4,1330,0.4,659,0.2,413,0.1,1161,0.5
2,6,1,4,2,乳製品,2241,0.7,2354,0.7,1798,0.6,1505,0.4,2380,1
2,6,1,4,3,卵,763,0.2,826,0.2,509,0.2,559,0.2,755,0.3
2,5,1,5,0,野菜・海藻,9007,2.7,9821,2.9,6118,1.9,7310,2.2,6536,2.7
2,6,1,5,1,生鮮野菜,6304,1.9,6833,2,4523,1.4,5188,1.5,4289,1.8
2,6,1,5,2,乾物・海藻,695,0.2,783,0.2,301,0.1,556,0.2,744,0.3
2,6,1,5,3,大豆加工品,1019,0.3,1125,0.3,670,0.2,557,0.2,730,0.3
2,6,1,5,4,他の野菜・海藻加工品,989,0.3,1080,0.3,623,0.2,1009,0.3,773,0.3
2,5,1,6,0,果物,2935,0.9,3131,0.9,1936,0.6,3609,1.1,2949,1.2
