項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,785,-,1225,-,1311,-,1732,-,1519,-,1680,-,1013,-,735,-
0,0,0,0,0,調査世帯数,384,-,28,-,49,-,50,-,68,-,56,-,67,-,37,-,29,-
0,0,0,0,0,世帯人員,3.23,-,2.8,-,3.57,-,3.52,-,3.66,-,3.17,-,3.2,-,2.69,-,2.48,-
0,0,0,0,0,有業人員,1.79,-,1.78,-,1.67,-,1.65,-,1.69,-,1.86,-,1.97,-,1.98,-,1.71,-
0,0,0,0,0,世帯主平均年齢,49.4,-,30.9,-,37.2,-,42.7,-,46.8,-,51.8,-,56.8,-,61.9,-,68.6,-
1,0,0,0,0,受取,1533512,-,1801748,-,1277000,-,1712411,-,1659834,-,1620098,-,1669893,-,1120858,-,1135490,-
1,1,0,0,0,実収入,655545,100,699180,100,601103,100,572588,100,722567,100,753057,100,748313,100,439683,100,573504,100
1,2,0,0,0,経常収入,632255,96.4,567227,81.1,580083,96.5,569360,99.4,716206,99.1,717948,95.3,731327,97.7,433688,98.6,573064,99.9
1,3,0,0,0,勤め先収入,582264,88.8,500199,71.5,569461,94.7,559569,97.7,700467,96.9,694019,92.2,719561,96.2,332378,75.6,252641,44.1
1,4,0,0,0,世帯主収入,472850,72.1,357031,51.1,450491,74.9,462231,80.7,588873,81.5,551611,73.2,587716,78.5,269892,61.4,233665,40.7
1,6,0,0,0,うち男,447400,68.2,357031,51.1,400878,66.7,455075,79.5,554698,76.8,523355,69.5,573333,76.6,238732,54.3,197584,34.5
1,5,0,0,0,定期収入,452424,69,352494,50.4,443289,73.7,453341,79.2,555056,76.8,533471,70.8,537075,71.8,263918,60,229607,40
1,5,0,0,0,臨時収入,7614,1.2,4536,0.6,2943,0.5,8890,1.6,15504,2.1,5449,0.7,7835,1,5974,1.4,4059,0.7
1,5,0,0,0,賞与,12813,2,-,-,4258,0.7,-,-,18313,2.5,12691,1.7,42806,5.7,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,97777,14.9,143168,20.5,118970,19.8,97338,17,110791,15.3,107921,14.3,119297,15.9,25293,5.8,13765,2.4
1,6,0,0,0,うち女,94569,14.4,143168,20.5,104009,17.3,97338,17,102849,14.2,107921,14.3,119297,15.9,25293,5.8,13765,2.4
1,4,0,0,0,他の世帯員収入,11637,1.8,-,-,-,-,-,-,803,0.1,34487,4.6,12548,1.7,37193,8.5,5210,0.9
1,3,0,0,0,事業・内職収入,8037,1.2,391,0.1,2888,0.5,2120,0.4,5718,0.8,17682,2.3,886,0.1,21131,4.8,19168,3.3
1,4,0,0,0,家賃収入,3592,0.5,-,-,-,-,-,-,-,-,4217,0.6,-,-,15742,3.6,18466,3.2
1,4,0,0,0,他の事業収入,3223,0.5,-,-,2888,0.5,2120,0.4,1665,0.2,10580,1.4,886,0.1,5389,1.2,-,-
1,4,0,0,0,内職収入,1222,0.2,391,0.1,-,-,-,-,4052,0.6,2884,0.4,-,-,-,-,702,0.1
1,3,0,0,0,他の経常収入,41954,6.4,66636,9.5,7734,1.3,7670,1.3,10022,1.4,6247,0.8,10880,1.5,80179,18.2,301255,52.5
1,4,0,0,0,財産収入,1070,0.2,8540,1.2,-,-,-,-,0,0,0,0,0,0,3939,0.9,-,-
1,4,0,0,0,社会保障給付,40622,6.2,58096,8.3,7734,1.3,7670,1.3,9613,1.3,4986,0.7,10880,1.5,76240,17.3,301255,52.5
1,5,0,0,0,公的年金給付,33539,5.1,20798,3,2127,0.4,7670,1.3,4788,0.7,-,-,9715,1.3,62756,14.3,296995,51.8
1,5,0,0,0,他の社会保障給付,7083,1.1,37298,5.3,5606,0.9,-,-,4825,0.7,4986,0.7,1164,0.2,13484,3.1,4260,0.7
1,4,0,0,0,仕送り金,262,0,-,-,-,-,-,-,409,0.1,1260,0.2,-,-,-,-,-,-
1,2,0,0,0,特別収入,23290,3.6,131954,18.9,21020,3.5,3229,0.6,6360,0.9,35109,4.7,16986,2.3,5995,1.4,440,0.1
1,3,0,0,0,受贈金,10171,1.6,113784,16.3,2340,0.4,1406,0.2,2006,0.3,326,0,1139,0.2,1715,0.4,36,0
1,3,0,0,0,他の特別収入,13119,2,18170,2.6,18680,3.1,1823,0.3,4354,0.6,34783,4.6,15847,2.1,4279,1,404,0.1
1,1,0,0,0,実収入以外の受取(繰入金を除く),562866,-,643580,-,482534,-,456117,-,563790,-,593116,-,704924,-,513057,-,480125,-
1,2,0,0,0,預貯金引出,416933,-,477819,-,347348,-,333569,-,396956,-,434135,-,552779,-,401803,-,338382,-
1,2,0,0,0,保険金,9404,-,-,-,-,-,-,-,25161,-,-,-,2480,-,19534,-,36087,-
1,3,0,0,0,個人・企業年金保険金,5046,-,-,-,-,-,-,-,-,-,-,-,2480,-,19534,-,36087,-
1,3,0,0,0,他の保険金,4357,-,-,-,-,-,-,-,25161,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,850,-,10824,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
