項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,356,-,-,49,-,52,-,55,-,47,-,53,-,50,-,50,-
0,0,0,0,0,世帯人員,3.31,-,-,3.15,-,2.92,-,3.39,-,3.15,-,3.48,-,3.59,-,3.47,-
0,0,0,0,0,有業人員,1.73,-,-,1.55,-,1.52,-,1.72,-,1.65,-,1.67,-,1.88,-,2.13,-
0,0,0,0,0,世帯主平均年齢,49.6,-,-,57,-,46.8,-,47.3,-,51.1,-,49.2,-,45.5,-,50.3,-
1,0,0,0,0,受取,1686831,-,30.5,654136,-,1325164,-,981030,-,1244803,-,1503162,-,3708763,-,2351647,-
1,1,0,0,0,実収入,572048,100,0.9,108806,100,305720,100,436790,100,516825,100,635180,100,756070,100,1226218,100
1,2,0,0,0,経常収入,567487,99.2,1.9,103795,95.4,302005,98.8,432800,99.1,515209,99.7,628111,98.9,754546,99.8,1217199,99.3
1,3,0,0,0,勤め先収入,549782,96.1,1.6,78578,72.2,296021,96.8,412982,94.5,509773,98.6,610951,96.2,737182,97.5,1184269,96.6
1,4,0,0,0,世帯主収入,448698,78.4,4.1,73537,67.6,279878,91.5,374257,85.7,461638,89.3,525254,82.7,566331,74.9,847108,69.1
1,6,0,0,0,うち男,432544,75.6,4.5,56565,52,252918,82.7,342906,78.5,444117,85.9,516782,81.4,566331,74.9,835460,68.1
1,5,0,0,0,定期収入,434588,76,3.6,73537,67.6,278183,91,370477,84.8,456322,88.3,519563,81.8,560489,74.1,772013,63
1,5,0,0,0,臨時収入,4418,0.8,-34.8,-,-,1695,0.6,3780,0.9,5317,1,5691,0.9,4492,0.6,9801,0.8
1,5,0,0,0,賞与,9692,1.7,116.6,-,-,-,-,-,-,-,-,-,-,1350,0.2,65295,5.3
