区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,702,-,-,95,-,101,-,106,-,104,-,102,-,96,-,98,-
0,0,世帯人員,2.89,-,-,2.43,-,2.72,-,2.81,-,2.83,-,3.09,-,3.17,-,3.2,-
0,0,有業人員,1.35,-,-,0.98,-,1.14,-,1.29,-,1.44,-,1.38,-,1.46,-,1.77,-
0,0,世帯主平均年齢,59.1,-,-,65.1,-,62,-,60.2,-,59,-,56.7,-,56.4,-,54.2,-
0,0,消費支出,270535,100,-6.5,96861,100,154322,100,191362,100,228343,100,281101,100,349651,100,589200,100
1,0,商品,157705,58.3,1,74629,77,106816,69.2,125369,65.5,139337,61,165660,58.9,204281,58.4,286570,48.6
1,1,耐久財,14015,5.2,-15.9,830,0.9,1540,1,3528,1.8,7174,3.1,14194,5,24108,6.9,46421,7.9
1,2,半耐久財,22128,8.2,-17.2,5815,6,7223,4.7,13317,7,16815,7.4,20621,7.3,33390,9.5,57389,9.7
1,3,非耐久財,121562,44.9,7.7,67985,70.2,98053,63.5,108523,56.7,115348,50.5,130845,46.5,146783,42,182761,31
1,0,サービス,112830,41.7,-15.2,22232,23,47506,30.8,65993,34.5,89006,39,115441,41.1,145370,41.6,302629,51.4
2,0,食料,88110,32.6,-0.9,48542,50.1,68814,44.6,77379,40.4,83461,36.6,93529,33.3,105523,30.2,139022,23.6
2,3,非耐久財,75468,27.9,12.6,44535,46,61508,39.9,68913,36,72434,31.7,80533,28.6,89498,25.6,110497,18.8
2,4,サービス,12642,4.7,-42.4,4008,4.1,7306,4.7,8467,4.4,11027,4.8,12995,4.6,16025,4.6,28525,4.8
