項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2695,-,6187,-,406,-,17,-,711,-,5542,-
0,0,0,0,0,調査世帯数,389,-,105,-,242,-,15,-,1,-,27,-,215,-
0,0,0,0,0,世帯人員,3.17,-,2,-,3.74,-,2.54,-,x,-,3.07,-,3.23,-
0,0,0,0,0,有業人員,1.77,-,1.61,-,1.87,-,1.71,-,x,-,1.55,-,2.16,-
0,0,0,0,0,世帯主平均年齢,49.8,-,51.1,-,48.5,-,57.5,-,x,-,51.5,-,47.7,-
1,0,0,0,0,受取,1398872,-,1321797,-,1497145,-,764550,-,x,-,1198405,-,1549074,-
1,1,0,0,0,実収入,634002,100,628821,100,665466,100,353217,100,x,x,540338,100,726011,100
1,2,0,0,0,経常収入,625646,98.7,610915,97.2,659994,99.2,352904,99.9,x,x,538484,99.7,713882,98.3
1,3,0,0,0,勤め先収入,567874,89.6,538002,85.6,609567,91.6,290713,82.3,x,x,476716,88.2,678778,93.5
1,4,0,0,0,世帯主収入,456470,72,406720,64.7,504067,75.7,262596,74.3,x,x,341696,63.2,492306,67.8
1,6,0,0,0,うち男,432964,68.3,390800,62.1,496489,74.6,89447,25.3,-,-,236390,43.7,484874,66.8
1,5,0,0,0,定期収入,442938,69.9,403511,64.2,484327,72.8,258644,73.2,x,x,337585,62.5,470314,64.8
1,5,0,0,0,臨時収入,6311,1,3209,0.5,8215,1.2,3952,1.1,-,-,2853,0.5,9125,1.3
1,5,0,0,0,賞与,7220,1.1,-,-,11525,1.7,-,-,-,-,1258,0.2,12867,1.8
1,4,0,0,0,世帯主の配偶者の収入,98971,15.6,131282,20.9,92439,13.9,-,-,-,-,89895,16.6,178583,24.6
1,6,0,0,0,うち女,96648,15.2,126118,20.1,90934,13.7,-,-,-,-,89895,16.6,174392,24
1,4,0,0,0,他の世帯員収入,12433,2,-,-,13060,2,28118,8,-,-,45125,8.4,7889,1.1
1,3,0,0,0,事業・内職収入,5142,0.8,8082,1.3,4417,0.7,5694,1.6,-,-,-,-,1895,0.3
1,4,0,0,0,家賃収入,2822,0.4,4731,0.8,2500,0.4,-,-,-,-,-,-,-,-
