項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1083,-,1109,-,1326,-,1483,-,1741,-,1422,-,888,-,948,-
0,0,0,0,0,調査世帯数,346,-,32,-,41,-,49,-,52,-,63,-,48,-,29,-,32,-
0,0,0,0,0,世帯人員,3.34,-,2.98,-,3.87,-,3.75,-,3.68,-,3.43,-,3.1,-,2.8,-,2.69,-
0,0,0,0,0,有業人員,1.76,-,1.67,-,1.57,-,1.49,-,1.72,-,1.86,-,1.95,-,2.07,-,1.81,-
0,0,0,0,0,世帯主平均年齢,49.2,-,30.9,-,37.2,-,42.1,-,46.8,-,51.8,-,57.3,-,61.8,-,68.6,-
1,0,0,0,0,受取,1681351,-,1718446,-,2000934,-,1769793,-,1729058,-,1645233,-,2041893,-,1284483,-,964176,-
1,1,0,0,0,実収入,835448,100,832031,100,791224,100,779473,100,934028,100,853628,100,1254698,100,626560,100,348609,100
1,2,0,0,0,経常収入,830926,99.5,824805,99.1,787336,99.5,777073,99.7,930275,99.6,851231,99.7,1242461,99,625074,99.8,347090,99.6
1,3,0,0,0,勤め先収入,818964,98,803921,96.6,779096,98.5,769162,98.7,923252,98.8,839838,98.4,1223572,97.5,607030,96.9,342621,98.3
1,4,0,0,0,世帯主収入,668240,80,523080,62.9,646099,81.7,643849,82.6,798182,85.5,657090,77,1053745,84,488364,77.9,301563,86.5
1,6,0,0,0,うち男,641824,76.8,488695,58.7,566746,71.6,643849,82.6,775490,83,645109,75.6,1044548,83.3,438239,69.9,273243,78.4
1,5,0,0,0,定期収入,471228,56.4,366929,44.1,418558,52.9,514267,66,587956,62.9,529860,62.1,548856,43.7,351927,56.2,296810,85.1
1,5,0,0,0,臨時収入,1875,0.2,1281,0.2,2321,0.3,928,0.1,5613,0.6,1528,0.2,1169,0.1,587,0.1,414,0.1
1,5,0,0,0,賞与,195137,23.4,154870,18.6,225219,28.5,128653,16.5,204614,21.9,125703,14.7,503720,40.1,135850,21.7,4339,1.2
1,4,0,0,0,世帯主の配偶者の収入,135973,16.3,280841,33.8,132997,16.8,125313,16.1,124276,13.3,158116,18.5,150479,12,56887,9.1,18838,5.4
1,6,0,0,0,うち女,130422,15.6,248839,29.9,123530,15.6,125313,16.1,117288,12.6,158116,18.5,150479,12,56887,9.1,18838,5.4
1,4,0,0,0,他の世帯員収入,14751,1.8,-,-,-,-,-,-,794,0.1,24632,2.9,19347,1.5,61779,9.9,22220,6.4
1,3,0,0,0,事業・内職収入,7139,0.9,-,-,852,0.1,6102,0.8,6342,0.7,9238,1.1,16611,1.3,10604,1.7,4041,1.2
1,4,0,0,0,家賃収入,3522,0.4,-,-,-,-,2485,0.3,-,-,4945,0.6,9771,0.8,10604,1.7,-,-
1,4,0,0,0,他の事業収入,1423,0.2,-,-,852,0.1,3617,0.5,2198,0.2,1512,0.2,1827,0.1,-,-,-,-
1,4,0,0,0,内職収入,2194,0.3,-,-,-,-,-,-,4144,0.4,2780,0.3,5012,0.4,-,-,4041,1.2
1,3,0,0,0,他の経常収入,4822,0.6,20884,2.5,7389,0.9,1809,0.2,681,0.1,2155,0.3,2278,0.2,7441,1.2,428,0.1
1,4,0,0,0,財産収入,952,0.1,-,-,-,-,-,-,639,0.1,-,-,2278,0.2,5586,0.9,396,0.1
1,4,0,0,0,社会保障給付,3550,0.4,20884,2.5,7389,0.9,-,-,42,0,1696,0.2,-,-,1855,0.3,32,0
1,5,0,0,0,公的年金給付,3,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,0
1,5,0,0,0,他の社会保障給付,3547,0.4,20884,2.5,7389,0.9,-,-,42,0,1696,0.2,-,-,1855,0.3,-,-
1,4,0,0,0,仕送り金,320,0,-,-,-,-,1809,0.2,-,-,459,0.1,-,-,-,-,-,-
1,2,0,0,0,特別収入,4522,0.5,7225,0.9,3888,0.5,2401,0.3,3753,0.4,2397,0.3,12237,1,1486,0.2,1519,0.4
1,3,0,0,0,受贈金,672,0.1,3744,0.4,415,0.1,603,0.1,94,0,53,0,141,0,450,0.1,612,0.2
1,3,0,0,0,他の特別収入,3849,0.5,3481,0.4,3473,0.4,1798,0.2,3659,0.4,2345,0.3,12097,1,1036,0.2,908,0.3
1,1,0,0,0,実収入以外の受取(繰入金を除く),514563,-,458700,-,429051,-,492884,-,580609,-,544345,-,572390,-,528033,-,451352,-
1,2,0,0,0,預貯金引出,375208,-,289452,-,327683,-,338124,-,440917,-,397679,-,416348,-,426555,-,326774,-
1,2,0,0,0,保険金,4827,-,-,-,-,-,-,-,-,-,-,-,15462,-,-,-,27727,-
1,3,0,0,0,個人・企業年金保険金,2629,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27727,-
1,3,0,0,0,他の保険金,2199,-,-,-,-,-,-,-,-,-,-,-,15462,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,クレジット購入借入金,134288,-,168433,-,101368,-,154261,-,139691,-,146648,-,140580,-,101455,-,96002,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,240,-,816,-,-,-,498,-,-,-,18,-,-,-,23,-,849,-
1,1,0,0,0,繰入金,331341,-,427715,-,780659,-,497436,-,214421,-,247259,-,214805,-,129890,-,164215,-
2,0,0,0,0,支払,1681351,-,1718446,-,2000934,-,1769793,-,1729058,-,1645233,-,2041893,-,1284483,-,964176,-
2,1,0,0,0,実支出,534318,-,493622,-,413413,-,488942,-,612468,-,572252,-,671745,-,481383,-,437233,-
2,2,0,0,0,生計支出,355117,-,355555,-,254043,-,330702,-,409057,-,387262,-,356712,-,348618,-,367271,-
2,3,0,0,0,消費支出,347174,100,355555,100,254043,100,330702,100,355490,100,387262,100,356712,100,348618,100,367271,100
2,4,1,0,0,食料,95205,27.4,75440,21.2,82201,32.4,91124,27.6,101046,28.4,105441,27.2,101816,28.5,99863,28.6,96481,26.3
2,5,1,1,0,穀類,7053,2,4253,1.2,5427,2.1,7737,2.3,8730,2.5,7343,1.9,7046,2,7362,2.1,7758,2.1
2,6,1,1,1,米類,1617,0.5,1106,0.3,1124,0.4,1612,0.5,1753,0.5,1884,0.5,1442,0.4,1571,0.5,2387,0.6
2,6,1,1,2,パン,3081,0.9,1623,0.5,2400,0.9,3461,1,4246,1.2,2962,0.8,3264,0.9,3241,0.9,2988,0.8
2,6,1,1,3,麺類,1847,0.5,1139,0.3,1340,0.5,2068,0.6,2048,0.6,2036,0.5,1746,0.5,2091,0.6,2203,0.6
2,6,1,1,4,他の穀類,507,0.1,385,0.1,564,0.2,596,0.2,683,0.2,461,0.1,594,0.2,458,0.1,180,0
2,5,1,2,0,魚介類,5640,1.6,2615,0.7,4320,1.7,4137,1.3,5162,1.5,5320,1.4,7543,2.1,7233,2.1,9733,2.7
2,6,1,2,1,生鮮魚介,3417,1,1424,0.4,2314,0.9,2375,0.7,3157,0.9,3316,0.9,4602,1.3,4388,1.3,6345,1.7
