項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,9272,-,2313,-,2115,-,7687,-,7157,-,728,-
0,0,0,0,0,調査世帯数,211,-,-,196,-,45,-,41,-,166,-,155,-,15,-
0,0,0,0,0,世帯人員,2.35,-,-,2.36,-,2.23,-,2.23,-,2.39,-,2.4,-,2.23,-
0,0,0,0,0,有業人員,0.42,-,-,0.43,-,0.29,-,0.31,-,0.47,-,0.47,-,0.32,-
0,0,0,0,0,世帯主平均年齢,75.4,-,-,76,-,77,-,78.7,-,74.9,-,75.3,-,67.3,-
1,0,0,0,0,受取,956359,-,-14.8,995952,-,695246,-,717671,-,1034935,-,1078174,-,452120,-
1,1,0,0,0,実収入,442661,100,-20.1,463616,100,318059,100,324242,100,480157,100,504797,100,175784,100
1,2,0,0,0,経常収入,438203,99,-1.4,459659,99.1,315749,99.3,323543,99.8,475053,98.9,499877,99,164946,93.8
1,3,0,0,0,勤め先収入,38502,8.7,0.5,40675,8.8,7248,2.3,7928,2.4,47908,10,50350,10,10837,6.2
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,11249,2.5,56.6,11281,2.4,-,-,-,-,14633,3,14614,2.9,10837,6.2
1,6,0,0,0,うち女,9969,2.3,38.8,9901,2.1,-,-,-,-,12969,2.7,12826,2.5,10837,6.2
1,4,0,0,0,他の世帯員収入,27254,6.2,-12.4,29394,6.3,7248,2.3,7928,2.4,33274,6.9,35736,7.1,-,-
1,3,0,0,0,事業・内職収入,8375,1.9,-34,8957,1.9,4262,1.3,4662,1.4,9612,2,10226,2,966,0.5
1,4,0,0,0,家賃収入,6209,1.4,-23.9,6696,1.4,2534,0.8,2772,0.9,7314,1.5,7855,1.6,-,-
1,4,0,0,0,他の事業収入,603,0.1,-76.3,650,0.1,-,-,-,-,784,0.2,842,0.2,-,-
1,4,0,0,0,内職収入,1564,0.4,-21.4,1611,0.3,1728,0.5,1890,0.6,1514,0.3,1528,0.3,966,0.5
1,3,0,0,0,他の経常収入,391326,88.4,-0.5,410028,88.4,304239,95.7,310954,95.9,417533,87,439302,87,153143,87.1
1,4,0,0,0,財産収入,20178,4.6,37,21763,4.7,6470,2,7077,2.2,24303,5.1,26102,5.2,-,-
1,4,0,0,0,社会保障給付,369227,83.4,-2.4,387336,83.5,296032,93.1,303876,93.7,391253,81.5,411996,81.6,138595,78.8
1,5,0,0,0,公的年金給付,366344,82.8,-1.6,384566,82.9,293754,92.4,302872,93.4,388188,80.8,408704,81,134273,76.4
1,5,0,0,0,他の社会保障給付,2883,0.7,-53.4,2770,0.6,2278,0.7,1004,0.3,3065,0.6,3292,0.7,4322,2.5
1,4,0,0,0,仕送り金,1921,0.4,693.8,929,0.2,1737,0.5,-,-,1976,0.4,1204,0.2,14548,8.3
