項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,389,-,-,58,-,54,-,58,-,59,-,56,-,53,-,51,-
0,0,世帯人員,3.17,-,-,2.94,-,2.86,-,3.36,-,3.24,-,3.4,-,2.97,-,3.43,-
0,0,有業人員,1.77,-,-,1.69,-,1.7,-,1.51,-,1.86,-,1.75,-,1.81,-,2.07,-
0,0,世帯主平均年齢,49.8,-,-,55.6,-,53.5,-,46,-,47.3,-,47.9,-,49.8,-,48.6,-
0,0,消費支出,329529,-,0.6,209326,-,252782,-,244522,-,279349,-,420376,-,385913,-,508960,-
0,0,公共的料金,95935,29.1,-2,65165,31.1,75652,29.9,79488,32.5,66420,23.8,148576,35.3,82219,21.3,152039,29.9
1,0,公共料金等,56144,17,-8.8,39103,18.7,50811,20.1,49706,20.3,55638,19.9,62190,14.8,57411,14.9,77582,15.2
1,1,米,1640,0.5,-15.9,2200,1.1,1450,0.6,1220,0.5,1758,0.6,1714,0.4,1255,0.3,1875,0.4
1,1,食塩,25,0,-32.4,14,0,21,0,15,0,46,0,49,0,10,0,16,0
1,1,学校給食,1184,0.4,-18.2,572,0.3,501,0.2,1280,0.5,2351,0.8,1433,0.3,851,0.2,1285,0.3
1,1,公営家賃,1793,0.5,-19.1,-,-,5186,2.1,2466,1,2918,1,920,0.2,1147,0.3,-,-
1,1,電気代,10117,3.1,-5.5,7816,3.7,8726,3.5,8643,3.5,10427,3.7,11012,2.6,9846,2.6,14237,2.8
1,1,都市ガス,6417,1.9,-7.4,6368,3,5905,2.3,5810,2.4,5644,2,6195,1.5,6540,1.7,8410,1.7
1,1,上下水道料,6444,2,13.7,4100,2,6891,2.7,7360,3,5962,2.1,6143,1.5,5856,1.5,8760,1.7
1,1,医科診療代,2711,0.8,-5.1,2149,1,4248,1.7,2055,0.8,3206,1.1,2379,0.6,2471,0.6,2494,0.5
1,1,歯科診療代,1953,0.6,58.1,1180,0.6,1678,0.7,1296,0.5,881,0.3,4290,1,2957,0.8,1375,0.3
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,778,0.2,-70.5,972,0.5,-,-,1636,0.7,-,-,-,-,2856,0.7,-,-
1,1,鉄道運賃,1660,0.5,-51.1,1416,0.7,1060,0.4,663,0.3,1017,0.4,1588,0.4,1134,0.3,4671,0.9
1,1,鉄道通学定期代,105,0,10.5,302,0.1,204,0.1,60,0,63,0,107,0,-,-,-,-
1,1,鉄道通勤定期代,2346,0.7,-35,161,0.1,837,0.3,2051,0.8,1409,0.5,7015,1.7,2073,0.5,2793,0.5
1,1,バス代,238,0.1,-49.3,188,0.1,105,0,468,0.2,283,0.1,314,0.1,111,0,193,0
1,1,バス通学定期代,13,0,-13.3,-,-,-,-,-,-,43,0,-,-,48,0,-,-
1,1,バス通勤定期代,197,0.1,535.5,12,0,-,-,-,-,1308,0.5,-,-,58,0,-,-
1,1,タクシー代,179,0.1,-70,-,-,42,0,83,0,205,0.1,42,0,266,0.1,606,0.1
1,1,航空運賃,115,0,-94,-,-,-,-,95,0,709,0.3,-,-,-,-,-,-
