項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7967,-,1284,-,276,-,473,-
0,0,0,0,0,調査世帯数,346,-,279,-,43,-,9,-,15,-
0,0,0,0,0,世帯人員,3.34,-,3.42,-,3.03,-,2.86,-,3.04,-
0,0,0,0,0,有業人員,1.76,-,1.79,-,1.69,-,1.79,-,1.58,-
0,0,0,0,0,世帯主平均年齢,49.2,-,50.8,-,41.4,-,54.1,-,39.7,-
1,0,0,0,0,受取,1681351,-,1653694,-,2060700,-,907589,-,1569789,-
1,1,0,0,0,実収入,835448,100,848460,100,768659,100,445217,100,1025323,100
1,2,0,0,0,経常収入,830926,99.5,843754,99.4,766312,99.7,432946,97.2,1022522,99.7
1,3,0,0,0,勤め先収入,818964,98,833204,98.2,759071,98.8,429274,96.4,969159,94.5
1,4,0,0,0,世帯主収入,668240,80,688147,81.1,614821,80,367627,82.6,653495,63.7
1,6,0,0,0,うち男,641824,76.8,667808,78.7,570831,74.3,202345,45.4,653495,63.7
1,5,0,0,0,定期収入,471228,56.4,491699,58,376883,49,305792,68.7,479072,46.7
1,5,0,0,0,臨時収入,1875,0.2,1836,0.2,1885,0.2,5872,1.3,166,0
1,5,0,0,0,賞与,195137,23.4,194612,22.9,236053,30.7,55963,12.6,174257,17
1,4,0,0,0,世帯主の配偶者の収入,135973,16.3,128260,15.1,140176,18.2,31035,7,315664,30.8
1,6,0,0,0,うち女,130422,15.6,124689,14.7,119088,15.5,31035,7,315664,30.8
1,4,0,0,0,他の世帯員収入,14751,1.8,16797,2,4075,0.5,30612,6.9,-,-
1,3,0,0,0,事業・内職収入,7139,0.9,8201,1,3927,0.5,3672,0.8,-,-
1,4,0,0,0,家賃収入,3522,0.4,4007,0.5,2568,0.3,-,-,-,-
1,4,0,0,0,他の事業収入,1423,0.2,1568,0.2,1359,0.2,-,-,-,-
1,4,0,0,0,内職収入,2194,0.3,2627,0.3,-,-,3672,0.8,-,-
1,3,0,0,0,他の経常収入,4822,0.6,2349,0.3,3314,0.4,-,-,53363,5.2
1,4,0,0,0,財産収入,952,0.1,661,0.1,3314,0.4,-,-,-,-
1,4,0,0,0,社会保障給付,3550,0.4,1286,0.2,-,-,-,-,53363,5.2
1,5,0,0,0,公的年金給付,3,0,4,0,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,3547,0.4,1282,0.2,-,-,-,-,53363,5.2
1,4,0,0,0,仕送り金,320,0,401,0,-,-,-,-,-,-
1,2,0,0,0,特別収入,4522,0.5,4706,0.6,2346,0.3,12271,2.8,2802,0.3
1,3,0,0,0,受贈金,672,0.1,581,0.1,1586,0.2,-,-,127,0
1,3,0,0,0,他の特別収入,3849,0.5,4125,0.5,760,0.1,12271,2.8,2675,0.3
1,1,0,0,0,実収入以外の受取(繰入金を除く),514563,-,535178,-,459861,-,421986,-,369926,-
1,2,0,0,0,預貯金引出,375208,-,395527,-,288708,-,364969,-,273724,-
1,2,0,0,0,保険金,4827,-,6059,-,-,-,-,-,-,-
1,3,0,0,0,個人・企業年金保険金,2629,-,3299,-,-,-,-,-,-,-
1,3,0,0,0,他の保険金,2199,-,2760,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,クレジット購入借入金,134288,-,133290,-,171154,-,57017,-,96203,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,240,-,301,-,-,-,-,-,-,-
1,1,0,0,0,繰入金,331341,-,270056,-,832179,-,40386,-,174539,-
2,0,0,0,0,支払,1681351,-,1653694,-,2060700,-,907589,-,1569789,-
2,1,0,0,0,実支出,534318,-,538683,-,550564,-,342433,-,528791,-
2,2,0,0,0,生計支出,355117,-,352158,-,396580,-,259012,-,348582,-
2,3,0,0,0,消費支出,347174,100,342188,100,396580,100,259012,100,348582,100
2,4,1,0,0,食料,95205,27.4,98450,28.8,83498,21.1,74762,28.9,84250,24.2
2,5,1,1,0,穀類,7053,2,7450,2.2,5642,1.4,5832,2.3,4914,1.4
2,6,1,1,1,米類,1617,0.5,1657,0.5,1548,0.4,1446,0.6,1232,0.4
2,6,1,1,2,パン,3081,0.9,3374,1,1892,0.5,2572,1,1682,0.5
2,6,1,1,3,麺類,1847,0.5,1906,0.6,1615,0.4,1605,0.6,1624,0.5
2,6,1,1,4,他の穀類,507,0.1,512,0.1,587,0.1,209,0.1,376,0.1
2,5,1,2,0,魚介類,5640,1.6,5965,1.7,4238,1.1,4680,1.8,4543,1.3
2,6,1,2,1,生鮮魚介,3417,1,3651,1.1,2679,0.7,2176,0.8,2198,0.6
2,6,1,2,2,塩干魚介,919,0.3,930,0.3,739,0.2,990,0.4,1188,0.3
2,6,1,2,3,魚肉練製品,457,0.1,513,0.1,174,0,532,0.2,231,0.1
2,6,1,2,4,他の魚介加工品,847,0.2,870,0.3,647,0.2,982,0.4,925,0.3
2,5,1,3,0,肉類,9389,2.7,9877,2.9,7245,1.8,3327,1.3,10517,3
2,6,1,3,1,生鮮肉,7711,2.2,8104,2.4,5936,1.5,2649,1,8863,2.5
2,6,1,3,2,加工肉,1678,0.5,1773,0.5,1309,0.3,678,0.3,1654,0.5
2,5,1,4,0,乳卵類,4576,1.3,4851,1.4,3400,0.9,3708,1.4,3635,1
2,6,1,4,1,牛乳,1479,0.4,1566,0.5,1047,0.3,1143,0.4,1383,0.4
2,6,1,4,2,乳製品,2206,0.6,2359,0.7,1545,0.4,2040,0.8,1525,0.4
2,6,1,4,3,卵,891,0.3,927,0.3,808,0.2,525,0.2,728,0.2
2,5,1,5,0,野菜・海藻,9961,2.9,10465,3.1,7865,2,9298,3.6,7541,2.2
2,6,1,5,1,生鮮野菜,7226,2.1,7580,2.2,5768,1.5,6800,2.6,5465,1.6
