項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,699,-,-,95,-,105,-,94,-,106,-,101,-,100,-,98,-
0,0,0,0,0,世帯人員,2.89,-,-,2.43,-,2.73,-,2.81,-,2.99,-,2.96,-,3.14,-,3.15,-
0,0,0,0,0,有業人員,1.37,-,-,1.03,-,1.27,-,1.31,-,1.42,-,1.41,-,1.51,-,1.62,-
0,0,0,0,0,世帯主平均年齢,59,-,-,64.9,-,61.8,-,61.4,-,56.4,-,57.7,-,56.4,-,54.3,-
2,2,0,0,0,生計支出,297012,-,-19.4,96964,-,153002,-,192514,-,234570,-,287885,-,358598,-,754712,-
2,3,0,0,0,消費支出,297012,100,-3.5,96964,100,153002,100,192514,100,234570,100,287885,100,358598,100,754712,100
2,4,1,0,0,食料,84929,28.6,-1.9,45914,47.4,65178,42.6,82126,42.7,79734,34,93234,32.4,105270,29.4,122913,16.3
2,5,1,1,0,穀類,6502,2.2,-5.8,4788,4.9,5518,3.6,6794,3.5,6200,2.6,6807,2.4,8043,2.2,7358,1
2,6,1,1,1,米類,1666,0.6,-16.2,1370,1.4,1360,0.9,2212,1.1,1516,0.6,1577,0.5,1868,0.5,1757,0.2
2,6,1,1,2,パン,2760,0.9,-10,1784,1.8,2338,1.5,2594,1.3,2703,1.2,3006,1,3492,1,3401,0.5
2,6,1,1,3,麺類,1561,0.5,12.3,1248,1.3,1326,0.9,1395,0.7,1487,0.6,1720,0.6,2141,0.6,1606,0.2
2,6,1,1,4,他の穀類,515,0.2,11,386,0.4,493,0.3,594,0.3,493,0.2,504,0.2,542,0.2,595,0.1
2,5,1,2,0,魚介類,6030,2,3,3520,3.6,5646,3.7,6417,3.3,5642,2.4,6538,2.3,7505,2.1,6938,0.9
2,6,1,2,1,生鮮魚介,3698,1.2,6.2,1915,2,3309,2.2,3884,2,3418,1.5,4154,1.4,4789,1.3,4413,0.6
2,6,1,2,2,塩干魚介,963,0.3,-2,665,0.7,967,0.6,1028,0.5,900,0.4,974,0.3,1263,0.4,945,0.1
2,6,1,2,3,魚肉練製品,540,0.2,2.5,389,0.4,599,0.4,642,0.3,500,0.2,499,0.2,567,0.2,582,0.1
2,6,1,2,4,他の魚介加工品,829,0.3,-3.7,551,0.6,770,0.5,863,0.4,824,0.4,910,0.3,887,0.2,998,0.1
2,5,1,3,0,肉類,8196,2.8,2.5,4759,4.9,6759,4.4,7634,4,8082,3.4,8383,2.9,9966,2.8,11775,1.6
2,6,1,3,1,生鮮肉,6714,2.3,2.1,3897,4,5489,3.6,6100,3.2,6483,2.8,6949,2.4,8206,2.3,9864,1.3
2,6,1,3,2,加工肉,1482,0.5,3.9,862,0.9,1270,0.8,1535,0.8,1598,0.7,1434,0.5,1761,0.5,1911,0.3
2,5,1,4,0,乳卵類,4308,1.5,-5.9,2415,2.5,3931,2.6,4512,2.3,3990,1.7,4307,1.5,4977,1.4,6023,0.8
2,6,1,4,1,牛乳,1215,0.4,-9.3,784,0.8,879,0.6,1385,0.7,1058,0.5,1294,0.4,1391,0.4,1709,0.2
2,6,1,4,2,乳製品,2314,0.8,-4.2,1100,1.1,2351,1.5,2259,1.2,2134,0.9,2299,0.8,2670,0.7,3385,0.4
2,6,1,4,3,卵,780,0.3,-5,531,0.5,701,0.5,868,0.5,797,0.3,714,0.2,916,0.3,929,0.1
2,5,1,5,0,野菜・海藻,9834,3.3,1.9,6409,6.6,8700,5.7,10803,5.6,9097,3.9,9475,3.3,11953,3.3,12396,1.6
2,6,1,5,1,生鮮野菜,6801,2.3,3.7,4544,4.7,5878,3.8,7490,3.9,6383,2.7,6355,2.2,7937,2.2,9012,1.2
2,6,1,5,2,乾物・海藻,782,0.3,0.1,383,0.4,792,0.5,789,0.4,722,0.3,765,0.3,1149,0.3,878,0.1
2,6,1,5,3,大豆加工品,1112,0.4,-6.3,783,0.8,1025,0.7,1309,0.7,1009,0.4,1175,0.4,1316,0.4,1165,0.2
2,6,1,5,4,他の野菜・海藻加工品,1139,0.4,0.9,699,0.7,1006,0.7,1216,0.6,983,0.4,1180,0.4,1551,0.4,1341,0.2
2,5,1,6,0,果物,3711,1.2,-1.6,2757,2.8,2994,2,4332,2.3,3632,1.5,3818,1.3,4219,1.2,4218,0.6
2,6,1,6,1,生鮮果物,3218,1.1,-3.8,2425,2.5,2653,1.7,3671,1.9,3099,1.3,3422,1.2,3766,1.1,3489,0.5
2,6,1,6,2,果物加工品,492,0.2,15.5,333,0.3,341,0.2,661,0.3,533,0.2,396,0.1,453,0.1,729,0.1
2,5,1,7,0,油脂・調味料,4138,1.4,4.4,2611,2.7,3755,2.5,4010,2.1,4268,1.8,4236,1.5,4846,1.4,5239,0.7
2,6,1,7,1,油脂,455,0.2,7.8,388,0.4,438,0.3,480,0.2,466,0.2,449,0.2,421,0.1,542,0.1
2,6,1,7,2,調味料,3684,1.2,4,2222,2.3,3317,2.2,3530,1.8,3802,1.6,3788,1.3,4426,1.2,4697,0.6
2,5,1,8,0,菓子類,7546,2.5,4.9,3953,4.1,5736,3.7,7071,3.7,7623,3.2,8163,2.8,9421,2.6,10839,1.4
2,5,1,9,0,調理食品,12708,4.3,5.7,6546,6.8,9162,6,12449,6.5,12631,5.4,15837,5.5,14547,4.1,17763,2.4
2,6,1,9,1,主食的調理食品,6117,2.1,11.2,3093,3.2,4550,3,6442,3.3,5807,2.5,6948,2.4,6988,1.9,8981,1.2
2,6,1,9,2,他の調理食品,6591,2.2,1,3452,3.6,4612,3,6007,3.1,6823,2.9,8889,3.1,7559,2.1,8782,1.2
2,5,1,10,0,飲料,5239,1.8,11.7,2836,2.9,3529,2.3,4883,2.5,4515,1.9,5353,1.9,6762,1.9,8782,1.2
2,6,1,10,1,茶類,1174,0.4,-0.7,641,0.7,925,0.6,1151,0.6,1047,0.4,910,0.3,1722,0.5,1821,0.2
2,6,1,10,2,コーヒー・ココア,1157,0.4,14.4,596,0.6,667,0.4,1157,0.6,1053,0.4,1189,0.4,1237,0.3,2196,0.3
2,6,1,10,3,他の飲料,2908,1,16.4,1599,1.6,1937,1.3,2574,1.3,2416,1,3255,1.1,3803,1.1,4764,0.6
2,5,1,11,0,酒類,4602,1.5,49.4,1888,1.9,2820,1.8,3952,2.1,3703,1.6,5944,2.1,6800,1.9,7097,0.9
2,5,1,12,0,外食,12115,4.1,-28.2,3431,3.5,6629,4.3,9269,4.8,10352,4.4,14374,5,16230,4.5,24485,3.2
2,6,1,12,1,一般外食,11370,3.8,-28.5,3317,3.4,6104,4,8909,4.6,9555,4.1,12901,4.5,15462,4.3,23309,3.1
2,6,1,12,2,学校給食,745,0.3,-23.7,115,0.1,525,0.3,360,0.2,796,0.3,1473,0.5,768,0.2,1176,0.2
2,4,2,0,0,住居,29584,10,1,2990,3.1,4487,2.9,3634,1.9,19918,8.5,19859,6.9,25618,7.1,130448,17.3
2,5,2,1,0,家賃地代,14494,4.9,-3.4,2805,2.9,3104,2,1876,1,18045,7.7,17538,6.1,22310,6.2,35692,4.7
2,5,2,2,0,設備修繕・維持,15090,5.1,5.7,185,0.2,1383,0.9,1758,0.9,1873,0.8,2320,0.8,3308,0.9,94756,12.6
2,6,2,2,1,設備材料,6560,2.2,-3.9,103,0.1,68,0,358,0.2,192,0.1,558,0.2,1161,0.3,43457,5.8
2,6,2,2,2,工事その他のサービス,8530,2.9,14.5,82,0.1,1315,0.9,1400,0.7,1681,0.7,1762,0.6,2147,0.6,51298,6.8
2,4,3,0,0,光熱・水道,24930,8.4,-6.4,12812,13.2,20412,13.3,21773,11.3,23953,10.2,29411,10.2,34930,9.7,31182,4.1
2,5,3,1,0,電気代,11082,3.7,-8.8,5313,5.5,8820,5.8,9976,5.2,10353,4.4,13710,4.8,15178,4.2,14207,1.9
2,5,3,2,0,ガス代,7042,2.4,-13,4194,4.3,6524,4.3,5885,3.1,6923,3,8679,3,9204,2.6,7878,1
2,5,3,3,0,他の光熱,529,0.2,-14.1,919,0.9,870,0.6,242,0.1,398,0.2,375,0.1,592,0.2,310,0
2,5,3,4,0,上下水道料,6277,2.1,8.9,2386,2.5,4197,2.7,5670,2.9,6279,2.7,6647,2.3,9956,2.8,8786,1.2
2,4,4,0,0,家具・家事用品,10424,3.5,-7.2,3360,3.5,4467,2.9,6792,3.5,8770,3.7,9591,3.3,12950,3.6,27003,3.6
2,5,4,1,0,家庭用耐久財,3261,1.1,3.4,370,0.4,774,0.5,756,0.4,1603,0.7,1617,0.6,4201,1.2,13490,1.8
2,6,4,1,1,家事用耐久財,1960,0.7,1.6,47,0,349,0.2,391,0.2,1524,0.6,829,0.3,797,0.2,9773,1.3
2,6,4,1,2,冷暖房用器具,1020,0.3,84.1,5,0,411,0.3,129,0.1,63,0,67,0,3170,0.9,3289,0.4
2,6,4,1,3,一般家具,281,0.1,-58.2,318,0.3,14,0,236,0.1,16,0,721,0.3,235,0.1,428,0.1
2,5,4,2,0,室内装備・装飾品,494,0.2,12,52,0.1,21,0,189,0.1,711,0.3,245,0.1,979,0.3,1260,0.2
2,5,4,3,0,寝具類,767,0.3,42.8,80,0.1,122,0.1,270,0.1,1276,0.5,591,0.2,369,0.1,2653,0.4
2,5,4,4,0,家事雑貨,2437,0.8,-14.8,906,0.9,1121,0.7,1923,1,1959,0.8,3414,1.2,2785,0.8,4947,0.7
2,5,4,5,0,家事用消耗品,2985,1,-18.8,1777,1.8,2227,1.5,3072,1.6,2921,1.2,3083,1.1,3887,1.1,3922,0.5
2,5,4,6,0,家事サービス,481,0.2,-15.3,175,0.2,203,0.1,583,0.3,300,0.1,642,0.2,729,0.2,731,0.1
2,4,5,0,0,被服及び履物,9764,3.3,-6.2,1843,1.9,2508,1.6,4188,2.2,4755,2,9988,3.5,14835,4.1,30191,4
2,5,5,1,0,和服,248,0.1,...,-,-,-,-,-,-,-,-,79,0,-,-,1657,0.2
2,5,5,2,0,洋服,4582,1.5,-9.9,825,0.9,708,0.5,1151,0.6,1797,0.8,4955,1.7,7993,2.2,14622,1.9
2,6,5,2,1,男子用洋服,1384,0.5,-11.7,150,0.2,177,0.1,511,0.3,355,0.2,1079,0.4,2764,0.8,4650,0.6
2,6,5,2,2,婦人用洋服,2706,0.9,-10.7,551,0.6,413,0.3,525,0.3,1236,0.5,3675,1.3,4448,1.2,8082,1.1
2,6,5,2,3,子供用洋服,491,0.2,1,125,0.1,118,0.1,115,0.1,206,0.1,201,0.1,780,0.2,1890,0.3
2,5,5,3,0,シャツ・セーター類,1923,0.6,14.5,198,0.2,532,0.3,738,0.4,1196,0.5,1284,0.4,3348,0.9,6156,0.8
2,6,5,3,1,男子用シャツ・セーター類,491,0.2,17.5,35,0,239,0.2,138,0.1,334,0.1,278,0.1,516,0.1,1893,0.3
2,6,5,3,2,婦人用シャツ・セーター類,1247,0.4,12.7,164,0.2,274,0.2,510,0.3,842,0.4,926,0.3,2336,0.7,3668,0.5
2,6,5,3,3,子供用シャツ・セーター類,186,0.1,19.2,-,-,19,0,91,0,19,0,80,0,496,0.1,595,0.1
2,5,5,4,0,下着類,780,0.3,7.4,383,0.4,287,0.2,431,0.2,613,0.3,1041,0.4,1092,0.3,1605,0.2
2,6,5,4,1,男子用下着類,243,0.1,85.5,154,0.2,68,0,144,0.1,236,0.1,292,0.1,527,0.1,279,0
2,6,5,4,2,婦人用下着類,460,0.2,-9.6,133,0.1,179,0.1,270,0.1,347,0.1,711,0.2,422,0.1,1156,0.2
2,6,5,4,3,子供用下着類,76,0,-11.6,96,0.1,39,0,18,0,29,0,39,0,143,0,171,0
2,5,5,5,0,生地・糸類,94,0,-16.8,62,0.1,94,0.1,201,0.1,50,0,53,0,18,0,183,0
2,5,5,6,0,他の被服,568,0.2,-27.6,82,0.1,299,0.2,470,0.2,394,0.2,578,0.2,704,0.2,1446,0.2
2,5,5,7,0,履物類,1282,0.4,-11.3,161,0.2,461,0.3,1093,0.6,528,0.2,1550,0.5,1250,0.3,3928,0.5
2,5,5,8,0,被服関連サービス,287,0.1,-49.9,132,0.1,126,0.1,104,0.1,177,0.1,447,0.2,428,0.1,593,0.1
2,4,6,0,0,保健医療,14950,5,-13.5,5717,5.9,8642,5.6,14407,7.5,11450,4.9,16881,5.9,22665,6.3,24849,3.3
2,5,6,1,0,医薬品,2976,1,-6.1,2048,2.1,2118,1.4,3241,1.7,2366,1,3575,1.2,3399,0.9,4080,0.5
