項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2000,-,6922,-,518,-,115,-,559,-,4943,-
0,0,0,0,0,調査世帯数,354,-,71,-,244,-,17,-,3,-,22,-,176,-
0,0,0,0,0,世帯人員,3.31,-,2,-,3.78,-,2.3,-,x,-,3.14,-,3.48,-
0,0,0,0,0,有業人員,1.75,-,1.5,-,1.82,-,1.67,-,x,-,1.76,-,2.24,-
0,0,0,0,0,世帯主平均年齢,50.1,-,58.2,-,47.6,-,50.8,-,x,-,50.5,-,49.7,-
1,0,0,0,0,受取,2144247,-,2017533,-,2291612,-,967841,-,1187927,-,1863571,-,2541324,-
1,1,0,0,0,実収入,1226032,100,1072716,100,1324610,100,573716,100,721882,100,1158674,100,1454951,100
1,2,0,0,0,経常収入,1174042,95.8,1064977,99.3,1256655,94.9,523752,91.3,554180,76.8,1144174,98.7,1396426,96
1,3,0,0,0,勤め先収入,1115693,91,924706,86.2,1227067,92.6,470564,82,530633,73.5,1018035,87.9,1345527,92.5
1,4,0,0,0,世帯主収入,930063,75.9,746163,69.6,1039434,78.5,416731,72.6,530633,73.5,709714,61.3,982878,67.6
1,6,0,0,0,うち男,894926,73,719679,67.1,1028383,77.6,72870,12.7,-,-,631585,54.5,956685,65.8
1,5,0,0,0,定期収入,415059,33.9,374195,34.9,447049,33.7,214867,37.5,292836,40.6,350766,30.3,452153,31.1
1,5,0,0,0,臨時収入,4058,0.3,7324,0.7,2128,0.2,1290,0.2,5833,0.8,18836,1.6,6197,0.4
1,5,0,0,0,賞与,510946,41.7,364645,34,590257,44.6,200574,35,231964,32.1,340111,29.4,524528,36.1
1,4,0,0,0,世帯主の配偶者の収入,173009,14.1,178542,16.6,180871,13.7,-,-,-,-,216235,18.7,349967,24.1
1,6,0,0,0,うち女,170604,13.9,178542,16.6,177396,13.4,-,-,-,-,216235,18.7,345100,23.7
1,4,0,0,0,他の世帯員収入,12620,1,-,-,6761,0.5,53833,9.4,-,-,92087,7.9,12682,0.9
1,3,0,0,0,事業・内職収入,7329,0.6,2703,0.3,7974,0.6,16672,2.9,-,-,7223,0.6,9199,0.6
1,4,0,0,0,家賃収入,2945,0.2,652,0.1,3588,0.3,-,-,-,-,5913,0.5,5040,0.3
1,4,0,0,0,他の事業収入,2389,0.2,-,-,2481,0.2,12943,2.3,-,-,15,0,3473,0.2
1,4,0,0,0,内職収入,1995,0.2,2051,0.2,1905,0.1,3729,0.6,-,-,1295,0.1,686,0
1,3,0,0,0,他の経常収入,51020,4.2,137568,12.8,21614,1.6,36517,6.4,23547,3.3,118915,10.3,41701,2.9
1,4,0,0,0,財産収入,3614,0.3,15254,1.4,813,0.1,-,-,-,-,-,-,6571,0.5
1,4,0,0,0,社会保障給付,47303,3.9,122207,11.4,20682,1.6,36517,6.4,23547,3.3,118915,10.3,34964,2.4
1,5,0,0,0,公的年金給付,41777,3.4,122207,11.4,13534,1,25373,4.4,-,-,118915,10.3,33679,2.3
1,5,0,0,0,他の社会保障給付,5526,0.5,-,-,7148,0.5,11143,1.9,23547,3.3,-,-,1284,0.1
1,4,0,0,0,仕送り金,104,0,106,0,119,0,-,-,-,-,-,-,167,0
1,2,0,0,0,特別収入,51990,4.2,7740,0.7,67955,5.1,49964,8.7,167702,23.2,14501,1.3,58525,4
1,3,0,0,0,受贈金,6334,0.5,445,0,9013,0.7,113,0,-,-,-,-,10170,0.7
1,3,0,0,0,他の特別収入,45656,3.7,7295,0.7,58943,4.4,49851,8.7,167702,23.2,14501,1.3,48355,3.3
1,1,0,0,0,実収入以外の受取(繰入金を除く),654349,-,524590,-,721373,-,314144,-,238975,-,604086,-,726284,-
