項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,346,-,-,48,-,50,-,50,-,50,-,45,-,54,-,49,-
0,0,0,0,0,世帯人員,3.34,-,-,3.11,-,3.11,-,3.23,-,3.31,-,3.62,-,3.7,-,3.27,-
0,0,0,0,0,有業人員,1.76,-,-,1.66,-,1.56,-,1.47,-,1.87,-,1.87,-,2.08,-,1.84,-
0,0,0,0,0,世帯主平均年齢,49.2,-,-,55.8,-,47.4,-,48.6,-,48,-,46.8,-,48.5,-,49.2,-
1,0,0,0,0,受取,1681351,-,13.7,499686,-,1419909,-,1470198,-,1295574,-,1756905,-,2029291,-,3266967,-
1,1,0,0,0,実収入,835448,100,3.1,145554,100,376682,100,510142,100,637739,100,786512,100,1120640,100,2244401,100
1,2,0,0,0,経常収入,830926,99.5,15.3,141299,97.1,373492,99.2,504300,98.9,633463,99.3,785223,99.8,1115855,99.6,2236446,99.6
1,3,0,0,0,勤め先収入,818964,98,15.8,128077,88,352914,93.7,496422,97.3,632200,99.1,780123,99.2,1109178,99,2207546,98.4
1,4,0,0,0,世帯主収入,668240,80,13.1,122491,84.2,330035,87.6,449463,88.1,509168,79.8,617362,78.5,833740,74.4,1795327,80
1,6,0,0,0,うち男,641824,76.8,15.1,90970,62.5,310309,82.4,440341,86.3,500417,78.5,594265,75.6,765327,68.3,1771309,78.9
1,5,0,0,0,定期収入,471228,56.4,15.5,120649,82.9,326363,86.6,433999,85.1,473469,74.2,552296,70.2,622312,55.5,760981,33.9
1,5,0,0,0,臨時収入,1875,0.2,-62,335,0.2,1903,0.5,955,0.2,1540,0.2,3985,0.5,2870,0.3,1535,0.1
1,5,0,0,0,賞与,195137,23.4,9.7,1507,1,1769,0.5,14509,2.8,34160,5.4,61081,7.8,208558,18.6,1032810,46
1,4,0,0,0,世帯主の配偶者の収入,135973,16.3,42.6,4005,2.8,16732,4.4,44497,8.7,120260,18.9,147904,18.8,201747,18,411130,18.3
1,6,0,0,0,うち女,130422,15.6,42.5,4005,2.8,16732,4.4,39093,7.7,120260,18.9,147904,18.8,187319,16.7,392360,17.5
1,4,0,0,0,他の世帯員収入,14751,1.8,-30.1,1582,1.1,6146,1.6,2462,0.5,2772,0.4,14857,1.9,73691,6.6,1089,0
1,3,0,0,0,事業・内職収入,7139,0.9,7.7,-,-,11317,3,4970,1,1241,0.2,5101,0.6,480,0,26654,1.2
1,4,0,0,0,家賃収入,3522,0.4,-19.1,-,-,3808,1,-,-,-,-,-,-,-,-,20613,0.9
1,4,0,0,0,他の事業収入,1423,0.2,10.9,-,-,7509,2,1,0,547,0.1,-,-,-,-,1802,0.1
1,4,0,0,0,内職収入,2194,0.3,121.6,-,-,-,-,4969,1,694,0.1,5101,0.6,480,0,4239,0.2
1,3,0,0,0,他の経常収入,4822,0.6,-29.8,13222,9.1,9260,2.5,2908,0.6,23,0,-,-,6197,0.6,2247,0.1
1,4,0,0,0,財産収入,952,0.1,16.7,268,0.2,2949,0.8,1178,0.2,-,-,-,-,-,-,2247,0.1
1,4,0,0,0,社会保障給付,3550,0.4,-33.7,12954,8.9,6312,1.7,21,0,23,0,-,-,5644,0.5,-,-
1,5,0,0,0,公的年金給付,3,0,...,-,-,-,-,21,0,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,3547,0.4,-33.8,12954,8.9,6312,1.7,-,-,23,0,-,-,5644,0.5,-,-
