区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,668,-,-,93,-,93,-,100,-,102,-,94,-,95,-,91,-
0,0,世帯人員,2.92,-,-,2.7,-,2.65,-,2.92,-,2.77,-,2.84,-,3.18,-,3.39,-
0,0,有業人員,1.33,-,-,1.09,-,1.08,-,1.2,-,1.21,-,1.45,-,1.59,-,1.67,-
0,0,世帯主平均年齢,60.2,-,-,64.3,-,62.8,-,61.2,-,61.3,-,59.4,-,55.6,-,56.8,-
0,0,消費支出,290048,100,-1.6,99738,100,147957,100,188478,100,229023,100,279978,100,368810,100,713158,100
1,0,商品,158733,54.7,-1.8,74824,75,99040,66.9,128409,68.1,142522,62.2,162950,58.2,197457,53.5,304751,42.7
1,1,耐久財,17261,6,-5.5,1030,1,1816,1.2,2736,1.5,6734,2.9,9147,3.3,22685,6.2,76278,10.7
1,2,半耐久財,20299,7,-10.7,4610,4.6,6299,4.3,10933,5.8,16293,7.1,21585,7.7,30838,8.4,51317,7.2
1,3,非耐久財,121173,41.8,0.5,69184,69.4,90925,61.5,114740,60.9,119495,52.2,132219,47.2,143934,39,177156,24.8
1,0,サービス,131315,45.3,-1.4,24914,25,48917,33.1,60069,31.9,86500,37.8,117028,41.8,171353,46.5,408407,57.3
2,0,食料,92343,31.8,-0.3,52444,52.6,70593,47.7,81753,43.4,85201,37.2,97129,34.7,111872,30.3,146942,20.6
2,3,非耐久財,80568,27.8,3.9,48349,48.5,62135,42,74373,39.5,77551,33.9,86134,30.8,94585,25.6,120475,16.9
2,4,サービス,11775,4.1,-22.1,4096,4.1,8458,5.7,7380,3.9,7650,3.3,10995,3.9,17287,4.7,26468,3.7
2,0,住居,24183,8.3,1.4,1440,1.4,5083,3.4,11194,5.9,13950,6.1,19842,7.1,33829,9.2,83517,11.7
2,1,耐久財,2981,1,17.4,-,-,-,-,-,-,33,0,381,0.1,-,-,20314,2.8
2,2,半耐久財,342,0.1,17.9,96,0.1,196,0.1,253,0.1,474,0.2,401,0.1,432,0.1,538,0.1
2,4,サービス,20861,7.2,-0.8,1344,1.3,4887,3.3,10941,5.8,13443,5.9,19060,6.8,33397,9.1,62665,8.8
2,0,光熱・水道（非耐久財）,17888,6.2,-3.1,10294,10.3,13796,9.3,20751,11,18769,8.2,20582,7.4,20710,5.6,20253,2.8
2,0,家具・家事用品,12106,4.2,-14.6,3170,3.2,5502,3.7,8196,4.3,11457,5,9015,3.2,23542,6.4,23806,3.3
2,1,耐久財,4504,1.6,-23.7,31,0,1281,0.9,1397,0.7,2707,1.2,2096,0.7,13215,3.6,10797,1.5
2,2,半耐久財,3458,1.2,-16.1,1078,1.1,1448,1,2961,1.6,3749,1.6,3227,1.2,5707,1.5,6018,0.8
2,3,非耐久財,3339,1.2,-3,1900,1.9,2404,1.6,3096,1.6,3622,1.6,3276,1.2,3991,1.1,5068,0.7
2,4,サービス,805,0.3,14.2,160,0.2,370,0.3,742,0.4,1379,0.6,416,0.1,629,0.2,1922,0.3
2,0,被服及び履物,8887,3.1,-18.4,1892,1.9,2431,1.6,5258,2.8,7365,3.2,11025,3.9,12941,3.5,21203,3
2,2,半耐久財,8007,2.8,-22.3,1765,1.8,2293,1.5,5003,2.7,7136,3.1,9692,3.5,12253,3.3,17834,2.5
2,4,サービス,880,0.3,50.4,127,0.1,138,0.1,254,0.1,229,0.1,1333,0.5,687,0.2,3369,0.5
2,0,保健医療,19438,6.7,18.3,5795,5.8,8018,5.4,8705,4.6,12304,5.4,21376,7.6,26316,7.1,53321,7.5
2,1,耐久財,1145,0.4,8.3,325,0.3,1,0,884,0.5,380,0.2,1481,0.5,1887,0.5,3049,0.4
2,2,半耐久財,846,0.3,49.2,19,0,361,0.2,86,0,238,0.1,672,0.2,363,0.1,4156,0.6
2,3,非耐久財,5642,1.9,-5.1,2809,2.8,3659,2.5,4923,2.6,5922,2.6,6332,2.3,6892,1.9,8924,1.3
2,4,サービス,11805,4.1,33.1,2642,2.6,3998,2.7,2812,1.5,5765,2.5,12892,4.6,17174,4.7,37192,5.2
2,0,交通・通信,35395,12.2,1.6,8388,8.4,15585,10.5,17319,9.2,27133,11.8,38173,13.6,44803,12.1,95899,13.4
2,1,耐久財,6219,2.1,16.6,436,0.4,190,0.1,14,0,1035,0.5,3539,1.3,2422,0.7,35667,5
2,2,半耐久財,1349,0.5,24.9,115,0.1,213,0.1,133,0.1,491,0.2,1523,0.5,822,0.2,6108,0.9
2,3,非耐久財,2265,0.8,24,496,0.5,1538,1,1807,1,2503,1.1,2362,0.8,3388,0.9,3744,0.5
2,4,サービス,25562,8.8,-3.8,7341,7.4,13644,9.2,15365,8.2,23103,10.1,30749,11,38171,10.3,50380,7.1
2,0,教育,20723,7.1,-21.3,404,0.4,2200,1.5,4424,2.3,6219,2.7,7106,2.5,12540,3.4,111461,15.6
2,3,非耐久財,119,0,-57.7,-,-,-,-,106,0.1,177,0.1,73,0,165,0,309,0
2,4,サービス,20604,7.1,-20.9,404,0.4,2200,1.5,4318,2.3,6042,2.6,7033,2.5,12375,3.4,111152,15.6
2,0,教養娯楽,32594,11.2,0.3,7522,7.5,13440,9.1,18494,9.8,26135,11.4,29707,10.6,48353,13.1,84145,11.8
2,1,耐久財,2157,0.7,-23.4,164,0.2,172,0.1,191,0.1,2062,0.9,1404,0.5,4939,1.3,6149,0.9
2,2,半耐久財,4028,1.4,2.8,991,1,1216,0.8,1453,0.8,2504,1.1,4449,1.6,7029,1.9,10519,1.5
2,3,非耐久財,5862,2,-7.8,2931,2.9,4352,2.9,5728,3,6101,2.7,6147,2.2,7277,2,8467,1.2
2,4,サービス,20548,7.1,5.8,3436,3.4,7701,5.2,11122,5.9,15469,6.8,17708,6.3,29108,7.9,59009,8.3
2,0,諸雑費,26492,9.1,7.3,8388,8.4,11308,7.6,12385,6.6,20490,8.9,26022,9.3,33906,9.2,72610,10.2
2,1,耐久財,255,0.1,-57.8,73,0.1,173,0.1,250,0.1,517,0.2,247,0.1,222,0.1,302,0
2,2,半耐久財,2269,0.8,-7.5,547,0.5,573,0.4,1044,0.6,1702,0.7,1622,0.6,4231,1.1,6143,0.9
2,3,非耐久財,5492,1.9,-18.5,2405,2.4,3040,2.1,3956,2.1,4851,2.1,7312,2.6,6927,1.9,9915,1.4
2,4,サービス,18476,6.4,24.1,5364,5.4,7522,5.1,7135,3.8,13421,5.9,16841,6,22526,6.1,56250,7.9
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 3年 9月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
注1)財・サービス別結果は、品目別分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注2)消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等、消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
