項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,8969,-,1967,-,1717,-,8033,-,7252,-,1031,-
0,0,0,0,0,調査世帯数,218,-,-,196,-,41,-,36,-,177,-,160,-,22,-
0,0,0,0,0,世帯人員,2.3,-,-,2.3,-,2.22,-,2.25,-,2.32,-,2.32,-,2.24,-
0,0,0,0,0,有業人員,0.4,-,-,0.41,-,0.37,-,0.42,-,0.41,-,0.41,-,0.3,-
0,0,0,0,0,世帯主平均年齢,75.7,-,-,76.5,-,78,-,78.9,-,75.1,-,75.9,-,68.6,-
1,0,0,0,0,受取,483333,-,-9.8,494108,-,325160,-,334721,-,522054,-,531846,-,389567,-
1,1,0,0,0,実収入,53509,100,-2.5,50171,100,36132,100,30295,100,57763,100,54877,100,82558,100
1,2,0,0,0,経常収入,44412,83,-14.2,41915,83.5,13258,36.7,9578,31.6,52038,90.1,49571,90.3,66141,80.1
1,3,0,0,0,勤め先収入,25798,48.2,2.8,23941,47.7,3315,9.2,3797,12.5,31302,54.2,28711,52.3,41962,50.8
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,5453,10.2,-16.2,4988,9.9,-,-,-,-,6788,11.8,6169,11.2,9503,11.5
1,6,0,0,0,うち女,5453,10.2,-16.2,4988,9.9,-,-,-,-,6788,11.8,6169,11.2,9503,11.5
1,4,0,0,0,他の世帯員収入,20345,38,9.5,18953,37.8,3315,9.2,3797,12.5,24514,42.4,22542,41.1,32459,39.3
1,3,0,0,0,事業・内職収入,7237,13.5,-47.8,8069,16.1,3838,10.6,4396,14.5,8069,14,8938,16.3,-,-
1,4,0,0,0,家賃収入,4388,8.2,-33.7,4892,9.8,2210,6.1,2531,8.4,4921,8.5,5451,9.9,-,-
1,4,0,0,0,他の事業収入,472,0.9,-59.9,526,1,-,-,-,-,587,1,651,1.2,-,-
1,4,0,0,0,内職収入,2377,4.4,-60.7,2650,5.3,1628,4.5,1865,6.2,2560,4.4,2836,5.2,-,-
1,3,0,0,0,他の経常収入,11376,21.3,-11.4,9905,19.7,6105,16.9,1385,4.6,12667,21.9,11922,21.7,24179,29.3
1,4,0,0,0,財産収入,4095,7.7,29.4,4563,9.1,-,-,-,-,5098,8.8,5643,10.3,30,0
1,4,0,0,0,社会保障給付,6715,12.5,-30.6,5135,10.2,4176,11.6,1385,4.6,7337,12.7,6022,11,20468,24.8
1,5,0,0,0,公的年金給付,2214,4.1,-69,2468,4.9,-,-,-,-,2755,4.8,3052,5.6,-,-
1,5,0,0,0,他の社会保障給付,4502,8.4,77.3,2667,5.3,4176,11.6,1385,4.6,4581,7.9,2970,5.4,20468,24.8
1,4,0,0,0,仕送り金,566,1.1,...,208,0.4,1929,5.3,-,-,232,0.4,257,0.5,3681,4.5
1,2,0,0,0,特別収入,9098,17,194.4,8256,16.5,22873,63.3,20717,68.4,5725,9.9,5306,9.7,16417,19.9
1,3,0,0,0,受贈金,3114,5.8,...,2731,5.4,9471,26.2,10848,35.8,1557,2.7,809,1.5,6441,7.8
1,3,0,0,0,他の特別収入,5984,11.2,105,5525,11,13402,37.1,9869,32.6,4168,7.2,4497,8.2,9976,12.1
1,1,0,0,0,実収入以外の受取(繰入金を除く),311195,-,-12.8,320775,-,213118,-,228601,-,335204,-,342599,-,227831,-
1,2,0,0,0,預貯金引出,222051,-,-9.5,232354,-,187586,-,202771,-,230488,-,239358,-,132395,-
1,2,0,0,0,保険金,26215,-,28.2,24275,-,1848,-,-,-,32180,-,30022,-,43097,-
1,3,0,0,0,個人・企業年金保険金,10827,-,-42.1,7524,-,-,-,-,-,13477,-,9305,-,39571,-
1,3,0,0,0,他の保険金,15388,-,778.3,16751,-,1848,-,-,-,18703,-,20717,-,3526,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,931,-,...,-,-,-,-,-,-,1159,-,-,-,9036,-
1,2,0,0,0,クレジット購入借入金,61998,-,3.8,64146,-,23684,-,25830,-,71377,-,73218,-,43303,-
1,2,0,0,0,土地家屋売却,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,0,-,-100,0,-,-,-,-,-,0,-,0,-,-,-
1,1,0,0,0,繰入金,118629,-,-4.5,123162,-,75910,-,75825,-,129086,-,134370,-,79178,-
2,0,0,0,0,支払,483333,-,-9.8,494108,-,325160,-,334721,-,522054,-,531846,-,389567,-
2,1,0,0,0,実支出,269390,-,1.4,275199,-,216509,-,227319,-,282335,-,286536,-,218838,-
2,2,0,0,0,生計支出,247983,-,2.1,252625,-,207888,-,217491,-,257798,-,260944,-,207583,-
2,3,0,0,0,消費支出,247983,100,2.1,252625,100,207888,100,217491,100,257798,100,260944,100,207583,100
2,4,1,0,0,食料,78410,31.6,-1.3,79796,31.6,58901,28.3,60390,27.8,83186,32.3,84391,32.3,66348,32
2,5,1,1,0,穀類,6503,2.6,7.5,6634,2.6,4979,2.4,4887,2.2,6876,2.7,7048,2.7,5359,2.6
2,6,1,1,1,米類,2192,0.9,15.8,2252,0.9,1653,0.8,1674,0.8,2323,0.9,2389,0.9,1662,0.8
2,6,1,1,2,パン,2514,1,4.2,2554,1,2085,1,1943,0.9,2619,1,2698,1,2166,1
2,6,1,1,3,麺類,1452,0.6,8.5,1473,0.6,1009,0.5,1021,0.5,1560,0.6,1580,0.6,1269,0.6
2,6,1,1,4,他の穀類,346,0.1,-14.4,355,0.1,232,0.1,249,0.1,374,0.1,380,0.1,264,0.1
2,5,1,2,0,魚介類,7562,3,0.9,7891,3.1,6096,2.9,6608,3,7921,3.1,8195,3.1,4694,2.3
2,6,1,2,1,生鮮魚介,4523,1.8,6.1,4728,1.9,3572,1.7,3828,1.8,4756,1.8,4941,1.9,2744,1.3
2,6,1,2,2,塩干魚介,1296,0.5,-7.4,1358,0.5,1034,0.5,1138,0.5,1360,0.5,1410,0.5,758,0.4
2,6,1,2,3,魚肉練製品,661,0.3,-9.9,690,0.3,501,0.2,557,0.3,701,0.3,721,0.3,411,0.2
2,6,1,2,4,他の魚介加工品,1081,0.4,-1.5,1116,0.4,988,0.5,1085,0.5,1104,0.4,1123,0.4,781,0.4
2,5,1,3,0,肉類,7116,2.9,-8.3,7357,2.9,4730,2.3,4776,2.2,7700,3,7968,3.1,5021,2.4
2,6,1,3,1,生鮮肉,5667,2.3,-11.1,5849,2.3,3724,1.8,3706,1.7,6142,2.4,6356,2.4,4084,2
2,6,1,3,2,加工肉,1449,0.6,4.8,1508,0.6,1006,0.5,1069,0.5,1557,0.6,1612,0.6,937,0.5
2,5,1,4,0,乳卵類,4523,1.8,-2.7,4678,1.9,3480,1.7,3793,1.7,4778,1.9,4887,1.9,3173,1.5
