項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,657,-,-,88,-,91,-,95,-,100,-,95,-,95,-,93,-
0,0,0,0,0,世帯人員,2.94,-,-,2.7,-,2.59,-,2.85,-,2.74,-,3.25,-,3.13,-,3.35,-
0,0,0,0,0,有業人員,1.34,-,-,1.17,-,1.1,-,1.31,-,1.23,-,1.43,-,1.54,-,1.6,-
0,0,0,0,0,世帯主平均年齢,60.1,-,-,62.7,-,67.1,-,59.8,-,62.1,-,58,-,56.3,-,54.6,-
2,2,0,0,0,生計支出,307713,-,-1.5,109135,-,162601,-,199393,-,244341,-,298889,-,376698,-,760309,-
2,3,0,0,0,消費支出,295114,100,-5.5,109135,100,162601,100,199393,100,244341,100,298889,100,376698,100,672449,100
2,4,1,0,0,食料,89943,30.5,-4.2,51506,47.2,67694,41.6,81400,40.8,85660,35.1,98500,33,114475,30.4,130079,19.3
2,5,1,1,0,穀類,6433,2.2,-4.8,4147,3.8,5171,3.2,6276,3.1,6010,2.5,7365,2.5,7247,1.9,8796,1.3
2,6,1,1,1,米類,1507,0.5,-22.5,1149,1.1,1421,0.9,1222,0.6,1606,0.7,1592,0.5,1573,0.4,1979,0.3
2,6,1,1,2,パン,2866,1,3,1661,1.5,2290,1.4,2938,1.5,2479,1,3318,1.1,3326,0.9,4048,0.6
2,6,1,1,3,麺類,1591,0.5,-0.1,1019,0.9,1097,0.7,1628,0.8,1506,0.6,1793,0.6,1918,0.5,2172,0.3
2,6,1,1,4,他の穀類,469,0.2,7.8,318,0.3,363,0.2,489,0.2,418,0.2,662,0.2,431,0.1,597,0.1
2,5,1,2,0,魚介類,6577,2.2,-0.9,4227,3.9,5592,3.4,6408,3.2,7312,3,7031,2.4,7695,2,7756,1.2
2,6,1,2,1,生鮮魚介,4027,1.4,1.9,2347,2.2,3457,2.1,4052,2,4232,1.7,4356,1.5,4605,1.2,5127,0.8
2,6,1,2,2,塩干魚介,1039,0.4,-10.3,769,0.7,807,0.5,909,0.5,1294,0.5,1029,0.3,1207,0.3,1256,0.2
2,6,1,2,3,魚肉練製品,525,0.2,-4.9,444,0.4,449,0.3,521,0.3,620,0.3,550,0.2,590,0.2,503,0.1
2,6,1,2,4,他の魚介加工品,986,0.3,1.2,666,0.6,880,0.5,926,0.5,1166,0.5,1097,0.4,1293,0.3,870,0.1
2,5,1,3,0,肉類,9194,3.1,0.1,5089,4.7,7009,4.3,8693,4.4,8605,3.5,10303,3.4,10201,2.7,14420,2.1
2,6,1,3,1,生鮮肉,7534,2.6,0.1,4020,3.7,5841,3.6,6941,3.5,7097,2.9,8202,2.7,8423,2.2,12180,1.8
2,6,1,3,2,加工肉,1660,0.6,-0.1,1068,1,1168,0.7,1752,0.9,1508,0.6,2102,0.7,1778,0.5,2240,0.3
2,5,1,4,0,乳卵類,4775,1.6,-2.2,3559,3.3,4017,2.5,5343,2.7,4540,1.9,4664,1.6,5283,1.4,6018,0.9
2,6,1,4,1,牛乳,1530,0.5,-3.7,1225,1.1,1341,0.8,1741,0.9,1429,0.6,1301,0.4,1803,0.5,1871,0.3
2,6,1,4,2,乳製品,2356,0.8,-3.7,1655,1.5,1884,1.2,2767,1.4,2268,0.9,2480,0.8,2523,0.7,2916,0.4
2,6,1,4,3,卵,889,0.3,5.1,678,0.6,793,0.5,835,0.4,843,0.3,883,0.3,957,0.3,1232,0.2
2,5,1,5,0,野菜・海藻,10972,3.7,-12.7,7370,6.8,9640,5.9,10725,5.4,12310,5,11186,3.7,11606,3.1,13938,2.1
2,6,1,5,1,生鮮野菜,7784,2.6,-15.6,5114,4.7,6650,4.1,7551,3.8,9031,3.7,7886,2.6,8473,2.2,9758,1.5
2,6,1,5,2,乾物・海藻,776,0.3,-6.8,519,0.5,809,0.5,749,0.4,713,0.3,857,0.3,775,0.2,1007,0.1
2,6,1,5,3,大豆加工品,1161,0.4,-5.8,913,0.8,1100,0.7,1170,0.6,1238,0.5,1081,0.4,1173,0.3,1451,0.2
2,6,1,5,4,他の野菜・海藻加工品,1252,0.4,-1.4,824,0.8,1081,0.7,1255,0.6,1328,0.5,1361,0.5,1185,0.3,1722,0.3
2,5,1,6,0,果物,4390,1.5,6.7,2719,2.5,4107,2.5,4286,2.1,4449,1.8,4483,1.5,4991,1.3,5680,0.8
2,6,1,6,1,生鮮果物,4017,1.4,8.4,2527,2.3,3746,2.3,3922,2,4023,1.6,4079,1.4,4660,1.2,5150,0.8
2,6,1,6,2,果物加工品,373,0.1,-8.8,192,0.2,361,0.2,364,0.2,426,0.2,404,0.1,331,0.1,531,0.1
2,5,1,7,0,油脂・調味料,4012,1.4,-4.1,2471,2.3,2853,1.8,3844,1.9,4218,1.7,4161,1.4,5025,1.3,5506,0.8
2,6,1,7,1,油脂,428,0.1,-10.5,285,0.3,270,0.2,422,0.2,466,0.2,460,0.2,352,0.1,741,0.1
2,6,1,7,2,調味料,3584,1.2,-3.3,2186,2,2583,1.6,3422,1.7,3752,1.5,3700,1.2,4673,1.2,4765,0.7
2,5,1,8,0,菓子類,7102,2.4,3,3631,3.3,4885,3,6608,3.3,6012,2.5,8240,2.8,10840,2.9,9482,1.4
2,5,1,9,0,調理食品,14013,4.7,4.9,8101,7.4,11743,7.2,12905,6.5,12830,5.3,16079,5.4,17211,4.6,19180,2.9
2,6,1,9,1,主食的調理食品,5999,2,2.2,3870,3.5,4698,2.9,4389,2.2,5965,2.4,6946,2.3,7733,2.1,8362,1.2
2,6,1,9,2,他の調理食品,8014,2.7,7,4231,3.9,7045,4.3,8515,4.3,6865,2.8,9133,3.1,9478,2.5,10819,1.6
2,5,1,10,0,飲料,6168,2.1,-8.4,3271,3,3945,2.4,5109,2.6,6172,2.5,7658,2.6,8006,2.1,8987,1.3
2,6,1,10,1,茶類,1191,0.4,-11.7,621,0.6,1065,0.7,990,0.5,1246,0.5,1363,0.5,1592,0.4,1455,0.2
