項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,824,-,925,-,1441,-,1835,-,1527,-,1390,-,1320,-,739,-
0,0,0,0,0,調査世帯数,385,-,32,-,34,-,56,-,70,-,59,-,54,-,50,-,30,-
0,0,0,0,0,世帯人員,3.2,-,2.88,-,3.33,-,3.6,-,3.59,-,3.34,-,3.08,-,2.81,-,2.25,-
0,0,0,0,0,有業人員,1.76,-,1.67,-,1.81,-,1.61,-,1.69,-,1.74,-,1.98,-,2,-,1.46,-
0,0,0,0,0,世帯主平均年齢,49.8,-,31.1,-,37,-,42.5,-,47,-,51.9,-,56.6,-,61.9,-,68.9,-
1,0,0,0,0,受取,1442028,-,1252086,-,1427833,-,1493176,-,1962666,-,1630221,-,1436403,-,985121,-,716604,-
1,1,0,0,0,実収入,579517,100,553239,100,654209,100,587944,100,677277,100,687165,100,657833,100,405221,100,197612,100
1,2,0,0,0,経常収入,569146,98.2,546060,98.7,639900,97.8,579861,98.6,653756,96.5,678283,98.7,650477,98.9,403107,99.5,193306,97.8
1,3,0,0,0,勤め先収入,555178,95.8,523267,94.6,637027,97.4,559043,95.1,640126,94.5,672535,97.9,649776,98.8,375596,92.7,170059,86.1
1,4,0,0,0,世帯主収入,439370,75.8,370449,67,478670,73.2,447953,76.2,501666,74.1,564959,82.2,507918,77.2,301460,74.4,153406,77.6
1,6,0,0,0,うち男,412963,71.3,354537,64.1,456387,69.8,434211,73.9,472028,69.7,515070,75,471220,71.6,291251,71.9,132383,67
1,5,0,0,0,定期収入,432009,74.5,365315,66,478444,73.1,446930,76,489173,72.2,543991,79.2,499293,75.9,301460,74.4,152354,77.1
1,5,0,0,0,臨時収入,3476,0.6,5133,0.9,226,0,1023,0.2,8553,1.3,1255,0.2,7527,1.1,-,-,1052,0.5
1,5,0,0,0,賞与,3885,0.7,-,-,-,-,-,-,3940,0.6,19713,2.9,1097,0.2,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,103751,17.9,152818,27.6,158357,24.2,111090,18.9,131955,19.5,94737,13.8,123333,18.7,29806,7.4,10207,5.2
1,6,0,0,0,うち女,98809,17.1,135716,24.5,152190,23.3,101952,17.3,128309,18.9,94737,13.8,116302,17.7,29806,7.4,10207,5.2
1,4,0,0,0,他の世帯員収入,12057,2.1,-,-,-,-,-,-,6505,1,12840,1.9,18525,2.8,44330,10.9,6447,3.3
