項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,3254,-,2758,-,3156,-,832,-
0,0,0,0,0,調査世帯数,389,-,127,-,100,-,128,-,34,-
0,0,0,0,0,世帯人員,3.17,-,2,-,3,-,4,-,5.18,-
0,0,0,0,0,有業人員,1.77,-,1.58,-,1.77,-,1.91,-,2.02,-
0,0,0,0,0,世帯主平均年齢,49.8,-,51.9,-,50.7,-,47.2,-,48.4,-
1,0,0,0,0,受取,1398872,-,1215150,-,1447779,-,1459755,-,1724637,-
1,1,0,0,0,実収入,634002,100,577870,100,674233,100,646653,100,672241,100
1,2,0,0,0,経常収入,625646,98.7,562922,97.4,670272,99.4,641275,99.2,663808,98.7
1,3,0,0,0,勤め先収入,567874,89.6,487966,84.4,628573,93.2,593433,91.8,582285,86.6
1,4,0,0,0,世帯主収入,456470,72,376061,65.1,519964,77.1,482656,74.6,461191,68.6
1,6,0,0,0,うち男,432964,68.3,339190,58.7,504478,74.8,460938,71.3,456615,67.9
1,5,0,0,0,定期収入,442938,69.9,372789,64.5,501433,74.4,463977,71.8,443626,66
1,5,0,0,0,臨時収入,6311,1,3272,0.6,2235,0.3,13145,2,5787,0.9
1,5,0,0,0,賞与,7220,1.1,-,-,16296,2.4,5534,0.9,11778,1.8
1,4,0,0,0,世帯主の配偶者の収入,98971,15.6,108714,18.8,98202,14.6,87194,13.5,108085,16.1
1,6,0,0,0,うち女,96648,15.2,104437,18.1,98202,14.6,84243,13,108085,16.1
1,4,0,0,0,他の世帯員収入,12433,2,3192,0.6,10407,1.5,23583,3.6,13009,1.9
1,3,0,0,0,事業・内職収入,5142,0.8,7274,1.3,5694,0.8,3329,0.5,1851,0.3
1,4,0,0,0,家賃収入,2822,0.4,3918,0.7,5608,0.8,-,-,-,-
1,4,0,0,0,他の事業収入,1507,0.2,2775,0.5,-,-,1913,0.3,-,-
1,4,0,0,0,内職収入,814,0.1,582,0.1,86,0,1416,0.2,1851,0.3
1,3,0,0,0,他の経常収入,52630,8.3,67682,11.7,36004,5.3,44512,6.9,79673,11.9
1,4,0,0,0,財産収入,1593,0.3,3271,0.6,1567,0.2,305,0,1,0
1,4,0,0,0,社会保障給付,50879,8,64411,11.1,34437,5.1,43706,6.8,79672,11.9
1,5,0,0,0,公的年金給付,29311,4.6,61039,10.6,22654,3.4,8454,1.3,6373,0.9
1,5,0,0,0,他の社会保障給付,21567,3.4,3372,0.6,11783,1.7,35252,5.5,73299,10.9
1,4,0,0,0,仕送り金,158,0,-,-,-,-,501,0.1,-,-
1,2,0,0,0,特別収入,8356,1.3,14947,2.6,3962,0.6,5378,0.8,8433,1.3
1,3,0,0,0,受贈金,319,0.1,518,0.1,379,0.1,43,0,394,0.1
1,3,0,0,0,他の特別収入,8037,1.3,14430,2.5,3583,0.5,5335,0.8,8039,1.2
1,1,0,0,0,実収入以外の受取(繰入金を除く),481361,-,403425,-,518795,-,498050,-,598887,-
1,2,0,0,0,預貯金引出,355593,-,293387,-,368914,-,387459,-,433935,-
1,2,0,0,0,保険金,8610,-,17399,-,2860,-,3637,-,12158,-
1,3,0,0,0,個人・企業年金保険金,7599,-,17399,-,2860,-,3637,-,-,-
1,3,0,0,0,他の保険金,1011,-,-,-,-,-,-,-,12158,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,51,-,-,-,-,-,163,-,-,-
1,2,0,0,0,クレジット購入借入金,116849,-,92205,-,146706,-,106790,-,152449,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,257,-,434,-,315,-,-,-,345,-
1,1,0,0,0,繰入金,283508,-,233855,-,254751,-,315052,-,453509,-
2,0,0,0,0,支払,1398872,-,1215150,-,1447779,-,1459755,-,1724637,-
2,1,0,0,0,実支出,449744,-,385016,-,502594,-,431493,-,597044,-
2,2,0,0,0,生計支出,329529,-,276451,-,366679,-,314825,-,469846,-
2,3,0,0,0,消費支出,329529,100,276451,100,366679,100,314825,100,469846,100
2,4,1,0,0,食料,88151,26.8,78465,28.4,88448,24.1,89843,28.5,118659,25.3
2,5,1,1,0,穀類,6527,2,4525,1.6,6279,1.7,7976,2.5,9688,2.1
2,6,1,1,1,米類,1640,0.5,797,0.3,1633,0.4,2219,0.7,2765,0.6
2,6,1,1,2,パン,2804,0.9,2156,0.8,2706,0.7,3327,1.1,3672,0.8
2,6,1,1,3,麺類,1567,0.5,1280,0.5,1415,0.4,1738,0.6,2545,0.5
2,6,1,1,4,他の穀類,516,0.2,292,0.1,524,0.1,692,0.2,706,0.2
2,5,1,2,0,魚介類,5358,1.6,4714,1.7,5483,1.5,5394,1.7,7329,1.6
2,6,1,2,1,生鮮魚介,3345,1,3113,1.1,3339,0.9,3257,1,4612,1
2,6,1,2,2,塩干魚介,817,0.2,632,0.2,783,0.2,938,0.3,1198,0.3
2,6,1,2,3,魚肉練製品,466,0.1,345,0.1,522,0.1,495,0.2,644,0.1
2,6,1,2,4,他の魚介加工品,730,0.2,624,0.2,839,0.2,704,0.2,876,0.2
2,5,1,3,0,肉類,8595,2.6,6257,2.3,8433,2.3,9769,3.1,13824,2.9
