項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2254,-,6728,-,465,-,77,-,553,-,5222,-
0,0,0,0,0,調査世帯数,365,-,82,-,246,-,16,-,3,-,21,-,191,-
0,0,0,0,0,世帯人員,3.27,-,2,-,3.77,-,2.41,-,2.65,-,3.02,-,3.38,-
0,0,0,0,0,有業人員,1.76,-,1.55,-,1.84,-,1.74,-,1,-,1.6,-,2.21,-
0,0,0,0,0,世帯主平均年齢,49.5,-,53.1,-,47.7,-,55.6,-,43.8,-,53.2,-,47.7,-
1,0,0,0,0,受取,1609662,-,1559534,-,1722458,-,821716,-,1130835,-,1140223,-,1860639,-
1,1,0,0,0,実収入,730386,100,681236,100,782599,100,386860,100,445300,100,565948,100,855798,100
1,2,0,0,0,経常収入,711310,97.4,662498,97.2,762508,97.4,371166,95.9,430133,96.6,559523,98.9,834362,97.5
1,3,0,0,0,勤め先収入,673304,92.2,610585,89.6,730615,93.4,336502,87,407343,91.5,494010,87.3,807081,94.3
1,4,0,0,0,世帯主収入,549604,75.2,483479,71,602268,77,293906,76,407343,91.5,379879,67.1,581887,68
1,6,0,0,0,うち男,524416,71.8,463459,68,592672,75.7,66779,17.3,-,-,317827,56.2,566504,66.2
1,5,0,0,0,定期収入,442767,60.6,396947,58.3,480720,61.4,254607,65.8,333192,74.8,322647,57,469590,54.9
1,5,0,0,0,臨時収入,4565,0.6,4751,0.7,4669,0.6,3375,0.9,2101,0.5,4111,0.7,5242,0.6
1,5,0,0,0,賞与,102272,14,81781,12,116879,14.9,35923,9.3,72050,16.2,53121,9.4,107055,12.5
1,4,0,0,0,世帯主の配偶者の収入,111873,15.3,127107,18.7,116781,14.9,-,-,-,-,75909,13.4,215218,25.1
1,6,0,0,0,うち女,107887,14.8,119894,17.6,113181,14.5,-,-,-,-,75909,13.4,207564,24.3
1,4,0,0,0,他の世帯員収入,11827,1.6,-,-,11565,1.5,42596,11,-,-,38221,6.8,9976,1.2
1,3,0,0,0,事業・内職収入,6894,0.9,6434,0.9,7551,1,4949,1.3,-,-,964,0.2,7405,0.9
1,4,0,0,0,家賃収入,3680,0.5,3460,0.5,4189,0.5,-,-,-,-,493,0.1,3859,0.5
1,4,0,0,0,他の事業収入,1622,0.2,1837,0.3,1594,0.2,2021,0.5,-,-,1,0,2491,0.3
1,4,0,0,0,内職収入,1592,0.2,1137,0.2,1768,0.2,2928,0.8,-,-,470,0.1,1055,0.1
1,3,0,0,0,他の経常収入,31112,4.3,45479,6.7,24342,3.1,29716,7.7,22790,5.1,64549,11.4,19876,2.3
1,4,0,0,0,財産収入,2101,0.3,3747,0.6,1808,0.2,142,0,282,0.1,1067,0.2,1469,0.2
1,4,0,0,0,社会保障給付,28649,3.9,41634,6.1,22277,2.8,28554,7.4,20555,4.6,61633,10.9,18168,2.1
1,5,0,0,0,公的年金給付,18101,2.5,39548,5.8,8055,1,17438,4.5,-,-,60621,10.7,10950,1.3
1,5,0,0,0,他の社会保障給付,10549,1.4,2086,0.3,14222,1.8,11116,2.9,20555,4.6,1012,0.2,7217,0.8
1,4,0,0,0,仕送り金,362,0,98,0,257,0,1020,0.3,1953,0.4,1849,0.3,240,0
1,2,0,0,0,特別収入,19076,2.6,18737,2.8,20091,2.6,15694,4.1,15167,3.4,6425,1.1,21436,2.5
1,3,0,0,0,受贈金,8128,1.1,11523,1.7,7936,1,87,0,10,0,670,0.1,9473,1.1
1,3,0,0,0,他の特別収入,10947,1.5,7215,1.1,12156,1.6,15607,4,15157,3.4,5755,1,11964,1.4
1,1,0,0,0,実収入以外の受取(繰入金を除く),550614,-,476783,-,599120,-,317225,-,433424,-,452075,-,571265,-
1,2,0,0,0,預貯金引出,407250,-,335814,-,445081,-,246477,-,316366,-,366447,-,417884,-
1,2,0,0,0,保険金,7532,-,14027,-,5935,-,7043,-,-,-,2206,-,5347,-
1,3,0,0,0,個人・企業年金保険金,6051,-,13711,-,3988,-,7043,-,-,-,713,-,3983,-
1,3,0,0,0,他の保険金,1482,-,316,-,1947,-,-,-,-,-,1494,-,1364,-
1,2,0,0,0,有価証券売却,1609,-,1111,-,1482,-,-,-,-,-,5542,-,2502,-
1,2,0,0,0,土地家屋借入金,3242,-,-,-,4684,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,698,-,778,-,784,-,775,-,-,-,204,-,358,-
1,2,0,0,0,クレジット購入借入金,129755,-,123657,-,140887,-,62224,-,113971,-,77245,-,144837,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,528,-,1397,-,267,-,707,-,3086,-,430,-,338,-
1,1,0,0,0,繰入金,328662,-,401515,-,340740,-,117631,-,252111,-,122201,-,433576,-
2,0,0,0,0,支払,1609662,-,1559534,-,1722458,-,821716,-,1130835,-,1140223,-,1860639,-
2,1,0,0,0,実支出,537588,-,488809,-,578153,-,303212,-,441019,-,426587,-,578581,-
2,2,0,0,0,生計支出,390625,-,345146,-,421366,-,237828,-,359482,-,322063,-,404015,-
2,3,0,0,0,消費支出,357123,100,336688,100,374927,100,237828,100,359482,100,322063,100,385183,100
2,4,1,0,0,食料,94234,26.4,85854,25.5,99300,26.5,65085,27.4,89688,24.9,90443,28.1,98463,25.6
2,5,1,1,0,穀類,6977,2,5304,1.6,7733,2.1,4815,2,5221,1.5,6621,2.1,7004,1.8
2,6,1,1,1,米類,1626,0.5,1018,0.3,1881,0.5,789,0.3,474,0.1,1834,0.6,1607,0.4
2,6,1,1,2,パン,3075,0.9,2456,0.7,3382,0.9,2345,1,2799,0.8,2466,0.8,3109,0.8
2,6,1,1,3,麺類,1714,0.5,1374,0.4,1854,0.5,1286,0.5,1547,0.4,1798,0.6,1736,0.5
2,6,1,1,4,他の穀類,562,0.2,456,0.1,617,0.2,395,0.2,402,0.1,525,0.2,552,0.1
2,5,1,2,0,魚介類,5956,1.7,5740,1.7,6137,1.6,3987,1.7,6030,1.7,6420,2,5799,1.5
2,6,1,2,1,生鮮魚介,3594,1,3577,1.1,3700,1,2406,1,3926,1.1,3435,1.1,3502,0.9
2,6,1,2,2,塩干魚介,934,0.3,799,0.2,986,0.3,569,0.2,927,0.3,1171,0.4,917,0.2
2,6,1,2,3,魚肉練製品,549,0.2,479,0.1,566,0.2,434,0.2,364,0.1,736,0.2,504,0.1
2,6,1,2,4,他の魚介加工品,878,0.2,885,0.3,885,0.2,578,0.2,813,0.2,1078,0.3,877,0.2
2,5,1,3,0,肉類,9289,2.6,6883,2,10368,2.8,6261,2.6,9730,2.7,8498,2.6,9569,2.5
2,6,1,3,1,生鮮肉,7608,2.1,5672,1.7,8488,2.3,5146,2.2,9001,2.5,6860,2.1,7816,2
2,6,1,3,2,加工肉,1681,0.5,1211,0.4,1880,0.5,1114,0.5,729,0.2,1638,0.5,1753,0.5
2,5,1,4,0,乳卵類,4489,1.3,3763,1.1,4884,1.3,3015,1.3,2564,0.7,4123,1.3,4549,1.2
2,6,1,4,1,牛乳,1347,0.4,944,0.3,1544,0.4,634,0.3,440,0.1,1251,0.4,1422,0.4
2,6,1,4,2,乳製品,2283,0.6,2113,0.6,2415,0.6,1771,0.7,1635,0.5,1969,0.6,2293,0.6
2,6,1,4,3,卵,860,0.2,706,0.2,925,0.2,611,0.3,489,0.1,904,0.3,834,0.2
2,5,1,5,0,野菜・海藻,9623,2.7,9366,2.8,9862,2.6,6949,2.9,10069,2.8,10564,3.3,9284,2.4
2,6,1,5,1,生鮮野菜,6800,1.9,6567,2,6981,1.9,5073,2.1,8231,2.3,7380,2.3,6628,1.7
2,6,1,5,2,乾物・海藻,710,0.2,650,0.2,755,0.2,455,0.2,369,0.1,674,0.2,668,0.2
2,6,1,5,3,大豆加工品,1058,0.3,1000,0.3,1107,0.3,657,0.3,695,0.2,1072,0.3,981,0.3
2,6,1,5,4,他の野菜・海藻加工品,1056,0.3,1149,0.3,1019,0.3,764,0.3,774,0.2,1438,0.4,1006,0.3
2,5,1,6,0,果物,3066,0.9,3334,1,3019,0.8,2438,1,3895,1.1,3266,1,2983,0.8
2,6,1,6,1,生鮮果物,2691,0.8,2834,0.8,2675,0.7,2193,0.9,3702,1,2897,0.9,2602,0.7
2,6,1,6,2,果物加工品,374,0.1,500,0.1,344,0.1,245,0.1,193,0.1,370,0.1,382,0.1
2,5,1,7,0,油脂・調味料,4203,1.2,3710,1.1,4478,1.2,2902,1.2,4340,1.2,4097,1.3,4211,1.1
2,6,1,7,1,油脂,423,0.1,393,0.1,444,0.1,308,0.1,435,0.1,404,0.1,414,0.1
2,6,1,7,2,調味料,3780,1.1,3317,1,4034,1.1,2594,1.1,3906,1.1,3693,1.1,3798,1
2,5,1,8,0,菓子類,8162,2.3,6411,1.9,9010,2.4,6079,2.6,8173,2.3,6464,2,8251,2.1
2,5,1,9,0,調理食品,14605,4.1,12637,3.8,15045,4,14726,6.2,17367,4.8,16788,5.2,15298,4
2,6,1,9,1,主食的調理食品,6247,1.7,5406,1.6,6426,1.7,5849,2.5,4889,1.4,7795,2.4,6513,1.7
2,6,1,9,2,他の調理食品,8358,2.3,7231,2.1,8618,2.3,8878,3.7,12478,3.5,8993,2.8,8785,2.3
2,5,1,10,0,飲料,5912,1.7,5422,1.6,6228,1.7,3345,1.4,4463,1.2,5855,1.8,6273,1.6
2,6,1,10,1,茶類,1267,0.4,1299,0.4,1263,0.3,733,0.3,843,0.2,1450,0.5,1322,0.3
2,6,1,10,2,コーヒー・ココア,1272,0.4,1315,0.4,1288,0.3,633,0.3,311,0.1,1404,0.4,1385,0.4
2,6,1,10,3,他の飲料,3373,0.9,2807,0.8,3678,1,1979,0.8,3310,0.9,3000,0.9,3566,0.9
2,5,1,11,0,酒類,4914,1.4,6283,1.9,4580,1.2,3211,1.4,639,0.2,4678,1.5,5606,1.5
2,5,1,12,0,外食,17039,4.8,17001,5,17957,4.8,7357,3.1,17198,4.8,13067,4.1,19637,5.1
2,6,1,12,1,一般外食,15709,4.4,17001,5,16079,4.3,6430,2.7,13338,3.7,12742,4,18244,4.7
2,6,1,12,2,学校給食,1330,0.4,-,-,1878,0.5,927,0.4,3860,1.1,324,0.1,1393,0.4
2,4,2,0,0,住居,29001,8.1,39292,11.7,24691,6.6,28260,11.9,56303,15.7,37841,11.7,30213,7.8
2,5,2,1,0,家賃地代,19647,5.5,30369,9,15542,4.1,27099,11.4,55040,15.3,16148,5,21054,5.5
2,5,2,2,0,設備修繕・維持,9354,2.6,8923,2.7,9149,2.4,1160,0.5,1263,0.4,21692,6.7,9159,2.4
2,6,2,2,1,設備材料,2733,0.8,3226,1,2597,0.7,203,0.1,1042,0.3,5445,1.7,2636,0.7
2,6,2,2,2,工事その他のサービス,6621,1.9,5698,1.7,6552,1.7,957,0.4,222,0.1,16247,5,6523,1.7
2,4,3,0,0,光熱・水道,19528,5.5,16544,4.9,20795,5.5,15828,6.7,18644,5.2,19217,6,19677,5.1
2,5,3,1,0,電気代,8724,2.4,7623,2.3,9129,2.4,7888,3.3,9389,2.6,8855,2.7,8617,2.2
2,5,3,2,0,ガス代,5305,1.5,4690,1.4,5613,1.5,4567,1.9,5801,1.6,4732,1.5,5495,1.4
2,5,3,3,0,他の光熱,164,0,193,0.1,141,0,49,0,-,-,359,0.1,157,0
2,5,3,4,0,上下水道料,5336,1.5,4038,1.2,5913,1.6,3325,1.4,3454,1,5271,1.6,5408,1.4
2,4,4,0,0,家具・家事用品,14807,4.1,12403,3.7,16323,4.4,9176,3.9,8742,2.4,10552,3.3,16085,4.2
2,5,4,1,0,家庭用耐久財,5034,1.4,3651,1.1,5911,1.6,2505,1.1,436,0.1,2751,0.9,5398,1.4
2,6,4,1,1,家事用耐久財,2613,0.7,2701,0.8,2891,0.8,448,0.2,325,0.1,1325,0.4,2645,0.7
2,6,4,1,2,冷暖房用器具,1608,0.5,702,0.2,1972,0.5,1564,0.7,111,0,862,0.3,1578,0.4
2,6,4,1,3,一般家具,813,0.2,248,0.1,1048,0.3,493,0.2,-,-,565,0.2,1175,0.3
2,5,4,2,0,室内装備・装飾品,1183,0.3,2086,0.6,901,0.2,415,0.2,265,0.1,391,0.1,1604,0.4
2,5,4,3,0,寝具類,1226,0.3,479,0.1,1544,0.4,426,0.2,-,-,992,0.3,1584,0.4
2,5,4,4,0,家事雑貨,3222,0.9,2688,0.8,3551,0.9,2387,1,3865,1.1,2337,0.7,3395,0.9
2,5,4,5,0,家事用消耗品,3587,1,3061,0.9,3862,1,2873,1.2,3079,0.9,3009,0.9,3535,0.9
2,5,4,6,0,家事サービス,556,0.2,437,0.1,554,0.1,570,0.2,1097,0.3,1072,0.3,570,0.1
2,4,5,0,0,被服及び履物,13032,3.6,11490,3.4,14378,3.8,6448,2.7,14730,4.1,8279,2.6,14639,3.8
2,5,5,1,0,和服,118,0,376,0.1,28,0,-,-,-,-,34,0,71,0
2,5,5,2,0,洋服,5608,1.6,4433,1.3,6390,1.7,3086,1.3,8812,2.5,3075,1,6531,1.7
2,6,5,2,1,男子用洋服,1787,0.5,1461,0.4,2057,0.5,467,0.2,2003,0.6,738,0.2,2067,0.5
2,6,5,2,2,婦人用洋服,3059,0.9,2964,0.9,3226,0.9,2498,1.1,6317,1.8,2135,0.7,3581,0.9
2,6,5,2,3,子供用洋服,761,0.2,9,0,1107,0.3,122,0.1,493,0.1,202,0.1,883,0.2
2,5,5,3,0,シャツ・セーター類,2370,0.7,2012,0.6,2607,0.7,1050,0.4,1856,0.5,2099,0.7,2574,0.7
2,6,5,3,1,男子用シャツ・セーター類,817,0.2,712,0.2,914,0.2,132,0.1,261,0.1,595,0.2,873,0.2
2,6,5,3,2,婦人用シャツ・セーター類,1303,0.4,1300,0.4,1326,0.4,826,0.3,1158,0.3,1476,0.5,1441,0.4
2,6,5,3,3,子供用シャツ・セーター類,251,0.1,-,-,366,0.1,91,0,437,0.1,28,0,259,0.1
2,5,5,4,0,下着類,1160,0.3,897,0.3,1315,0.4,758,0.3,1542,0.4,663,0.2,1235,0.3
2,6,5,4,1,男子用下着類,285,0.1,318,0.1,300,0.1,68,0,80,0,187,0.1,281,0.1
2,6,5,4,2,婦人用下着類,675,0.2,577,0.2,733,0.2,626,0.3,1107,0.3,375,0.1,734,0.2
2,6,5,4,3,子供用下着類,200,0.1,2,0,282,0.1,64,0,355,0.1,101,0,220,0.1
2,5,5,5,0,生地・糸類,122,0,118,0,122,0,73,0,17,0,153,0,118,0
2,5,5,6,0,他の被服,950,0.3,735,0.2,1087,0.3,475,0.2,703,0.2,528,0.2,1062,0.3
2,5,5,7,0,履物類,1905,0.5,2066,0.6,2001,0.5,760,0.3,1737,0.5,1157,0.4,2163,0.6
2,5,5,8,0,被服関連サービス,798,0.2,852,0.3,829,0.2,247,0.1,63,0,570,0.2,886,0.2
2,4,6,0,0,保健医療,16713,4.7,18407,5.5,16380,4.4,10166,4.3,12101,3.4,19833,6.2,17425,4.5
2,5,6,1,0,医薬品,2556,0.7,2802,0.8,2390,0.6,2290,1,1074,0.3,3851,1.2,2380,0.6
2,5,6,2,0,健康保持用摂取品,988,0.3,1418,0.4,664,0.2,774,0.3,1290,0.4,3336,1,851,0.2
2,5,6,3,0,保健医療用品・器具,3574,1,2754,0.8,4048,1.1,1559,0.7,2648,0.7,2775,0.9,3992,1
2,5,6,4,0,保健医療サービス,9596,2.7,11433,3.4,9278,2.5,5544,2.3,7089,2,9872,3.1,10203,2.6
2,4,7,0,0,交通・通信,43119,12.1,34500,10.2,46655,12.4,27503,11.6,38200,10.6,50614,15.7,45172,11.7
2,5,7,1,0,交通,8175,2.3,8870,2.6,8327,2.2,4321,1.8,4331,1.2,6796,2.1,9163,2.4
2,5,7,2,0,自動車等関係費,20796,5.8,12331,3.7,23747,6.3,8340,3.5,18197,5.1,31233,9.7,21236,5.5
2,6,7,2,1,自動車等購入,7461,2.1,856,0.3,9683,2.6,-,-,-,-,15272,4.7,6548,1.7
2,6,7,2,2,自転車購入,807,0.2,92,0,1057,0.3,1368,0.6,6194,1.7,266,0.1,753,0.2
2,6,7,2,3,自動車等維持,12529,3.5,11383,3.4,13007,3.5,6972,2.9,12002,3.3,15695,4.9,13935,3.6
2,5,7,3,0,通信,14148,4,13299,3.9,14581,3.9,14842,6.2,15672,4.4,12586,3.9,14773,3.8
2,4,8,0,0,教育,29384,8.2,69,0,39615,10.6,26641,11.2,51783,14.4,23987,7.4,32113,8.3
2,5,8,1,0,授業料等,21160,5.9,69,0,28752,7.7,21474,9,26235,7.3,13923,4.3,22398,5.8
2,5,8,2,0,教科書・学習参考教材,451,0.1,-,-,640,0.2,419,0.2,1453,0.4,197,0.1,464,0.1
2,5,8,3,0,補習教育,7773,2.2,-,-,10223,2.7,4748,2,24095,6.7,9867,3.1,9251,2.4
2,4,9,0,0,教養娯楽,36710,10.3,33285,9.9,39930,10.7,18944,8,26227,7.3,28213,8.8,40003,10.4
2,5,9,1,0,教養娯楽用耐久財,4378,1.2,5211,1.5,4449,1.2,1617,0.7,4236,1.2,3097,1,4970,1.3
2,5,9,2,0,教養娯楽用品,8773,2.5,6919,2.1,9717,2.6,5509,2.3,5113,1.4,7786,2.4,9313,2.4
2,5,9,3,0,書籍・他の印刷物,3317,0.9,3390,1,3385,0.9,2198,0.9,2268,0.6,3105,1,3321,0.9
2,5,9,4,0,教養娯楽サービス,20242,5.7,17765,5.3,22378,6,9621,4,14610,4.1,14226,4.4,22399,5.8
2,6,9,4,1,宿泊料,2676,0.7,3508,1,2692,0.7,820,0.3,3137,0.9,1333,0.4,3268,0.8
2,6,9,4,2,パック旅行費,1290,0.4,1752,0.5,1253,0.3,111,0,572,0.2,1219,0.4,1889,0.5
2,6,9,4,3,月謝類,5362,1.5,1740,0.5,7071,1.9,3339,1.4,4999,1.4,672,0.2,5882,1.5
2,6,9,4,4,他の教養娯楽サービス,10913,3.1,10766,3.2,11362,3,5351,2.2,5902,1.6,11001,3.4,11361,2.9
2,4,10,0,0,その他の消費支出,60594,17,84845,25.2,56862,15.2,29778,12.5,43064,12,33084,10.3,71392,18.5
2,5,10,1,0,諸雑費,32743,9.2,47916,14.2,29801,7.9,17044,7.2,21847,6.1,19270,6,38228,9.9
2,6,10,1,1,理美容サービス,4317,1.2,5928,1.8,3959,1.1,2370,1,4009,1.1,3451,1.1,4535,1.2
2,6,10,1,2,理美容用品,5785,1.6,6027,1.8,5859,1.6,5176,2.2,7801,2.2,3833,1.2,6039,1.6
2,6,10,1,3,身の回り用品,3383,0.9,3744,1.1,3510,0.9,1306,0.5,614,0.2,1641,0.5,3667,1
2,6,10,1,4,たばこ,1145,0.3,1129,0.3,1094,0.3,1499,0.6,467,0.1,1349,0.4,1217,0.3
2,6,10,1,5,他の諸雑費,18113,5.1,31088,9.2,15379,4.1,6693,2.8,8956,2.5,8998,2.8,22771,5.9
2,5,10,2,0,こづかい,8093,2.3,6650,2,9268,2.5,727,0.3,3124,0.9,5511,1.7,8775,2.3
2,5,10,3,0,交際費,14452,4,22842,6.8,12544,3.3,8071,3.4,11297,3.1,7703,2.4,16455,4.3
2,6,10,3,0,食料,3020,0.8,5765,1.7,2173,0.6,1817,0.8,4899,1.4,2564,0.8,3388,0.9
2,6,10,3,0,家具・家事用品,216,0.1,293,0.1,216,0.1,37,0,3,0,69,0,238,0.1
2,6,10,3,0,被服及び履物,316,0.1,680,0.2,210,0.1,270,0.1,1296,0.4,89,0,263,0.1
2,6,10,3,0,教養娯楽,694,0.2,1562,0.5,429,0.1,172,0.1,600,0.2,359,0.1,694,0.2
2,6,10,3,0,他の物品サービス,558,0.2,738,0.2,525,0.1,72,0,-,-,385,0.1,759,0.2
2,6,10,3,6,贈与金,4073,1.1,6329,1.9,3582,1,1975,0.8,945,0.3,2635,0.8,4871,1.3
2,6,10,3,7,他の交際費,5575,1.6,7474,2.2,5410,1.4,3728,1.6,3554,1,1603,0.5,6244,1.6
2,5,10,4,0,仕送り金,5307,1.5,7437,2.2,5249,1.4,3937,1.7,6796,1.9,600,0.2,7935,2.1
2,3,0,0,0,土地家屋購入,33501,-,8458,-,46439,-,-,-,-,-,-,-,18832,-
2,3,0,0,0,（再掲）教育関係費,36253,10.2,4149,1.2,48432,12.9,28275,11.9,56714,15.8,25695,8,41089,10.7
2,3,0,0,0,（再掲）教養娯楽関係費,40391,11.3,39666,11.8,42966,11.5,19771,8.3,27608,7.7,30714,9.5,43879,11.4
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,9379,2.6,13766,4.1,8831,2.4,5912,2.5,7740,2.2,3234,1,12805,3.3
2,3,0,0,0,（再掲）経常消費支出,243633,68.2,240481,71.4,250989,66.9,180027,75.7,260796,72.5,216739,67.3,256291,66.5
2,3,0,0,0,（再掲）情報通信関係費,17792,5,16979,5,18202,4.9,17276,7.3,15923,4.4,16885,5.2,18564,4.8
2,3,0,0,0,（再掲）消費支出（除く住居等）　１）,311282,87.2,282774,84,331723,88.5,203657,85.6,295438,82.2,265716,82.5,335617,87.1
2,2,0,0,0,その他の実支出,146964,-,143663,-,156787,-,65383,-,81537,-,104524,-,174566,-
2,3,0,0,0,直接税,70370,-,69723,-,76044,-,23097,-,28319,-,41559,-,82104,-
