項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,385,-,-,57,-,55,-,57,-,57,-,56,-,51,-,52,-
0,0,0,0,0,世帯人員,3.2,-,-,2.72,-,2.95,-,3.33,-,3.4,-,3.54,-,3.16,-,3.27,-
0,0,0,0,0,有業人員,1.76,-,-,1.55,-,1.71,-,1.5,-,1.89,-,1.76,-,1.82,-,2.08,-
0,0,0,0,0,世帯主平均年齢,49.8,-,-,57.9,-,52.7,-,47.2,-,46.2,-,46.2,-,50.2,-,48.2,-
1,0,0,0,0,受取,1442028,-,23.1,568183,-,964691,-,1116454,-,1167167,-,1806838,-,1548140,-,2887299,-
1,1,0,0,0,実収入,579517,100,2.8,70473,100,335113,100,426200,100,535536,100,666862,100,818589,100,1188226,100
1,2,0,0,0,経常収入,569146,98.2,4.1,68983,97.9,328708,98.1,416744,97.8,530126,99,655728,98.3,789854,96.5,1178263,99.2
1,3,0,0,0,勤め先収入,555178,95.8,3.9,65472,92.9,289462,86.4,405749,95.2,513880,96,637308,95.6,783573,95.7,1175364,98.9
1,4,0,0,0,世帯主収入,439370,75.8,-1.9,58897,83.6,266301,79.5,374453,87.9,421689,78.7,514009,77.1,625351,76.4,805038,67.8
1,6,0,0,0,うち男,412963,71.3,-3.4,38238,54.3,229262,68.4,334745,78.5,412495,77,490609,73.6,570044,69.6,805038,67.8
1,5,0,0,0,定期収入,432009,74.5,1.4,58897,83.6,265561,79.2,372706,87.4,414964,77.5,507703,76.1,617971,75.5,776868,65.4
1,5,0,0,0,臨時収入,3476,0.6,-32.5,-,-,740,0.2,1747,0.4,3530,0.7,6306,0.9,6308,0.8,5651,0.5
1,5,0,0,0,賞与,3885,0.7,-77,-,-,-,-,-,-,3194,0.6,-,-,1072,0.1,22519,1.9
1,4,0,0,0,世帯主の配偶者の収入,103751,17.9,35.3,4648,6.6,20320,6.1,27537,6.5,67008,12.5,120745,18.1,129006,15.8,351530,29.6
1,6,0,0,0,うち女,98809,17.1,36.9,4648,6.6,20320,6.1,27537,6.5,67008,12.5,102797,15.4,112222,13.7,351530,29.6
1,4,0,0,0,他の世帯員収入,12057,2.1,27,1928,2.7,2841,0.8,3759,0.9,25183,4.7,2554,0.4,29216,3.6,18796,1.6
1,3,0,0,0,事業・内職収入,5026,0.9,-23.2,1557,2.2,24678,7.4,5558,1.3,432,0.1,1591,0.2,-,-,1178,0.1
1,4,0,0,0,家賃収入,3019,0.5,-8.1,-,-,20959,6.3,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,他の事業収入,1186,0.2,158.4,-,-,3719,1.1,4130,1,432,0.1,-,-,-,-,-,-
1,4,0,0,0,内職収入,821,0.1,-70.7,1557,2.2,-,-,1428,0.3,-,-,1591,0.2,-,-,1178,0.1
1,3,0,0,0,他の経常収入,8942,1.5,50.9,1954,2.8,14568,4.3,5436,1.3,15814,3,16829,2.5,6281,0.8,1720,0.1
1,4,0,0,0,財産収入,1069,0.2,42.9,-,-,2677,0.8,2752,0.6,1408,0.3,173,0,433,0.1,33,0
1,4,0,0,0,社会保障給付,6502,1.1,26.7,1954,2.8,3453,1,2684,0.6,14036,2.6,16460,2.5,5321,0.7,1687,0.1
1,5,0,0,0,公的年金給付,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,6502,1.1,58.7,1954,2.8,3453,1,2684,0.6,14036,2.6,16460,2.5,5321,0.7,1687,0.1
1,4,0,0,0,仕送り金,1371,0.2,...,-,-,8438,2.5,-,-,370,0.1,195,0,527,0.1,-,-
1,2,0,0,0,特別収入,10371,1.8,-38.8,1490,2.1,6405,1.9,9456,2.2,5410,1,11134,1.7,28735,3.5,9963,0.8
1,3,0,0,0,受贈金,1801,0.3,-78.9,247,0.4,2178,0.6,479,0.1,424,0.1,4513,0.7,86,0,4592,0.4
1,3,0,0,0,他の特別収入,8570,1.5,1.8,1243,1.8,4227,1.3,8977,2.1,4986,0.9,6621,1,28649,3.5,5371,0.5
1,1,0,0,0,実収入以外の受取(繰入金を除く),548855,-,11.9,298958,-,331878,-,401585,-,481484,-,578331,-,564054,-,1171903,-
1,2,0,0,0,預貯金引出,420555,-,16,206747,-,255741,-,300054,-,359176,-,433091,-,426890,-,950210,-
1,2,0,0,0,保険金,5717,-,149.8,1727,-,7421,-,28776,-,-,-,-,-,-,-,2089,-
1,3,0,0,0,個人・企業年金保険金,4418,-,93,1727,-,518,-,28776,-,-,-,-,-,-,-,-,-
1,3,0,0,0,他の保険金,1298,-,...,-,-,6903,-,-,-,-,-,-,-,-,-,2089,-
1,2,0,0,0,有価証券売却,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,295,-,161.1,1726,-,-,-,366,-,-,-,-,-,-,-,-,-
1,2,0,0,0,クレジット購入借入金,122183,-,0.3,88752,-,68715,-,72390,-,121816,-,145240,-,136924,-,219604,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,105,-,-96.4,6,-,-,-,-,-,492,-,-,-,240,-,-,-
1,1,0,0,0,繰入金,313655,-,168.1,198752,-,297700,-,288670,-,150147,-,561645,-,165497,-,527170,-
2,0,0,0,0,支払,1442028,-,23.1,568183,-,964691,-,1116454,-,1167167,-,1806838,-,1548140,-,2887299,-
2,1,0,0,0,実支出,506430,-,11,245129,-,295543,-,295277,-,398172,-,500121,-,534242,-,1259775,-
2,2,0,0,0,生計支出,391099,-,12.9,234373,-,256120,-,239354,-,318306,-,374114,-,345039,-,957811,-
2,3,0,0,0,消費支出,331469,100,-4.3,234373,100,256120,100,239354,100,318306,100,374114,100,345039,100,548092,100
2,4,1,0,0,食料,91722,27.7,2.6,73766,31.5,75141,29.3,77187,32.2,91121,28.6,99195,26.5,94104,27.3,130691,23.8
2,5,1,1,0,穀類,6806,2.1,5.6,5877,2.5,5729,2.2,6752,2.8,6997,2.2,8260,2.2,7684,2.2,6356,1.2
2,6,1,1,1,米類,1550,0.5,1.6,1343,0.6,1303,0.5,1410,0.6,1505,0.5,2274,0.6,1611,0.5,1410,0.3
2,6,1,1,2,パン,2848,0.9,-7.6,2445,1,2546,1,2878,1.2,3135,1,3193,0.9,3221,0.9,2527,0.5
2,6,1,1,3,麺類,1776,0.5,29.5,1532,0.7,1431,0.6,1849,0.8,1716,0.5,2164,0.6,1950,0.6,1789,0.3
2,6,1,1,4,他の穀類,632,0.2,35.6,558,0.2,449,0.2,615,0.3,642,0.2,629,0.2,902,0.3,629,0.1
2,5,1,2,0,魚介類,5676,1.7,9.1,5197,2.2,5278,2.1,4713,2,6444,2,6000,1.6,5765,1.7,6319,1.2
2,6,1,2,1,生鮮魚介,3407,1,7,3066,1.3,3264,1.3,2630,1.1,3887,1.2,3840,1,3505,1,3651,0.7
2,6,1,2,2,塩干魚介,931,0.3,4.3,839,0.4,832,0.3,874,0.4,964,0.3,989,0.3,838,0.2,1177,0.2
2,6,1,2,3,魚肉練製品,594,0.2,29.1,531,0.2,573,0.2,543,0.2,797,0.3,476,0.1,682,0.2,560,0.1
