項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7543,-,1651,-,306,-,500,-
0,0,0,0,0,調査世帯数,354,-,274,-,54,-,9,-,17,-
0,0,0,0,0,世帯人員,3.31,-,3.36,-,3.11,-,3.38,-,3.27,-
0,0,0,0,0,有業人員,1.75,-,1.77,-,1.7,-,1.69,-,1.58,-
0,0,0,0,0,世帯主平均年齢,50.1,-,51.6,-,46,-,48.1,-,41.7,-
1,0,0,0,0,受取,2144247,-,2151269,-,1956565,-,1386553,-,3123122,-
1,1,0,0,0,実収入,1226032,100,1273850,100,1042973,100,564765,100,1514404,100
1,2,0,0,0,経常収入,1174042,95.8,1221176,95.9,1005977,96.5,550759,97.5,1399909,92.4
1,3,0,0,0,勤め先収入,1115693,91,1155753,90.7,964483,92.5,494977,87.6,1391117,91.9
1,4,0,0,0,世帯主収入,930063,75.9,962342,75.5,765312,73.4,421257,74.6,1299097,85.8
1,6,0,0,0,うち男,894926,73,937705,73.6,670774,64.3,390330,69.1,1299097,85.8
1,5,0,0,0,定期収入,415059,33.9,417059,32.7,386205,37,314682,55.7,541770,35.8
1,5,0,0,0,臨時収入,4058,0.3,3360,0.3,7266,0.7,4883,0.9,3505,0.2
1,5,0,0,0,賞与,510946,41.7,541923,42.5,371841,35.7,101692,18,753822,49.8
1,4,0,0,0,世帯主の配偶者の収入,173009,14.1,179396,14.1,186762,17.9,73720,13.1,92020,6.1
1,6,0,0,0,うち女,170604,13.9,176206,13.8,186762,17.9,73720,13.1,92020,6.1
1,4,0,0,0,他の世帯員収入,12620,1,14015,1.1,12409,1.2,-,-,-,-
1,3,0,0,0,事業・内職収入,7329,0.6,7637,0.6,9496,0.9,-,-,-,-
1,4,0,0,0,家賃収入,2945,0.2,3218,0.3,3135,0.3,-,-,-,-
