項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,8369,-,1037,-,262,-,332,-
0,0,0,0,0,調査世帯数,671,-,566,-,67,-,18,-,20,-
0,0,0,0,0,世帯人員,2.94,-,2.97,-,2.77,-,2.85,-,2.88,-
0,0,0,0,0,有業人員,1.42,-,1.38,-,1.63,-,1.5,-,1.55,-
0,0,0,0,0,世帯主平均年齢,59,-,61.2,-,47.3,-,55.5,-,40.3,-
2,2,0,0,0,生計支出,334010,-,316571,-,478571,-,231223,-,403119,-
2,3,0,0,0,消費支出,330099,100,316571,100,478571,100,231223,100,285258,100
2,4,1,0,0,食料,92129,27.9,94537,29.9,82767,17.3,69411,30,78624,27.6
2,5,1,1,0,穀類,7502,2.3,7756,2.5,6014,1.3,7261,3.1,5918,2.1
2,6,1,1,1,米類,2041,0.6,2126,0.7,1588,0.3,2021,0.9,1338,0.5
2,6,1,1,2,パン,3190,1,3343,1.1,2330,0.5,2993,1.3,2180,0.8
2,6,1,1,3,麺類,1800,0.5,1804,0.6,1702,0.4,1961,0.8,1886,0.7
2,6,1,1,4,他の穀類,470,0.1,483,0.2,394,0.1,287,0.1,515,0.2
2,5,1,2,0,魚介類,7239,2.2,7601,2.4,5768,1.2,5147,2.2,4381,1.5
2,6,1,2,1,生鮮魚介,4409,1.3,4625,1.5,3665,0.8,2328,1,2910,1
2,6,1,2,2,塩干魚介,1213,0.4,1273,0.4,985,0.2,926,0.4,626,0.2
2,6,1,2,3,魚肉練製品,559,0.2,601,0.2,343,0.1,412,0.2,300,0.1
2,6,1,2,4,他の魚介加工品,1058,0.3,1101,0.3,775,0.2,1481,0.6,545,0.2
2,5,1,3,0,肉類,9774,3,10063,3.2,8685,1.8,5914,2.6,8922,3.1
2,6,1,3,1,生鮮肉,7988,2.4,8212,2.6,7200,1.5,4732,2,7393,2.6
2,6,1,3,2,加工肉,1785,0.5,1852,0.6,1484,0.3,1182,0.5,1529,0.5
2,5,1,4,0,乳卵類,5018,1.5,5200,1.6,4083,0.9,4507,1.9,3754,1.3
