項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,357,-,-,49,-,53,-,53,-,49,-,52,-,52,-,49,-
0,0,世帯人員,3.26,-,-,2.97,-,2.99,-,3.35,-,3.26,-,3.49,-,3.45,-,3.29,-
0,0,有業人員,1.78,-,-,1.73,-,1.52,-,1.76,-,1.85,-,1.76,-,1.99,-,1.84,-
0,0,世帯主平均年齢,49.1,-,-,54.9,-,48.8,-,50.4,-,49.9,-,46.4,-,44.9,-,48.5,-
0,0,消費支出,306222,-,-6.5,209860,-,236223,-,272970,-,312871,-,339176,-,332082,-,438422,-
0,0,公共的料金,77014,25.1,-15.1,47929,22.8,80977,34.3,81023,29.7,85992,27.5,81751,24.1,76948,23.2,84412,19.3
1,0,公共料金等,50980,16.6,-16.9,35804,17.1,42188,17.9,59863,21.9,51351,16.4,53372,15.7,54154,16.3,59974,13.7
1,1,米,1703,0.6,-20.6,1759,0.8,1968,0.8,1650,0.6,1809,0.6,2130,0.6,1046,0.3,1554,0.4
1,1,食塩,36,0,12.5,49,0,20,0,39,0,58,0,5,0,20,0,59,0
1,1,学校給食,1622,0.5,120.4,781,0.4,1315,0.6,2102,0.8,1952,0.6,1004,0.3,2240,0.7,1964,0.4
1,1,公営家賃,1726,0.6,-53.7,2726,1.3,3107,1.3,-,-,-,-,1232,0.4,3590,1.1,1414,0.3
1,1,電気代,7315,2.4,-11.7,5233,2.5,7042,3,7363,2.7,9776,3.1,7405,2.2,6624,2,7787,1.8
1,1,都市ガス,4453,1.5,-15.2,2547,1.2,3845,1.6,4481,1.6,5164,1.7,5615,1.7,4946,1.5,4566,1
1,1,上下水道料,6300,2.1,-7.2,4252,2,4824,2,7673,2.8,5571,1.8,6167,1.8,7416,2.2,8166,1.9
1,1,医科診療代,2395,0.8,9.8,1662,0.8,1879,0.8,3121,1.1,1943,0.6,2923,0.9,1969,0.6,3244,0.7
1,1,歯科診療代,2139,0.7,-42.7,734,0.3,472,0.2,8481,3.1,867,0.3,2064,0.6,1237,0.4,1109,0.3
1,1,出産入院料,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,477,0.2,82.8,1520,0.7,-,-,-,-,-,-,-,-,1827,0.6,-,-
1,1,鉄道運賃,2187,0.7,59.2,2271,1.1,1030,0.4,2241,0.8,2447,0.8,1428,0.4,2770,0.8,3123,0.7
1,1,鉄道通学定期代,245,0.1,-82.2,-,-,-,-,529,0.2,-,-,-,-,946,0.3,239,0.1
1,1,鉄道通勤定期代,2608,0.9,0.5,807,0.4,2382,1,895,0.3,1419,0.5,7707,2.3,743,0.2,4202,1
1,1,バス代,188,0.1,-1.1,149,0.1,98,0,131,0,145,0,194,0.1,219,0.1,374,0.1
1,1,バス通学定期代,30,0,-78.1,-,-,-,-,212,0.1,-,-,-,-,-,-,-,-
1,1,バス通勤定期代,146,0,668.4,714,0.3,280,0.1,-,-,27,0,-,-,-,-,-,-
1,1,タクシー代,331,0.1,-13.8,76,0,159,0.1,38,0,310,0.1,601,0.2,244,0.1,878,0.2
1,1,航空運賃,532,0.2,236.7,281,0.1,964,0.4,-,-,-,-,-,-,431,0.1,2031,0.5
1,1,郵便料,226,0.1,80.8,50,0,47,0,447,0.2,107,0,274,0.1,138,0,516,0.1
1,1,固定電話通信料,1102,0.4,-17.5,1004,0.5,674,0.3,1003,0.4,1676,0.5,727,0.2,1060,0.3,1579,0.4
1,1,携帯電話通信料,10011,3.3,-24.2,4250,2,9009,3.8,13377,4.9,11643,3.7,8897,2.6,10978,3.3,11926,2.7
1,1,ＮＨＫ放送受信料,1128,0.4,-22.2,1307,0.6,821,0.3,1230,0.5,1243,0.4,615,0.2,1645,0.5,1045,0.2
1,1,ケーブルテレビ放送受信料,841,0.3,-34.2,751,0.4,725,0.3,777,0.3,814,0.3,911,0.3,1014,0.3,889,0.2
1,1,他の放送受信料,155,0.1,-12.4,172,0.1,20,0,77,0,412,0.1,61,0,218,0.1,131,0
1,1,国公立小学校,929,0.3,6.3,888,0.4,799,0.3,658,0.2,816,0.3,649,0.2,871,0.3,1813,0.4
1,1,国公立中学校,516,0.2,-26.7,175,0.1,-,-,1575,0.6,107,0,864,0.3,586,0.2,292,0.1
1,1,国公立高校,658,0.2,4.8,635,0.3,-,-,1166,0.4,519,0.2,1722,0.5,391,0.1,160,0
1,1,国公立大学,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,たばこ,982,0.3,-16.9,1011,0.5,707,0.3,597,0.2,2522,0.8,175,0.1,984,0.3,913,0.2
