項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,671,-,-,88,-,99,-,98,-,96,-,98,-,100,-,92,-
0,0,0,0,0,世帯人員,2.94,-,-,2.62,-,2.73,-,2.74,-,3.05,-,3.04,-,3.25,-,3.13,-
0,0,0,0,0,有業人員,1.42,-,-,1.08,-,1.28,-,1.19,-,1.44,-,1.61,-,1.62,-,1.7,-
0,0,0,0,0,世帯主平均年齢,59,-,-,61.5,-,63.9,-,64.7,-,56.6,-,57,-,53.5,-,55.4,-
2,2,0,0,0,生計支出,334010,-,22.4,104297,-,165148,-,208701,-,249619,-,299618,-,386120,-,922072,-
2,3,0,0,0,消費支出,330099,100,21,104297,100,165148,100,208701,100,249619,100,299618,100,386120,100,894723,100
2,4,1,0,0,食料,92129,27.9,5.4,53188,51,69752,42.2,81289,38.9,91289,36.6,100391,33.5,112260,29.1,136296,15.2
2,5,1,1,0,穀類,7502,2.3,-2.9,5047,4.8,6793,4.1,7639,3.7,7738,3.1,8206,2.7,8899,2.3,8163,0.9
2,6,1,1,1,米類,2041,0.6,1,1617,1.6,2311,1.4,1998,1,1941,0.8,2172,0.7,2332,0.6,1912,0.2
2,6,1,1,2,パン,3190,1,3,1925,1.8,2494,1.5,3303,1.6,3437,1.4,3529,1.2,3712,1,3922,0.4
2,6,1,1,3,麺類,1800,0.5,-10.6,1240,1.2,1592,1,1801,0.9,1883,0.8,2028,0.7,2323,0.6,1727,0.2
2,6,1,1,4,他の穀類,470,0.1,-20.6,266,0.3,397,0.2,536,0.3,477,0.2,477,0.2,532,0.1,603,0.1
2,5,1,2,0,魚介類,7239,2.2,3.8,4928,4.7,5977,3.6,7331,3.5,7213,2.9,7365,2.5,9005,2.3,8835,1
2,6,1,2,1,生鮮魚介,4409,1.3,3.7,2865,2.7,3753,2.3,4346,2.1,4261,1.7,4370,1.5,5476,1.4,5774,0.6
2,6,1,2,2,塩干魚介,1213,0.4,-1.6,901,0.9,934,0.6,1156,0.6,1264,0.5,1331,0.4,1574,0.4,1329,0.1
2,6,1,2,3,魚肉練製品,559,0.2,3.3,453,0.4,486,0.3,679,0.3,526,0.2,595,0.2,606,0.2,571,0.1
2,6,1,2,4,他の魚介加工品,1058,0.3,11.3,710,0.7,804,0.5,1150,0.6,1162,0.5,1069,0.4,1349,0.3,1162,0.1
