区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,690,-,-,92,-,101,-,104,-,104,-,98,-,100,-,91,-
0,0,世帯人員,2.93,-,-,2.66,-,2.85,-,2.88,-,2.74,-,3.06,-,3.03,-,3.27,-
0,0,有業人員,1.4,-,-,1.23,-,1.18,-,1.45,-,1.27,-,1.34,-,1.65,-,1.69,-
0,0,世帯主平均年齢,58.9,-,-,61.4,-,60.2,-,60.6,-,61.4,-,60.6,-,53.5,-,54.5,-
0,0,消費支出,342923,100,22,103063,100,160982,100,199850,100,251816,100,310499,100,405611,100,966044,100
1,0,商品,166139,48.4,7.1,81376,79,109025,67.7,129513,64.8,156771,62.3,181811,58.6,218602,53.9,284914,29.5
1,1,耐久財,16433,4.8,11.3,1106,1.1,2062,1.3,3875,1.9,7317,2.9,9306,3,27056,6.7,64049,6.6
1,2,半耐久財,25352,7.4,94.6,6167,6,8428,5.2,15183,7.6,18271,7.3,27127,8.7,37735,9.3,64358,6.7
1,3,非耐久財,124355,36.3,-2.3,74103,71.9,98536,61.2,110455,55.3,131183,52.1,145378,46.8,153811,37.9,156507,16.2
1,0,サービス,176783,51.6,40.5,21686,21,51957,32.3,70337,35.2,95045,37.7,128688,41.4,187009,46.1,681130,70.5
2,0,食料,91068,26.6,8.3,54173,52.6,70662,43.9,76097,38.1,88975,35.3,100315,32.3,118127,29.1,128650,13.3
2,3,非耐久財,76762,22.4,-2.5,49948,48.5,61874,38.4,67021,33.5,79341,31.5,86680,27.9,97323,24,94824,9.8
2,4,サービス,14305,4.2,167.5,4225,4.1,8788,5.5,9076,4.5,9634,3.8,13635,4.4,20804,5.1,33826,3.5
2,0,住居,26542,7.7,2.2,1460,1.4,3778,2.3,10705,5.4,22012,8.7,23506,7.6,29600,7.3,94510,9.8
2,1,耐久財,2157,0.6,-14.1,-,-,45,0,53,0,1403,0.6,-,-,3271,0.8,10279,1.1
2,2,半耐久財,657,0.2,68,251,0.2,263,0.2,337,0.2,131,0.1,758,0.2,459,0.1,2400,0.2
2,4,サービス,23728,6.9,2.9,1209,1.2,3470,2.2,10315,5.2,20479,8.1,22748,7.3,25870,6.4,81831,8.5
2,0,光熱・水道（非耐久財）,22815,6.7,-10.8,11851,11.5,21053,13.1,22714,11.4,24239,9.6,28849,9.3,26557,6.5,24347,2.5
2,0,家具・家事用品,15105,4.4,60.9,4407,4.3,5490,3.4,8851,4.4,10044,4,13386,4.3,21047,5.2,42381,4.4
2,1,耐久財,7239,2.1,165.6,350,0.3,655,0.4,1248,0.6,2281,0.9,5662,1.8,9732,2.4,30670,3.2
2,2,半耐久財,3847,1.1,65.5,1681,1.6,1978,1.2,3714,1.9,3435,1.4,3612,1.2,5992,1.5,6484,0.7
2,3,非耐久財,3444,1,-12.6,2143,2.1,2476,1.5,3412,1.7,3989,1.6,3827,1.2,4081,1,4169,0.4
2,4,サービス,575,0.2,44.8,233,0.2,381,0.2,477,0.2,339,0.1,285,0.1,1242,0.3,1058,0.1
2,0,被服及び履物,12671,3.7,109.2,2345,2.3,3566,2.2,7593,3.8,9148,3.6,14840,4.8,18137,4.5,32986,3.4
2,2,半耐久財,11358,3.3,117.5,2071,2,3201,2,6984,3.5,8261,3.3,14257,4.6,16171,4,28497,2.9
2,4,サービス,1313,0.4,57.2,274,0.3,366,0.2,609,0.3,887,0.4,584,0.2,1966,0.5,4488,0.5
2,0,保健医療,19320,5.6,23,5316,5.2,9978,6.2,9649,4.8,20454,8.1,21965,7.1,22760,5.6,44981,4.7
2,1,耐久財,1004,0.3,101.6,290,0.3,368,0.2,86,0,2195,0.9,577,0.2,1193,0.3,2301,0.2
2,2,半耐久財,274,0.1,-14.1,100,0.1,234,0.1,254,0.1,266,0.1,338,0.1,327,0.1,396,0
2,3,非耐久財,6206,1.8,6.6,2620,2.5,4307,2.7,5198,2.6,8199,3.3,6284,2,7358,1.8,9427,1
2,4,サービス,11836,3.5,30.5,2307,2.2,5069,3.1,4110,2.1,9794,3.9,14766,4.8,13883,3.4,32857,3.4
2,0,交通・通信,30881,9,2.1,6941,6.7,17000,10.6,23852,11.9,23973,9.5,31454,10.1,50510,12.5,62081,6.4
2,1,耐久財,1099,0.3,-80.4,-,-,-,-,917,0.5,840,0.3,1467,0.5,1374,0.3,3090,0.3
2,2,半耐久財,1177,0.3,24.4,291,0.3,192,0.1,456,0.2,520,0.2,199,0.1,2425,0.6,4129,0.4
2,3,非耐久財,2108,0.6,102.3,892,0.9,1021,0.6,2579,1.3,1558,0.6,2607,0.8,2987,0.7,3106,0.3
2,4,サービス,26498,7.7,17,5758,5.6,15787,9.8,19900,10,21054,8.4,27182,8.8,43724,10.8,51756,5.4
2,0,教育,49472,14.4,17.7,93,0.1,1909,1.2,3802,1.9,3947,1.6,4391,1.4,24537,6,307103,31.8
2,3,非耐久財,684,0.2,29.8,36,0,191,0.1,34,0,619,0.2,1062,0.3,868,0.2,1977,0.2
2,4,サービス,48787,14.2,17.5,57,0.1,1719,1.1,3768,1.9,3328,1.3,3330,1.1,23669,5.8,305126,31.6
2,0,教養娯楽,34757,10.1,46.7,8213,8,16817,10.4,20529,10.3,23569,9.4,33576,10.8,55357,13.6,84850,8.8
2,1,耐久財,4470,1.3,41.9,273,0.3,925,0.6,1530,0.8,414,0.2,1543,0.5,8872,2.2,17641,1.8
2,2,半耐久財,5073,1.5,60.1,1344,1.3,2002,1.2,2530,1.3,3812,1.5,4501,1.4,8876,2.2,12376,1.3
2,3,非耐久財,6103,1.8,-9.5,3181,3.1,4369,2.7,5131,2.6,6758,2.7,7689,2.5,7287,1.8,8288,0.9
2,4,サービス,19112,5.6,79.9,3414,3.3,9521,5.9,11339,5.7,12585,5,19843,6.4,30322,7.5,46544,4.8
2,0,諸雑費,40293,11.7,121.3,8264,8,10727,6.7,16058,8,25457,10.1,38217,12.3,38978,9.6,144155,14.9
2,1,耐久財,464,0.1,66.3,192,0.2,68,0,41,0,184,0.1,57,0,2613,0.6,68,0
2,2,半耐久財,2968,0.9,353.8,429,0.4,558,0.3,907,0.5,1846,0.7,3463,1.1,3485,0.9,10075,1
2,3,非耐久財,6232,1.8,26.7,3432,3.3,3245,2,4366,2.2,6481,2.6,8380,2.7,7350,1.8,10369,1.1
2,4,サービス,30629,8.9,147.8,4210,4.1,6856,4.3,10743,5.4,16946,6.7,26317,8.5,25530,6.3,123643,12.8
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 3年 4月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
注1)財・サービス別結果は、品目別分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注2)消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等、消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
