項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,657,-,-,88,-,91,-,95,-,100,-,95,-,95,-,93,-
0,0,世帯人員,2.94,-,-,2.7,-,2.59,-,2.85,-,2.74,-,3.25,-,3.13,-,3.35,-
0,0,有業人員,1.34,-,-,1.17,-,1.1,-,1.31,-,1.23,-,1.43,-,1.54,-,1.6,-
0,0,世帯主平均年齢,60.1,-,-,62.7,-,67.1,-,59.8,-,62.1,-,58,-,56.3,-,54.6,-
0,0,消費支出,295114,-,-5.5,109135,-,162601,-,199393,-,244341,-,298889,-,376698,-,672449,-
0,0,公共的料金,73664,25,-7.7,29290,26.8,48153,29.6,51679,25.9,66402,27.2,76358,25.5,91173,24.2,152037,22.6
1,0,公共料金等,52175,17.7,-12,24458,22.4,38422,23.6,38217,19.2,50466,20.7,56334,18.8,61894,16.4,95074,14.1
1,1,米,1526,0.5,-21.8,1149,1.1,1421,0.9,1222,0.6,1613,0.7,1644,0.6,1573,0.4,2054,0.3
1,1,食塩,41,0,-6.8,25,0,28,0,19,0,51,0,51,0,60,0,57,0
1,1,学校給食,616,0.2,0.3,295,0.3,554,0.3,331,0.2,340,0.1,1065,0.4,893,0.2,830,0.1
1,1,公営家賃,1812,0.6,-26.1,765,0.7,4342,2.7,-,-,607,0.2,2351,0.8,2346,0.6,2247,0.3
1,1,電気代,8337,2.8,-6.1,4981,4.6,6716,4.1,7398,3.7,8916,3.6,9450,3.2,9718,2.6,11145,1.7
1,1,都市ガス,3402,1.2,-11.5,2203,2,2965,1.8,3356,1.7,3579,1.5,3659,1.2,4336,1.2,3710,0.6
1,1,上下水道料,5852,2,-8.2,3385,3.1,5100,3.1,5616,2.8,6658,2.7,6099,2,7063,1.9,7022,1
1,1,医科診療代,3792,1.3,11.8,2098,1.9,2708,1.7,2745,1.4,4335,1.8,3126,1,4086,1.1,7419,1.1
1,1,歯科診療代,2907,1,14.9,261,0.2,520,0.3,705,0.4,969,0.4,852,0.3,2803,0.7,14194,2.1
1,1,出産入院料,918,0.3,-61.8,-,-,-,-,-,-,-,-,-,-,-,-,6401,1
1,1,他の入院料,1890,0.6,-57.1,-,-,-,-,779,0.4,1783,0.7,238,0.1,842,0.2,9553,1.4
