区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,657,-,-,88,-,91,-,95,-,100,-,95,-,95,-,93,-
0,0,世帯人員,2.94,-,-,2.7,-,2.59,-,2.85,-,2.74,-,3.25,-,3.13,-,3.35,-
0,0,有業人員,1.34,-,-,1.17,-,1.1,-,1.31,-,1.23,-,1.43,-,1.54,-,1.6,-
0,0,世帯主平均年齢,60.1,-,-,62.7,-,67.1,-,59.8,-,62.1,-,58,-,56.3,-,54.6,-
0,0,消費支出,278796,100,-4.2,105402,100,153787,100,188793,100,229201,100,280307,100,355553,100,636394,100
1,0,商品,162372,58.2,-2.7,74541,70.7,104944,68.2,124830,66.1,141891,61.9,165293,59,192495,54.1,331576,52.1
1,1,耐久財,23337,8.4,37,1071,1,3508,2.3,2918,1.5,7449,3.2,9049,3.2,15539,4.4,123338,19.4
1,2,半耐久財,17340,6.2,-22.9,4358,4.1,6846,4.5,10286,5.4,12126,5.3,19837,7.1,27561,7.8,40229,6.3
1,3,非耐久財,121696,43.7,-4.5,69112,65.6,94591,61.5,111626,59.1,122315,53.4,136407,48.7,149395,42,168008,26.4
1,0,サービス,116424,41.8,-6.2,30861,29.3,48843,31.8,63962,33.9,87310,38.1,115015,41,163058,45.9,304818,47.9
2,0,食料,92895,33.3,-4.5,52605,49.9,69753,45.4,82997,44,87974,38.4,102797,36.7,119078,33.5,134755,21.2
2,3,非耐久財,80541,28.9,-1.9,47424,45,64014,41.6,75746,40.1,79147,34.5,89645,32,96702,27.2,110865,17.4
2,4,サービス,12354,4.4,-18.3,5180,4.9,5740,3.7,7251,3.8,8827,3.9,13152,4.7,22376,6.3,23889,3.8
2,0,住居,26584,9.5,5,3614,3.4,9422,6.1,9498,5,13223,5.8,17536,6.3,33735,9.5,98701,15.5
2,1,耐久財,5972,2.1,74.1,169,0.2,48,0,-,-,621,0.3,982,0.4,3777,1.1,36073,5.7
2,2,半耐久財,399,0.1,-21.1,130,0.1,136,0.1,146,0.1,361,0.2,43,0,1046,0.3,930,0.1
2,4,サービス,20212,7.2,-5.5,3315,3.1,9238,6,9352,5,12240,5.3,16511,5.9,28912,8.1,61699,9.7
