項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,690,-,-,92,-,101,-,104,-,104,-,98,-,100,-,91,-
0,0,0,0,0,世帯人員,2.93,-,-,2.66,-,2.85,-,2.88,-,2.74,-,3.06,-,3.03,-,3.27,-
0,0,0,0,0,有業人員,1.4,-,-,1.23,-,1.18,-,1.45,-,1.27,-,1.34,-,1.65,-,1.69,-
0,0,0,0,0,世帯主平均年齢,58.9,-,-,61.4,-,60.2,-,60.6,-,61.4,-,60.6,-,53.5,-,54.5,-
2,2,0,0,0,生計支出,364505,-,22.1,106236,-,167172,-,213166,-,266904,-,333411,-,439097,-,1022754,-
2,3,0,0,0,消費支出,364505,100,22.1,106236,100,167172,100,213166,100,266904,100,333411,100,439097,100,1022754,100
2,4,1,0,0,食料,87867,24.1,6.4,53722,50.6,69635,41.7,74415,34.9,86747,32.5,96789,29,113477,25.8,119838,11.7
2,5,1,1,0,穀類,7074,1.9,-10.2,5377,5.1,6034,3.6,6440,3,7641,2.9,8434,2.5,7594,1.7,7994,0.8
2,6,1,1,1,米類,1891,0.5,-13.4,1674,1.6,1726,1,1719,0.8,2118,0.8,2220,0.7,1624,0.4,2157,0.2
2,6,1,1,2,パン,3067,0.8,0.9,1726,1.6,2606,1.6,2703,1.3,3466,1.3,3805,1.1,3633,0.8,3519,0.3
2,6,1,1,3,麺類,1626,0.4,-20.8,1521,1.4,1242,0.7,1633,0.8,1558,0.6,1843,0.6,1772,0.4,1816,0.2
2,6,1,1,4,他の穀類,491,0.1,-18.7,456,0.4,460,0.3,384,0.2,499,0.2,567,0.2,566,0.1,502,0
2,5,1,2,0,魚介類,6284,1.7,-7.1,4321,4.1,5476,3.3,5787,2.7,6614,2.5,6541,2,8183,1.9,7030,0.7
2,6,1,2,1,生鮮魚介,3831,1.1,-1.9,2436,2.3,3432,2.1,3538,1.7,4039,1.5,3776,1.1,5204,1.2,4364,0.4
2,6,1,2,2,塩干魚介,1052,0.3,-14.5,759,0.7,854,0.5,935,0.4,1156,0.4,1125,0.3,1381,0.3,1152,0.1
2,6,1,2,3,魚肉練製品,548,0.2,-7.1,497,0.5,488,0.3,605,0.3,601,0.2,576,0.2,534,0.1,534,0.1
2,6,1,2,4,他の魚介加工品,853,0.2,-18.1,630,0.6,702,0.4,709,0.3,819,0.3,1064,0.3,1064,0.2,980,0.1
2,5,1,3,0,肉類,8810,2.4,-11.5,5520,5.2,7160,4.3,7863,3.7,9278,3.5,9387,2.8,11000,2.5,11418,1.1
2,6,1,3,1,生鮮肉,7165,2,-13.1,4394,4.1,5735,3.4,6275,2.9,7658,2.9,7571,2.3,8912,2,9573,0.9
2,6,1,3,2,加工肉,1645,0.5,-3.7,1126,1.1,1424,0.9,1589,0.7,1620,0.6,1816,0.5,2088,0.5,1845,0.2
