項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,682,-,-,91,-,100,-,91,-,105,-,99,-,98,-,98,-
0,0,0,0,0,世帯人員,2.93,-,-,2.55,-,2.65,-,2.9,-,2.92,-,2.92,-,3.22,-,3.36,-
0,0,0,0,0,有業人員,1.33,-,-,1.14,-,1.16,-,1.17,-,1.21,-,1.31,-,1.61,-,1.71,-
0,0,0,0,0,世帯主平均年齢,59.6,-,-,64.8,-,63.4,-,59.4,-,60,-,58.2,-,57.3,-,53.9,-
2,2,0,0,0,生計支出,329403,-,-11.2,108157,-,166713,-,209496,-,253346,-,321879,-,412840,-,829464,-
2,3,0,0,0,消費支出,329403,100,-7.8,108157,100,166713,100,209496,100,253346,100,321879,100,412840,100,829464,100
2,4,1,0,0,食料,90659,27.5,-2.5,53191,49.2,71649,43,78116,37.3,85356,33.7,102991,32,111041,26.9,131732,15.9
2,5,1,1,0,穀類,6734,2,-3.1,4062,3.8,5587,3.4,5474,2.6,7229,2.9,8464,2.6,7574,1.8,8703,1
2,6,1,1,1,米類,1915,0.6,-1.5,1096,1,1619,1,1206,0.6,2333,0.9,2951,0.9,1801,0.4,2387,0.3
2,6,1,1,2,パン,2797,0.8,-3.6,1743,1.6,2265,1.4,2377,1.1,2832,1.1,3362,1,3521,0.9,3461,0.4
2,6,1,1,3,麺類,1581,0.5,-0.4,995,0.9,1326,0.8,1501,0.7,1551,0.6,1703,0.5,1732,0.4,2253,0.3
2,6,1,1,4,他の穀類,440,0.1,-14.9,227,0.2,377,0.2,390,0.2,514,0.2,449,0.1,519,0.1,603,0.1
2,5,1,2,0,魚介類,6267,1.9,-3.6,4286,4,5441,3.3,5432,2.6,7103,2.8,7174,2.2,7013,1.7,7390,0.9
2,6,1,2,1,生鮮魚介,3884,1.2,1.1,2534,2.3,3447,2.1,3149,1.5,4473,1.8,4737,1.5,4303,1,4521,0.5
2,6,1,2,2,塩干魚介,989,0.3,-5.2,703,0.6,767,0.5,848,0.4,1112,0.4,1115,0.3,1150,0.3,1222,0.1
2,6,1,2,3,魚肉練製品,622,0.2,-6.5,527,0.5,507,0.3,558,0.3,685,0.3,681,0.2,740,0.2,651,0.1
2,6,1,2,4,他の魚介加工品,773,0.2,-18.7,522,0.5,719,0.4,876,0.4,833,0.3,641,0.2,820,0.2,995,0.1
2,5,1,3,0,肉類,8385,2.5,-4,5563,5.1,5903,3.5,7387,3.5,8372,3.3,8930,2.8,10146,2.5,12355,1.5
2,6,1,3,1,生鮮肉,6859,2.1,-4.1,4487,4.1,4648,2.8,6060,2.9,6999,2.8,7469,2.3,8225,2,10093,1.2
2,6,1,3,2,加工肉,1526,0.5,-3.6,1076,1,1255,0.8,1326,0.6,1373,0.5,1460,0.5,1922,0.5,2262,0.3
2,5,1,4,0,乳卵類,4523,1.4,-0.8,2957,2.7,3903,2.3,4342,2.1,4105,1.6,5059,1.6,5349,1.3,5929,0.7
2,6,1,4,1,牛乳,1443,0.4,2.6,1045,1,1105,0.7,1401,0.7,1288,0.5,1406,0.4,1931,0.5,1922,0.2
2,6,1,4,2,乳製品,2217,0.7,-4,1273,1.2,2028,1.2,2103,1,1953,0.8,2742,0.9,2537,0.6,2875,0.3
2,6,1,4,3,卵,862,0.3,2.3,639,0.6,770,0.5,838,0.4,864,0.3,910,0.3,881,0.2,1131,0.1
2,5,1,5,0,野菜・海藻,10196,3.1,-10.5,7540,7,9414,5.6,9724,4.6,9999,3.9,11107,3.5,11841,2.9,11710,1.4
2,6,1,5,1,生鮮野菜,7065,2.1,-12.2,5369,5,6454,3.9,6762,3.2,6845,2.7,7628,2.4,8187,2,8189,1
2,6,1,5,2,乾物・海藻,787,0.2,-10.3,507,0.5,720,0.4,799,0.4,831,0.3,877,0.3,895,0.2,877,0.1
2,6,1,5,3,大豆加工品,1135,0.3,-5.8,825,0.8,1064,0.6,991,0.5,1082,0.4,1180,0.4,1381,0.3,1414,0.2
2,6,1,5,4,他の野菜・海藻加工品,1208,0.4,-4.6,839,0.8,1176,0.7,1172,0.6,1240,0.5,1421,0.4,1377,0.3,1230,0.1
2,5,1,6,0,果物,3792,1.2,-2.3,2556,2.4,3374,2,3305,1.6,3737,1.5,3976,1.2,5116,1.2,4460,0.5
2,6,1,6,1,生鮮果物,3421,1,-1.9,2376,2.2,2997,1.8,3045,1.5,3479,1.4,3644,1.1,4726,1.1,3662,0.4
2,6,1,6,2,果物加工品,371,0.1,-5.8,180,0.2,378,0.2,260,0.1,258,0.1,332,0.1,390,0.1,797,0.1
2,5,1,7,0,油脂・調味料,4080,1.2,-7.1,2812,2.6,3472,2.1,3836,1.8,3684,1.5,4576,1.4,4738,1.1,5425,0.7
2,6,1,7,1,油脂,469,0.1,1.1,262,0.2,464,0.3,422,0.2,428,0.2,544,0.2,516,0.1,647,0.1
2,6,1,7,2,調味料,3610,1.1,-8.1,2550,2.4,3009,1.8,3414,1.6,3255,1.3,4032,1.3,4222,1,4777,0.6
2,5,1,8,0,菓子類,7138,2.2,1.6,3988,3.7,5148,3.1,6211,3,6976,2.8,8140,2.5,9299,2.3,10165,1.2
2,5,1,9,0,調理食品,13927,4.2,4.1,8956,8.3,11966,7.2,13065,6.2,12037,4.8,15930,4.9,15900,3.9,19578,2.4
2,6,1,9,1,主食的調理食品,6046,1.8,3.7,3737,3.5,5187,3.1,5142,2.5,5360,2.1,7669,2.4,7150,1.7,8050,1
2,6,1,9,2,他の調理食品,7881,2.4,4.4,5219,4.8,6779,4.1,7923,3.8,6678,2.6,8262,2.6,8750,2.1,11528,1.4
2,5,1,10,0,飲料,5391,1.6,0.1,3147,2.9,3950,2.4,4276,2,4987,2,6787,2.1,7060,1.7,7500,0.9
