項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,668,-,-,93,-,93,-,100,-,102,-,94,-,95,-,91,-
0,0,世帯人員,2.92,-,-,2.7,-,2.65,-,2.92,-,2.77,-,2.84,-,3.18,-,3.39,-
0,0,有業人員,1.33,-,-,1.09,-,1.08,-,1.2,-,1.21,-,1.45,-,1.59,-,1.67,-
0,0,世帯主平均年齢,60.2,-,-,64.3,-,62.8,-,61.2,-,61.3,-,59.4,-,55.6,-,56.8,-
0,0,消費支出,309968,-,-1.4,103705,-,155213,-,198807,-,244042,-,302192,-,392349,-,769979,-
0,0,公共的料金,86081,27.8,1.6,25656,24.7,41644,26.8,56110,28.2,66879,27.4,78669,26,106861,27.2,225668,29.3
1,0,公共料金等,53914,17.4,-2.7,22107,21.3,33377,21.5,40588,20.4,48411,19.8,58508,19.4,73294,18.7,100753,13.1
1,1,米,2109,0.7,14.2,1288,1.2,1412,0.9,1667,0.8,2667,1.1,1612,0.5,2154,0.5,3947,0.5
1,1,食塩,52,0,33.3,14,0,42,0,46,0,38,0,74,0,24,0,125,0
1,1,学校給食,899,0.3,-6.5,184,0.2,458,0.3,458,0.2,979,0.4,1129,0.4,1820,0.5,1264,0.2
1,1,公営家賃,1642,0.5,13.8,672,0.6,1864,1.2,1553,0.8,568,0.2,971,0.3,2917,0.7,2945,0.4
1,1,電気代,9719,3.1,-7.1,5380,5.2,7619,4.9,10655,5.4,10539,4.3,11814,3.9,10984,2.8,11006,1.4
1,1,都市ガス,3229,1,2.8,2016,1.9,2768,1.8,3317,1.7,3176,1.3,3485,1.2,3759,1,4071,0.5
1,1,上下水道料,4539,1.5,0,2743,2.6,3231,2.1,5871,3,4406,1.8,4999,1.7,5666,1.4,4844,0.6
1,1,医科診療代,4456,1.4,25.6,1708,1.6,2329,1.5,1864,0.9,4068,1.7,7455,2.5,5632,1.4,8106,1.1
1,1,歯科診療代,2982,1,-9.9,302,0.3,605,0.4,519,0.3,783,0.3,2826,0.9,6570,1.7,9246,1.2
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,2568,0.8,312.9,-,-,618,0.4,-,-,-,-,-,-,1770,0.5,15495,2
1,1,鉄道運賃,1652,0.5,14.2,391,0.4,951,0.6,499,0.3,1295,0.5,2019,0.7,1756,0.4,4630,0.6
1,1,鉄道通学定期代,310,0.1,-18.8,-,-,-,-,217,0.1,319,0.1,514,0.2,406,0.1,710,0.1
1,1,鉄道通勤定期代,2645,0.9,-23.1,7,0,505,0.3,527,0.3,1793,0.7,2362,0.8,6841,1.7,6469,0.8
1,1,バス代,199,0.1,-2,93,0.1,100,0.1,34,0,206,0.1,291,0.1,388,0.1,279,0
1,1,バス通学定期代,59,0,-18.1,-,-,-,-,-,-,-,-,-,-,-,-,413,0.1
1,1,バス通勤定期代,270,0.1,513.6,85,0.1,21,0,7,0,609,0.2,77,0,1095,0.3,-,-
1,1,タクシー代,467,0.2,-22.7,488,0.5,164,0.1,60,0,498,0.2,971,0.3,322,0.1,767,0.1
1,1,航空運賃,460,0.1,100.9,-,-,-,-,-,-,236,0.1,143,0,1365,0.3,1471,0.2
1,1,郵便料,249,0.1,37.6,143,0.1,227,0.1,264,0.1,299,0.1,241,0.1,169,0,398,0.1
1,1,固定電話通信料,1458,0.5,-6.7,1105,1.1,1315,0.8,1398,0.7,1665,0.7,1623,0.5,1410,0.4,1687,0.2
1,1,携帯電話通信料,9522,3.1,-11.1,3337,3.2,7053,4.5,8743,4.4,9337,3.8,10242,3.4,13533,3.4,14360,1.9
1,1,ＮＨＫ放送受信料,822,0.3,-14.2,265,0.3,145,0.1,791,0.4,1063,0.4,523,0.2,1147,0.3,1810,0.2
1,1,ケーブルテレビ放送受信料,1182,0.4,-3,650,0.6,1051,0.7,734,0.4,1623,0.7,1680,0.6,831,0.2,1694,0.2
1,1,他の放送受信料,198,0.1,1.5,158,0.2,132,0.1,46,0,248,0.1,275,0.1,293,0.1,231,0
1,1,国公立小学校,379,0.1,-12.5,78,0.1,114,0.1,201,0.1,1213,0.5,197,0.1,471,0.1,378,0
1,1,国公立中学校,354,0.1,1.7,186,0.2,-,-,139,0.1,382,0.2,509,0.2,642,0.2,619,0.1
1,1,国公立高校,485,0.2,-61.3,-,-,-,-,143,0.1,-,-,461,0.2,326,0.1,2453,0.3
1,1,国公立大学,19,0,-87.3,-,-,-,-,-,-,-,-,135,0,-,-,-,-
1,1,たばこ,989,0.3,-52,812,0.8,650,0.4,835,0.4,402,0.2,1880,0.6,1004,0.3,1335,0.2
2,0,準公共料金等,32166,10.4,9.7,3549,3.4,8268,5.3,15522,7.8,18468,7.6,20160,6.7,33567,8.6,124914,16.2
2,1,牛乳,1472,0.5,0.3,1181,1.1,1121,0.7,1596,0.8,1506,0.6,1271,0.4,1648,0.4,1976,0.3
2,1,灯油,30,0,200,48,0,-,-,-,-,92,0,-,-,69,0,-,-
2,1,プロパンガス,358,0.1,31.1,107,0.1,174,0.1,899,0.5,535,0.2,262,0.1,195,0,328,0
2,1,理髪料,465,0.2,7.9,176,0.2,323,0.2,227,0.1,294,0.1,475,0.2,939,0.2,821,0.1
2,1,パーマネント代,253,0.1,59.1,110,0.1,184,0.1,179,0.1,46,0,484,0.2,542,0.1,228,0
2,1,洗濯代,302,0.1,-30.9,77,0.1,138,0.1,168,0.1,137,0.1,310,0.1,663,0.2,620,0.1
2,1,新聞,2191,0.7,-11.3,1367,1.3,2451,1.6,2379,1.2,2585,1.1,2419,0.8,1966,0.5,2159,0.3
2,1,私立小学校,872,0.3,...,-,-,-,-,330,0.2,-,-,-,-,397,0.1,5342,0.7
2,1,私立中学校,175,0.1,-87.9,-,-,-,-,-,-,-,-,-,-,-,-,1219,0.2
2,1,私立高校,3631,1.2,68.6,-,-,1201,0.8,-,-,451,0.2,-,-,2078,0.5,21551,2.8
2,1,私立大学,8979,2.9,13.1,-,-,-,-,-,-,933,0.4,677,0.2,-,-,60827,7.9
2,1,幼児教育費用,1091,0.4,-11.5,139,0.1,668,0.4,1942,1,791,0.3,1085,0.4,1453,0.4,1552,0.2
2,1,民営家賃,10822,3.5,1,145,0.1,1584,1,7435,3.7,8961,3.7,11458,3.8,22106,5.6,23992,3.1
2,1,地代,1526,0.5,171.5,200,0.2,423,0.3,367,0.2,2136,0.9,1719,0.6,1510,0.4,4299,0.6
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 3年 9月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
