項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,699,-,-,95,-,105,-,94,-,106,-,101,-,100,-,98,-
0,0,世帯人員,2.89,-,-,2.43,-,2.73,-,2.81,-,2.99,-,2.96,-,3.14,-,3.15,-
0,0,有業人員,1.37,-,-,1.03,-,1.27,-,1.31,-,1.42,-,1.41,-,1.51,-,1.62,-
0,0,世帯主平均年齢,59,-,-,64.9,-,61.8,-,61.4,-,56.4,-,57.7,-,56.4,-,54.3,-
0,0,消費支出,297012,-,-3.5,96964,-,153002,-,192514,-,234570,-,287885,-,358598,-,754712,-
0,0,公共的料金,83629,28.2,-3.1,28667,29.6,46474,30.4,50238,26.1,73244,31.2,83793,29.1,105811,29.5,196938,26.1
1,0,公共料金等,53326,18,-9.1,22537,23.2,38268,25,44461,23.1,51939,22.1,60128,20.9,75607,21.1,80226,10.6
1,1,米,1670,0.6,-16.1,1370,1.4,1360,0.9,2212,1.1,1516,0.6,1577,0.5,1868,0.5,1789,0.2
1,1,食塩,34,0,-19,21,0,46,0,31,0,19,0,21,0,37,0,62,0
1,1,学校給食,745,0.3,-23.7,115,0.1,525,0.3,360,0.2,796,0.3,1473,0.5,768,0.2,1176,0.2
1,1,公営家賃,1098,0.4,-45,79,0.1,614,0.4,-,-,2370,1,676,0.2,2778,0.8,1163,0.2
1,1,電気代,11082,3.7,-8.8,5313,5.5,8820,5.8,9976,5.2,10353,4.4,13710,4.8,15178,4.2,14207,1.9
1,1,都市ガス,6579,2.2,-13.6,3611,3.7,5744,3.8,5347,2.8,6556,2.8,8294,2.9,9010,2.5,7481,1
1,1,上下水道料,6277,2.1,8.9,2386,2.5,4197,2.7,5670,2.9,6279,2.7,6647,2.3,9956,2.8,8786,1.2
1,1,医科診療代,3447,1.2,-7.7,1705,1.8,2374,1.6,3371,1.8,3110,1.3,5195,1.8,3820,1.1,4546,0.6
1,1,歯科診療代,1558,0.5,19.5,644,0.7,641,0.4,1075,0.6,625,0.3,718,0.2,2708,0.8,4491,0.6
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,1003,0.3,-54.6,-,-,548,0.4,1982,1,-,-,519,0.2,2373,0.7,1598,0.2
1,1,鉄道運賃,1289,0.4,-53.6,264,0.3,433,0.3,811,0.4,830,0.4,1777,0.6,2462,0.7,2444,0.3
1,1,鉄道通学定期代,59,0,-14.5,-,-,-,-,-,-,-,-,81,0,35,0,295,0
1,1,鉄道通勤定期代,1430,0.5,-26.7,103,0.1,674,0.4,422,0.2,839,0.4,362,0.1,3813,1.1,3792,0.5
1,1,バス代,209,0.1,-50.7,78,0.1,33,0,215,0.1,161,0.1,315,0.1,290,0.1,371,0
1,1,バス通学定期代,7,0,-12.5,-,-,-,-,-,-,-,-,-,-,51,0,-,-
1,1,バス通勤定期代,129,0,258.3,-,-,838,0.5,-,-,-,-,7,0,63,0,-,-
1,1,タクシー代,263,0.1,-60.9,61,0.1,42,0,137,0.1,479,0.2,344,0.1,481,0.1,297,0
1,1,航空運賃,64,0,-94,-,-,-,-,-,-,-,-,397,0.1,53,0,-,-
1,1,郵便料,183,0.1,-25.3,97,0.1,183,0.1,136,0.1,208,0.1,180,0.1,203,0.1,272,0
1,1,固定電話通信料,1412,0.5,11.1,884,0.9,1420,0.9,1296,0.7,1197,0.5,1356,0.5,2236,0.6,1493,0.2
1,1,携帯電話通信料,9633,3.2,13.8,3594,3.7,7041,4.6,8607,4.5,11554,4.9,11236,3.9,11935,3.3,13444,1.8
1,1,ＮＨＫ放送受信料,1476,0.5,0.8,544,0.6,1284,0.8,1394,0.7,1766,0.8,2445,0.8,1548,0.4,1350,0.2
