項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4583,-,2482,-,2213,-,722,-
0,0,0,0,0,調査世帯数,668,-,304,-,159,-,153,-,52,-
0,0,0,0,0,世帯人員,2.92,-,2,-,3,-,4,-,5.23,-
0,0,0,0,0,有業人員,1.33,-,0.78,-,1.65,-,1.94,-,1.83,-
0,0,0,0,0,世帯主平均年齢,60.2,-,68.7,-,57.5,-,49.4,-,48.7,-
2,2,0,0,0,生計支出,433058,-,258969,-,818740,-,390995,-,341100,-
2,3,0,0,0,消費支出,309968,100,258969,100,322851,100,390995,100,341100,100
2,4,1,0,0,食料,89045,28.7,76143,29.4,91385,28.3,105155,26.9,113540,33.3
2,5,1,1,0,穀類,6938,2.2,5634,2.2,7685,2.4,7743,2,10175,3
2,6,1,1,1,米類,1997,0.6,1778,0.7,2115,0.7,1784,0.5,3641,1.1
2,6,1,1,2,パン,2874,0.9,2257,0.9,3256,1,3543,0.9,3425,1
2,6,1,1,3,麺類,1602,0.5,1262,0.5,1750,0.5,1831,0.5,2543,0.7
2,6,1,1,4,他の穀類,465,0.2,337,0.1,564,0.2,585,0.1,567,0.2
2,5,1,2,0,魚介類,6704,2.2,6594,2.5,6992,2.2,6229,1.6,7870,2.3
2,6,1,2,1,生鮮魚介,4113,1.3,4015,1.6,4307,1.3,3917,1,4675,1.4
2,6,1,2,2,塩干魚介,1070,0.3,1088,0.4,1038,0.3,926,0.2,1510,0.4
2,6,1,2,3,魚肉練製品,547,0.2,548,0.2,585,0.2,500,0.1,555,0.2
2,6,1,2,4,他の魚介加工品,974,0.3,943,0.4,1063,0.3,885,0.2,1131,0.3
2,5,1,3,0,肉類,8991,2.9,6610,2.6,9260,2.9,11962,3.1,14082,4.1
2,6,1,3,1,生鮮肉,7354,2.4,5360,2.1,7628,2.4,9727,2.5,11806,3.5
2,6,1,3,2,加工肉,1637,0.5,1250,0.5,1632,0.5,2236,0.6,2276,0.7
2,5,1,4,0,乳卵類,4623,1.5,4201,1.6,4430,1.4,5129,1.3,6414,1.9
2,6,1,4,1,牛乳,1471,0.5,1347,0.5,1260,0.4,1640,0.4,2471,0.7
2,6,1,4,2,乳製品,2285,0.7,2087,0.8,2378,0.7,2497,0.6,2572,0.8
2,6,1,4,3,卵,867,0.3,768,0.3,792,0.2,992,0.3,1371,0.4
2,5,1,5,0,野菜・海藻,11267,3.6,11112,4.3,10931,3.4,11363,2.9,13113,3.8
2,6,1,5,1,生鮮野菜,8035,2.6,7901,3.1,7740,2.4,8240,2.1,9277,2.7
2,6,1,5,2,乾物・海藻,792,0.3,795,0.3,758,0.2,782,0.2,926,0.3
2,6,1,5,3,大豆加工品,1158,0.4,1075,0.4,1226,0.4,1123,0.3,1561,0.5
2,6,1,5,4,他の野菜・海藻加工品,1281,0.4,1341,0.5,1208,0.4,1218,0.3,1349,0.4
2,5,1,6,0,果物,4207,1.4,4811,1.9,3776,1.2,3443,0.9,4192,1.2
2,6,1,6,1,生鮮果物,3845,1.2,4410,1.7,3478,1.1,3138,0.8,3690,1.1
2,6,1,6,2,果物加工品,362,0.1,401,0.2,298,0.1,305,0.1,502,0.1
2,5,1,7,0,油脂・調味料,4205,1.4,3680,1.4,4187,1.3,4984,1.3,5211,1.5
2,6,1,7,1,油脂,536,0.2,509,0.2,469,0.1,687,0.2,478,0.1
2,6,1,7,2,調味料,3668,1.2,3170,1.2,3718,1.2,4297,1.1,4733,1.4
2,5,1,8,0,菓子類,6689,2.2,4995,1.9,6392,2,9447,2.4,10014,2.9
2,5,1,9,0,調理食品,14127,4.6,12426,4.8,14529,4.5,16371,4.2,16675,4.9
2,6,1,9,1,主食的調理食品,5819,1.9,5094,2,6295,1.9,6439,1.6,6893,2
2,6,1,9,2,他の調理食品,8308,2.7,7332,2.8,8233,2.6,9931,2.5,9782,2.9
2,5,1,10,0,飲料,5575,1.8,4654,1.8,6046,1.9,6684,1.7,6404,1.9
2,6,1,10,1,茶類,1149,0.4,1092,0.4,1306,0.4,1154,0.3,959,0.3
2,6,1,10,2,コーヒー・ココア,1159,0.4,945,0.4,1318,0.4,1412,0.4,1191,0.3
2,6,1,10,3,他の飲料,3267,1.1,2617,1,3422,1.1,4117,1.1,4254,1.2
2,5,1,11,0,酒類,4800,1.5,4143,1.6,4549,1.4,6340,1.6,5119,1.5
2,5,1,12,0,外食,10918,3.5,7282,2.8,12607,3.9,15460,4,14272,4.2
2,6,1,12,1,一般外食,10019,3.2,7272,2.8,12193,3.8,13082,3.3,10593,3.1
2,6,1,12,2,学校給食,899,0.3,10,0,414,0.1,2378,0.6,3679,1.1
2,4,2,0,0,住居,24183,7.8,28312,10.9,25240,7.8,18750,4.8,10980,3.2
2,5,2,1,0,家賃地代,15043,4.9,14919,5.8,16780,5.2,14716,3.8,10862,3.2
2,5,2,2,0,設備修繕・維持,9140,2.9,13393,5.2,8460,2.6,4034,1,118,0
2,6,2,2,1,設備材料,3323,1.1,5192,2,1698,0.5,2327,0.6,92,0
2,6,2,2,2,工事その他のサービス,5817,1.9,8202,3.2,6762,2.1,1707,0.4,26,0
2,4,3,0,0,光熱・水道,17888,5.8,15145,5.8,18310,5.7,22294,5.7,20337,6
2,5,3,1,0,電気代,9719,3.1,8214,3.2,10216,3.2,11540,3,11983,3.5
2,5,3,2,0,ガス代,3587,1.2,3445,1.3,3396,1.1,4115,1.1,3522,1
2,5,3,3,0,他の光熱,44,0,50,0,4,0,43,0,141,0
2,5,3,4,0,上下水道料,4539,1.5,3436,1.3,4694,1.5,6597,1.7,4692,1.4
2,4,4,0,0,家具・家事用品,12019,3.9,10241,4,11842,3.7,16381,4.2,10542,3.1
2,5,4,1,0,家庭用耐久財,4203,1.4,3144,1.2,4713,1.5,6507,1.7,2102,0.6
2,6,4,1,1,家事用耐久財,2879,0.9,2781,1.1,3829,1.2,2376,0.6,1769,0.5
2,6,4,1,2,冷暖房用器具,723,0.2,128,0,-,-,3000,0.8,16,0
2,6,4,1,3,一般家具,600,0.2,235,0.1,884,0.3,1131,0.3,317,0.1
2,5,4,2,0,室内装備・装飾品,436,0.1,489,0.2,284,0.1,587,0.2,161,0
2,5,4,3,0,寝具類,698,0.2,822,0.3,519,0.2,813,0.2,167,0
2,5,4,4,0,家事雑貨,2547,0.8,2099,0.8,2142,0.7,3758,1,3066,0.9
2,5,4,5,0,家事用消耗品,3332,1.1,2721,1.1,3607,1.1,4099,1,3914,1.1
2,5,4,6,0,家事サービス,804,0.3,964,0.4,577,0.2,617,0.2,1133,0.3
2,4,5,0,0,被服及び履物,8612,2.8,7202,2.8,8744,2.7,10625,2.7,10937,3.2
2,5,5,1,0,和服,190,0.1,327,0.1,-,-,177,0,10,0
2,5,5,2,0,洋服,2640,0.9,1893,0.7,2898,0.9,3824,1,2863,0.8
2,6,5,2,1,男子用洋服,621,0.2,324,0.1,822,0.3,1096,0.3,366,0.1
2,6,5,2,2,婦人用洋服,1725,0.6,1564,0.6,1915,0.6,2007,0.5,1226,0.4
2,6,5,2,3,子供用洋服,294,0.1,5,0,162,0.1,721,0.2,1271,0.4
2,5,5,3,0,シャツ・セーター類,1766,0.6,2034,0.8,1590,0.5,1508,0.4,1464,0.4
2,6,5,3,1,男子用シャツ・セーター類,501,0.2,521,0.2,685,0.2,387,0.1,82,0
2,6,5,3,2,婦人用シャツ・セーター類,1150,0.4,1511,0.6,758,0.2,880,0.2,1030,0.3
2,6,5,3,3,子供用シャツ・セーター類,116,0,2,0,147,0,241,0.1,352,0.1
2,5,5,4,0,下着類,1051,0.3,945,0.4,1092,0.3,1330,0.3,739,0.2
2,6,5,4,1,男子用下着類,301,0.1,411,0.2,266,0.1,125,0,261,0.1
2,6,5,4,2,婦人用下着類,653,0.2,533,0.2,670,0.2,1026,0.3,204,0.1
2,6,5,4,3,子供用下着類,98,0,-,-,156,0,179,0,273,0.1
2,5,5,5,0,生地・糸類,104,0,87,0,140,0,70,0,188,0.1
2,5,5,6,0,他の被服,501,0.2,380,0.1,663,0.2,539,0.1,590,0.2
2,5,5,7,0,履物類,1483,0.5,1158,0.4,1579,0.5,2049,0.5,1480,0.4
2,5,5,8,0,被服関連サービス,877,0.3,378,0.1,782,0.2,1127,0.3,3604,1.1
2,4,6,0,0,保健医療,18828,6.1,19863,7.7,14003,4.3,21685,5.5,20093,5.9
2,5,6,1,0,医薬品,2903,0.9,2794,1.1,3255,1,2059,0.5,4972,1.5
2,5,6,2,0,健康保持用摂取品,1131,0.4,1503,0.6,970,0.3,720,0.2,587,0.2
2,5,6,3,0,保健医療用品・器具,3008,1,2408,0.9,2409,0.7,4628,1.2,3913,1.1
2,5,6,4,0,保健医療サービス,11786,3.8,13158,5.1,7369,2.3,14277,3.7,10622,3.1
2,4,7,0,0,交通・通信,35345,11.4,24883,9.6,34089,10.6,57529,14.7,38087,11.2
2,5,7,1,0,交通,6599,2.1,4456,1.7,10988,3.4,6743,1.7,4665,1.4
2,5,7,2,0,自動車等関係費,16242,5.2,8927,3.4,11050,3.4,35913,9.2,20235,5.9
2,6,7,2,1,自動車等購入,4800,1.5,-,-,-,-,21690,5.5,-,-
2,6,7,2,2,自転車購入,662,0.2,280,0.1,1370,0.4,875,0.2,-,-
2,6,7,2,3,自動車等維持,10780,3.5,8648,3.3,9680,3,13348,3.4,20235,5.9
2,5,7,3,0,通信,12505,4,11499,4.4,12051,3.7,14874,3.8,13186,3.9
2,4,8,0,0,教育,20720,6.7,1959,0.8,19513,6,53389,13.7,43857,12.9
2,5,8,1,0,授業料等,15986,5.2,1959,0.8,15931,4.9,40962,10.5,28681,8.4
2,5,8,2,0,教科書・学習参考教材,116,0,-,-,140,0,329,0.1,120,0
2,5,8,3,0,補習教育,4618,1.5,-,-,3442,1.1,12097,3.1,15056,4.4
2,4,9,0,0,教養娯楽,32174,10.4,28576,11,29937,9.3,40056,10.2,38555,11.3
2,5,9,1,0,教養娯楽用耐久財,2309,0.7,2218,0.9,1847,0.6,2500,0.6,3893,1.1
2,5,9,2,0,教養娯楽用品,7171,2.3,5500,2.1,9273,2.9,7839,2,8504,2.5
2,5,9,3,0,書籍・他の印刷物,3533,1.1,4086,1.6,3391,1.1,2638,0.7,3261,1
2,5,9,4,0,教養娯楽サービス,19161,6.2,16772,6.5,15425,4.8,27079,6.9,22897,6.7
2,6,9,4,1,宿泊料,2257,0.7,2842,1.1,1017,0.3,3144,0.8,80,0
2,6,9,4,2,パック旅行費,1808,0.6,898,0.3,422,0.1,5821,1.5,43,0
2,6,9,4,3,月謝類,4555,1.5,1591,0.6,4280,1.3,9140,2.3,10273,3
2,6,9,4,4,他の教養娯楽サービス,10541,3.4,11442,4.4,9706,3,8975,2.3,12501,3.7
2,4,10,0,0,その他の消費支出,51154,16.5,46645,18,69787,21.6,45131,11.5,34171,10
