項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,349,-,-,46,-,54,-,49,-,50,-,54,-,48,-,48,-
0,0,0,0,0,世帯人員,3.34,-,-,3.09,-,3,-,3.44,-,3.37,-,3.31,-,3.65,-,3.53,-
0,0,0,0,0,有業人員,1.75,-,-,1.54,-,1.53,-,1.71,-,1.59,-,1.79,-,1.95,-,2.11,-
0,0,0,0,0,世帯主平均年齢,49.7,-,-,58.8,-,47,-,48.4,-,49.9,-,48.2,-,47.1,-,48.8,-
1,0,0,0,0,受取,1526827,-,21.6,580268,-,857974,-,1523680,-,1768406,-,1459886,-,2114198,-,2349439,-
1,1,0,0,0,実収入,658737,100,9.6,237540,100,369833,100,457264,100,760821,100,673099,100,821971,100,1277970,100
1,2,0,0,0,経常収入,620491,94.2,5.4,234558,98.7,350945,94.9,448543,98.1,536432,70.5,671919,99.8,818250,99.5,1271640,99.5
1,3,0,0,0,勤め先収入,573790,87.1,7.4,79116,33.3,315273,85.2,437341,95.6,520222,68.4,644823,95.8,771687,93.9,1234283,96.6
1,4,0,0,0,世帯主収入,466887,70.9,10.1,77800,32.8,281329,76.1,411846,90.1,485108,63.8,524561,77.9,570973,69.5,906345,70.9
1,6,0,0,0,うち男,447598,67.9,12.3,71040,29.9,245638,66.4,372885,81.5,477964,62.8,515468,76.6,555021,67.5,885514,69.3
1,5,0,0,0,定期収入,452865,68.7,9.3,77800,32.8,280553,75.9,406691,88.9,482879,63.5,520004,77.3,561644,68.3,830731,65
1,5,0,0,0,臨時収入,2020,0.3,-47.1,-,-,776,0.2,1541,0.3,869,0.1,1715,0.3,3416,0.4,5745,0.4
1,5,0,0,0,賞与,12002,1.8,107.4,-,-,-,-,3614,0.8,1361,0.2,2841,0.4,5914,0.7,69869,5.5
1,4,0,0,0,世帯主の配偶者の収入,96762,14.7,3.8,1316,0.6,20228,5.5,22030,4.8,30098,4,116045,17.2,181810,22.1,302812,23.7
1,6,0,0,0,うち女,93348,14.2,6.9,1316,0.6,20228,5.5,22030,4.8,30098,4,116045,17.2,165868,20.2,295183,23.1
1,4,0,0,0,他の世帯員収入,10141,1.5,-39.6,-,-,13716,3.7,3466,0.8,5017,0.7,4217,0.6,18904,2.3,25125,2
1,3,0,0,0,事業・内職収入,5757,0.9,-26.8,3894,1.6,1248,0.3,4287,0.9,2217,0.3,583,0.1,798,0.1,27178,2.1
1,4,0,0,0,家賃収入,3994,0.6,-11.7,3474,1.5,-,-,950,0.2,-,-,-,-,-,-,23498,1.8
1,4,0,0,0,他の事業収入,346,0.1,-87.2,-,-,915,0.2,1476,0.3,-,-,16,0,-,-,-,-
1,4,0,0,0,内職収入,1416,0.2,122.6,420,0.2,333,0.1,1861,0.4,2217,0.3,567,0.1,798,0.1,3680,0.3
1,3,0,0,0,他の経常収入,40945,6.2,-12.4,151548,63.8,34424,9.3,6915,1.5,13992,1.8,26513,3.9,45766,5.6,10179,0.8
1,4,0,0,0,財産収入,2350,0.4,751.4,-,-,2716,0.7,0,0,1,0,737,0.1,8304,1,4511,0.4
1,4,0,0,0,社会保障給付,38296,5.8,-16.9,151548,63.8,31708,8.6,5251,1.1,13576,1.8,25776,3.8,37462,4.6,5667,0.4
1,5,0,0,0,公的年金給付,35168,5.3,-8.1,141324,59.5,24642,6.7,2788,0.6,13576,1.8,25776,3.8,36316,4.4,4532,0.4
1,5,0,0,0,他の社会保障給付,3128,0.5,-60,10224,4.3,7066,1.9,2463,0.5,-,-,-,-,1146,0.1,1136,0.1
1,4,0,0,0,仕送り金,299,0,-21.9,-,-,-,-,1664,0.4,416,0.1,-,-,-,-,-,-
1,2,0,0,0,特別収入,38246,5.8,211.2,2982,1.3,18888,5.1,8721,1.9,224389,29.5,1179,0.2,3721,0.5,6330,0.5
1,3,0,0,0,受贈金,31690,4.8,...,-,-,220,0.1,1395,0.3,217702,28.6,-,-,1075,0.1,136,0
1,3,0,0,0,他の特別収入,6556,1,-40.9,2982,1.3,18668,5,7326,1.6,6687,0.9,1179,0.2,2646,0.3,6194,0.5
1,1,0,0,0,実収入以外の受取(繰入金を除く),494402,-,-3.3,268387,-,296382,-,427513,-,668822,-,492157,-,594063,-,706287,-
1,2,0,0,0,預貯金引出,351729,-,-7.2,194803,-,212076,-,288046,-,525942,-,366413,-,380306,-,490404,-
1,2,0,0,0,保険金,13600,-,144.3,12756,-,17439,-,16372,-,35507,-,5397,-,3603,-,4007,-
1,3,0,0,0,個人・企業年金保険金,13025,-,187.1,12756,-,17439,-,16372,-,35507,-,5397,-,3603,-,-,-
1,3,0,0,0,他の保険金,575,-,-44.3,-,-,-,-,-,-,-,-,-,-,-,-,4007,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
