項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1059,-,950,-,1175,-,1770,-,1416,-,1639,-,1246,-,746,-
0,0,0,0,0,調査世帯数,361,-,35,-,34,-,45,-,65,-,52,-,60,-,42,-,28,-
0,0,0,0,0,世帯人員,3.15,-,2.77,-,3.39,-,3.42,-,3.66,-,3.28,-,3.08,-,2.72,-,2.35,-
0,0,0,0,0,有業人員,1.75,-,1.72,-,1.76,-,1.56,-,1.75,-,1.71,-,1.88,-,1.89,-,1.65,-
0,0,0,0,0,世帯主平均年齢,49.6,-,31.2,-,37.1,-,42.7,-,46.9,-,51.9,-,56.7,-,62,-,68.6,-
1,0,0,0,0,受取,1490472,-,1490714,-,1650180,-,1319799,-,1796863,-,1761465,-,1576829,-,1118221,-,745842,-
1,1,0,0,0,実収入,624431,100,527562,100,744213,100,616118,100,725532,100,801345,100,723625,100,380314,100,236406,100
1,2,0,0,0,経常収入,613695,98.3,514865,97.6,735019,98.8,612093,99.3,702053,96.8,792033,98.8,717609,99.2,377563,99.3,219745,93
1,3,0,0,0,勤め先収入,596163,95.5,481431,91.3,719465,96.7,612093,99.3,692730,95.5,766018,95.6,708380,97.9,344581,90.6,198837,84.1
1,4,0,0,0,世帯主収入,489734,78.4,371379,70.4,558646,75.1,516235,83.8,554547,76.4,657898,82.1,579986,80.2,295838,77.8,180669,76.4
1,6,0,0,0,うち男,460246,73.7,358169,67.9,508540,68.3,507730,82.4,518887,71.5,609897,76.1,546587,75.5,287946,75.7,143566,60.7
1,5,0,0,0,定期収入,435484,69.7,340257,64.5,498862,67,426885,69.3,472080,65.1,533250,66.5,571477,79,286685,75.4,180669,76.4
1,5,0,0,0,臨時収入,5585,0.9,9523,1.8,77,0,4837,0.8,3853,0.5,5537,0.7,8509,1.2,9153,2.4,-,-
1,5,0,0,0,賞与,48666,7.8,21599,4.1,59706,8,84513,13.7,78614,10.8,119112,14.9,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,97349,15.6,110052,20.9,160820,21.6,95858,15.6,138183,19,98474,12.3,112612,15.6,11488,3,11642,4.9
1,6,0,0,0,うち女,92752,14.9,95621,18.1,141617,19,95858,15.6,131150,18.1,98474,12.3,112612,15.6,11488,3,11642,4.9
1,4,0,0,0,他の世帯員収入,9080,1.5,-,-,-,-,-,-,-,-,9646,1.2,15782,2.2,37255,9.8,6525,2.8
1,3,0,0,0,事業・内職収入,7522,1.2,128,0,5954,0.8,-,-,2807,0.4,20885,2.6,-,-,15497,4.1,20908,8.8
1,4,0,0,0,家賃収入,5070,0.8,-,-,-,-,-,-,-,-,16468,2.1,-,-,10830,2.8,18638,7.9
1,4,0,0,0,他の事業収入,1198,0.2,-,-,5954,0.8,-,-,-,-,365,0,-,-,4667,1.2,-,-
1,4,0,0,0,内職収入,1253,0.2,128,0,-,-,-,-,2807,0.4,4053,0.5,-,-,-,-,2270,1
1,3,0,0,0,他の経常収入,10010,1.6,33306,6.3,9600,1.3,-,-,6517,0.9,5130,0.6,9229,1.3,17485,4.6,-,-
1,4,0,0,0,財産収入,1942,0.3,-,-,451,0.1,-,-,1613,0.2,617,0.1,4034,0.6,6942,1.8,-,-
1,4,0,0,0,社会保障給付,7848,1.3,33306,6.3,9149,1.2,-,-,4584,0.6,3386,0.4,5168,0.7,10543,2.8,-,-
