項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2723,-,2532,-,3648,-,1098,-
0,0,0,0,0,調査世帯数,356,-,93,-,88,-,131,-,44,-
0,0,0,0,0,世帯人員,3.33,-,2,-,3,-,4,-,5.14,-
0,0,0,0,0,有業人員,1.76,-,1.48,-,1.89,-,1.87,-,1.75,-
0,0,0,0,0,世帯主平均年齢,49.5,-,55.2,-,50.1,-,46.1,-,45.7,-
1,0,0,0,0,受取,1332013,-,1132021,-,1332863,-,1465015,-,1384149,-
1,1,0,0,0,実収入,548535,100,416884,100,604333,100,597765,100,582779,100
1,2,0,0,0,経常収入,526989,96.1,408440,98,538120,89,593149,99.2,575514,98.8
1,3,0,0,0,勤め先収入,508597,92.7,397568,95.4,511731,84.7,572102,95.7,565743,97.1
1,4,0,0,0,世帯主収入,414106,75.5,329038,78.9,411518,68.1,464478,77.7,463697,79.6
1,6,0,0,0,うち男,395202,72,286855,68.8,399879,66.2,452218,75.7,463697,79.6
1,5,0,0,0,定期収入,407671,74.3,322314,77.3,409187,67.7,456971,76.4,452074,77.6
1,5,0,0,0,臨時収入,4849,0.9,5603,1.3,2331,0.4,3996,0.7,11623,2
1,5,0,0,0,賞与,1585,0.3,1120,0.3,-,-,3510,0.6,-,-
1,4,0,0,0,世帯主の配偶者の収入,85898,15.7,58335,14,86980,14.4,104808,17.5,88926,15.3
1,6,0,0,0,うち女,80099,14.6,46765,11.2,86980,14.4,97548,16.3,88926,15.3
1,4,0,0,0,他の世帯員収入,8594,1.6,10195,2.4,13233,2.2,2816,0.5,13119,2.3
1,3,0,0,0,事業・内職収入,5236,1,2699,0.6,9355,1.5,5780,1,217,0
1,4,0,0,0,家賃収入,2252,0.4,478,0.1,5942,1,1691,0.3,-,-
1,4,0,0,0,他の事業収入,1464,0.3,-,-,2256,0.4,2448,0.4,-,-
1,4,0,0,0,内職収入,1520,0.3,2221,0.5,1157,0.2,1640,0.3,217,0
1,3,0,0,0,他の経常収入,13156,2.4,8173,2,17034,2.8,15266,2.6,9554,1.6
