項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,357,-,-,49,-,53,-,53,-,49,-,52,-,52,-,49,-
0,0,0,0,0,世帯人員,3.26,-,-,2.97,-,2.99,-,3.35,-,3.26,-,3.49,-,3.45,-,3.29,-
0,0,0,0,0,有業人員,1.78,-,-,1.73,-,1.52,-,1.76,-,1.85,-,1.76,-,1.99,-,1.84,-
0,0,0,0,0,世帯主平均年齢,49.1,-,-,54.9,-,48.8,-,50.4,-,49.9,-,46.4,-,44.9,-,48.5,-
1,0,0,0,0,受取,1932161,-,11.6,640491,-,968729,-,1160488,-,1639620,-,2302691,-,2541727,-,4234728,-
1,1,0,0,0,実収入,1136362,100,5.3,269508,100,447131,100,590416,100,834003,100,1160753,100,1667289,100,2959052,100
1,2,0,0,0,経常収入,1126576,99.1,15,253545,94.1,442631,99,588167,99.6,813144,97.5,1155051,99.5,1660321,99.6,2946593,99.6
1,3,0,0,0,勤め先収入,1057361,93,17.2,113276,42,352912,78.9,534791,90.6,740298,88.8,1093274,94.2,1618317,97.1,2921321,98.7
1,4,0,0,0,世帯主収入,858512,75.5,13.4,111075,41.2,338950,75.8,459444,77.8,633274,75.9,896691,77.3,1306944,78.4,2242835,75.8
1,6,0,0,0,うち男,821528,72.3,11.9,87515,32.5,290949,65.1,438996,74.4,614252,73.7,850795,73.3,1270448,76.2,2178087,73.6
1,5,0,0,0,定期収入,469351,41.3,15.2,108612,40.3,330120,73.8,437352,74.1,567885,68.1,565918,48.8,548897,32.9,723468,24.4
1,5,0,0,0,臨時収入,3817,0.3,-29.2,265,0.1,3030,0.7,2219,0.4,4449,0.5,8885,0.8,3099,0.2,4702,0.2
1,5,0,0,0,賞与,385343,33.9,11.9,2197,0.8,5801,1.3,19873,3.4,60940,7.3,321887,27.7,754948,45.3,1514664,51.2
1,4,0,0,0,世帯主の配偶者の収入,181635,16,40.8,328,0.1,8970,2,68495,11.6,103444,12.4,164366,14.2,257617,15.5,661653,22.4
1,6,0,0,0,うち女,175480,15.4,50.3,328,0.1,8970,2,68495,11.6,92401,11.1,164366,14.2,252596,15.2,634725,21.5
1,4,0,0,0,他の世帯員収入,17215,1.5,9.2,1873,0.7,4991,1.1,6852,1.2,3581,0.4,32218,2.8,53755,3.2,16833,0.6
1,3,0,0,0,事業・内職収入,8912,0.8,125.3,-,-,10981,2.5,22989,3.9,17131,2.1,-,-,10555,0.6,1032,0
1,4,0,0,0,家賃収入,6662,0.6,180.9,-,-,9935,2.2,17547,3,14530,1.7,-,-,4883,0.3,-,-
