項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,702,-,-,95,-,101,-,106,-,104,-,102,-,96,-,98,-
0,0,0,0,0,世帯人員,2.89,-,-,2.43,-,2.72,-,2.81,-,2.83,-,3.09,-,3.17,-,3.2,-
0,0,0,0,0,有業人員,1.35,-,-,0.98,-,1.14,-,1.29,-,1.44,-,1.38,-,1.46,-,1.77,-
0,0,0,0,0,世帯主平均年齢,59.1,-,-,65.1,-,62,-,60.2,-,59,-,56.7,-,56.4,-,54.2,-
2,2,0,0,0,生計支出,328864,-,2.9,101439,-,163979,-,209218,-,254674,-,308019,-,388547,-,871815,-
2,3,0,0,0,消費支出,295796,100,-7.4,101439,100,163979,100,209218,100,254674,100,308019,100,388547,100,641492,100
2,4,1,0,0,食料,85833,29,2.3,47990,47.3,67635,41.2,75696,36.2,82040,32.2,91718,29.8,102734,26.4,132552,20.7
2,5,1,1,0,穀類,6552,2.2,9.3,4442,4.4,6246,3.8,6176,3,6363,2.5,6942,2.3,8045,2.1,7634,1.2
2,6,1,1,1,米類,1527,0.5,4.5,1053,1,1623,1,1491,0.7,1424,0.6,1590,0.5,1933,0.5,1571,0.2
2,6,1,1,2,パン,2829,1,-1.9,1930,1.9,2564,1.6,2648,1.3,2824,1.1,3076,1,3314,0.9,3440,0.5
2,6,1,1,3,麺類,1612,0.5,29.5,1071,1.1,1556,0.9,1477,0.7,1649,0.6,1717,0.6,1973,0.5,1839,0.3
2,6,1,1,4,他の穀類,584,0.2,44.6,389,0.4,503,0.3,559,0.3,466,0.2,559,0.2,825,0.2,783,0.1
2,5,1,2,0,魚介類,6055,2,8.1,4302,4.2,5579,3.4,5772,2.8,6010,2.4,5705,1.9,6312,1.6,8682,1.4
2,6,1,2,1,生鮮魚介,3547,1.2,7.3,2409,2.4,3204,2,3328,1.6,3345,1.3,3315,1.1,3848,1,5362,0.8
2,6,1,2,2,塩干魚介,1037,0.4,2.5,677,0.7,977,0.6,1073,0.5,1141,0.4,906,0.3,997,0.3,1483,0.2
2,6,1,2,3,魚肉練製品,655,0.2,26,611,0.6,762,0.5,591,0.3,622,0.2,708,0.2,607,0.2,688,0.1
2,6,1,2,4,他の魚介加工品,816,0.3,7.1,605,0.6,636,0.4,780,0.4,903,0.4,777,0.3,859,0.2,1149,0.2
2,5,1,3,0,肉類,8697,2.9,13.2,4906,4.8,6545,4,8235,3.9,8386,3.3,9218,3,11652,3,11897,1.9
2,6,1,3,1,生鮮肉,7253,2.5,12.9,4049,4,5058,3.1,6861,3.3,6894,2.7,7661,2.5,10173,2.6,10032,1.6
2,6,1,3,2,加工肉,1445,0.5,14.5,857,0.8,1487,0.9,1374,0.7,1491,0.6,1558,0.5,1479,0.4,1865,0.3
2,5,1,4,0,乳卵類,4345,1.5,5.4,2395,2.4,3787,2.3,4171,2,4579,1.8,4536,1.5,5289,1.4,5644,0.9
2,6,1,4,1,牛乳,1290,0.4,-1.1,654,0.6,1165,0.7,1381,0.7,1457,0.6,1320,0.4,1475,0.4,1572,0.2
2,6,1,4,2,乳製品,2246,0.8,8.6,1188,1.2,1801,1.1,2020,1,2352,0.9,2407,0.8,2826,0.7,3120,0.5
2,6,1,4,3,卵,809,0.3,7.7,553,0.5,821,0.5,770,0.4,769,0.3,809,0.3,988,0.3,953,0.1
2,5,1,5,0,野菜・海藻,10345,3.5,11.8,6971,6.9,9497,5.8,10141,4.8,9601,3.8,10813,3.5,11236,2.9,14123,2.2
2,6,1,5,1,生鮮野菜,7212,2.4,12.3,4923,4.9,6549,4,7125,3.4,6645,2.6,7601,2.5,7710,2,9909,1.5
2,6,1,5,2,乾物・海藻,757,0.3,19.4,459,0.5,606,0.4,672,0.3,745,0.3,707,0.2,918,0.2,1189,0.2
2,6,1,5,3,大豆加工品,1203,0.4,11.2,855,0.8,1182,0.7,1230,0.6,1076,0.4,1279,0.4,1376,0.4,1420,0.2
2,6,1,5,4,他の野菜・海藻加工品,1173,0.4,4.9,733,0.7,1160,0.7,1114,0.5,1135,0.4,1225,0.4,1231,0.3,1605,0.3
2,5,1,6,0,果物,3701,1.3,9.9,2735,2.7,3245,2,3874,1.9,3398,1.3,3938,1.3,3924,1,4784,0.7
2,6,1,6,1,生鮮果物,3236,1.1,9.9,2446,2.4,2821,1.7,3458,1.7,3061,1.2,3344,1.1,3470,0.9,4045,0.6
2,6,1,6,2,果物加工品,465,0.2,9.4,289,0.3,425,0.3,416,0.2,336,0.1,594,0.2,455,0.1,739,0.1
2,5,1,7,0,油脂・調味料,4370,1.5,21.4,2432,2.4,3450,2.1,3767,1.8,4367,1.7,4957,1.6,5422,1.4,6175,1
2,6,1,7,1,油脂,405,0.1,12.5,197,0.2,309,0.2,504,0.2,386,0.2,428,0.1,484,0.1,525,0.1
2,6,1,7,2,調味料,3966,1.3,22.4,2235,2.2,3141,1.9,3263,1.6,3980,1.6,4529,1.5,4938,1.3,5650,0.9
2,5,1,8,0,菓子類,6952,2.4,14.4,3914,3.9,4953,3,6543,3.1,6556,2.6,8246,2.7,8340,2.1,10079,1.6
2,5,1,9,0,調理食品,13113,4.4,13.6,7307,7.2,11207,6.8,10271,4.9,13007,5.1,14042,4.6,15918,4.1,19959,3.1
2,6,1,9,1,主食的調理食品,5938,2,17,3458,3.4,5210,3.2,4259,2,5622,2.2,7365,2.4,7276,1.9,8344,1.3
2,6,1,9,2,他の調理食品,7174,2.4,11,3849,3.8,5998,3.7,6012,2.9,7385,2.9,6678,2.2,8641,2.2,11615,1.8
2,5,1,10,0,飲料,5103,1.7,16.1,2672,2.6,3419,2.1,4339,2.1,4703,1.8,5213,1.7,5664,1.5,9672,1.5
2,6,1,10,1,茶類,1100,0.4,3.2,742,0.7,836,0.5,937,0.4,1077,0.4,1133,0.4,1225,0.3,1744,0.3
2,6,1,10,2,コーヒー・ココア,1307,0.4,38.7,674,0.7,774,0.5,1107,0.5,992,0.4,1092,0.4,1399,0.4,3102,0.5
2,6,1,10,3,他の飲料,2695,0.9,13,1256,1.2,1810,1.1,2295,1.1,2634,1,2989,1,3040,0.8,4826,0.8
2,5,1,11,0,酒類,4713,1.6,62.3,2063,2,3005,1.8,4149,2,4252,1.7,5628,1.8,5581,1.4,8283,1.3
2,5,1,12,0,外食,11887,4,-38.6,3850,3.8,6701,4.1,8257,3.9,10820,4.2,12480,4.1,15351,4,25621,4
2,6,1,12,1,一般外食,11161,3.8,-39.7,3764,3.7,6308,3.8,7792,3.7,10102,4,11441,3.7,14445,3.7,24151,3.8
2,6,1,12,2,学校給食,726,0.2,-12.8,85,0.1,393,0.2,465,0.2,718,0.3,1039,0.3,905,0.2,1470,0.2
2,4,2,0,0,住居,21989,7.4,13,2207,2.2,6479,4,10366,5,20915,8.2,24186,7.9,17134,4.4,72281,11.3
