項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,361,-,-,53,-,50,-,56,-,52,-,55,-,48,-,47,-
0,0,世帯人員,3.15,-,-,2.71,-,2.95,-,3.12,-,3.33,-,3.22,-,3.22,-,3.48,-
0,0,有業人員,1.75,-,-,1.51,-,1.8,-,1.51,-,1.7,-,1.81,-,1.94,-,1.97,-
0,0,世帯主平均年齢,49.6,-,-,54.8,-,53.1,-,47.2,-,46.1,-,49,-,48.7,-,48.5,-
0,0,消費支出,406160,-,22.3,274798,-,287407,-,268887,-,392721,-,494472,-,528740,-,592156,-
0,0,公共的料金,109253,26.9,5.9,55594,20.2,88597,30.8,86386,32.1,91675,23.3,193609,39.2,101972,19.3,144676,24.4
1,0,公共料金等,66268,16.3,7.3,37996,13.8,56491,19.7,56664,21.1,63014,16,81072,16.4,83340,15.8,84671,14.3
1,1,米,1806,0.4,-33.5,1546,0.6,1941,0.7,1718,0.6,1667,0.4,2062,0.4,1681,0.3,2019,0.3
1,1,食塩,32,0,-17.9,34,0,10,0,15,0,49,0,58,0,22,0,38,0
1,1,学校給食,858,0.2,32.2,247,0.1,805,0.3,601,0.2,459,0.1,1696,0.3,1280,0.2,895,0.2
1,1,公営家賃,581,0.1,-82.6,-,-,784,0.3,432,0.2,582,0.1,1000,0.2,1252,0.2,-,-
1,1,電気代,11550,2.8,0,8000,2.9,11337,3.9,10548,3.9,11404,2.9,14527,2.9,13420,2.5,11516,1.9
1,1,都市ガス,7656,1.9,0.4,5331,1.9,7039,2.4,7387,2.7,7144,1.8,7370,1.5,9215,1.7,10079,1.7
1,1,上下水道料,5321,1.3,17.1,2948,1.1,4706,1.6,5918,2.2,4278,1.1,5596,1.1,6804,1.3,6963,1.2
1,1,医科診療代,4299,1.1,29.1,2454,0.9,3006,1,3794,1.4,6907,1.8,6459,1.3,3395,0.6,4051,0.7
1,1,歯科診療代,2633,0.6,27,913,0.3,650,0.2,1790,0.7,1698,0.4,3820,0.8,3232,0.6,6280,1.1
1,1,出産入院料,486,0.1,...,-,-,3393,1.2,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,1127,0.3,...,-,-,-,-,-,-,-,-,7750,1.6,-,-,-,-
1,1,鉄道運賃,3746,0.9,36.2,1470,0.5,4091,1.4,1109,0.4,3378,0.9,4593,0.9,2941,0.6,8579,1.4
