区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,661,-,-,92,-,92,-,92,-,91,-,103,-,95,-,96,-
0,0,世帯人員,2.95,-,-,2.7,-,2.86,-,2.66,-,2.91,-,2.89,-,3.23,-,3.37,-
0,0,有業人員,1.35,-,-,1.06,-,1.19,-,1.21,-,1.36,-,1.43,-,1.48,-,1.71,-
0,0,世帯主平均年齢,59.8,-,-,63.1,-,64.7,-,65,-,57.8,-,59.2,-,55,-,53.7,-
0,0,消費支出,281552,100,-4,103633,100,154679,100,187490,100,235285,100,273569,100,361646,100,650735,100
1,0,商品,162378,57.7,-4.3,77382,74.7,104168,67.3,121967,65.1,145434,61.8,164877,60.3,202222,55.9,318885,49
1,1,耐久財,20961,7.4,-13.3,1133,1.1,2036,1.3,3585,1.9,5260,2.2,9677,3.5,25281,7,99106,15.2
1,2,半耐久財,22419,8,0,5275,5.1,8139,5.3,10626,5.7,18270,7.8,27128,9.9,34245,9.5,52883,8.1
1,3,非耐久財,118998,42.3,-3.3,70974,68.5,93994,60.8,107756,57.5,121905,51.8,128072,46.8,142696,39.5,166897,25.6
1,0,サービス,119174,42.3,-3.6,26251,25.3,50511,32.7,65523,34.9,89851,38.2,108693,39.7,159425,44.1,331850,51
2,0,食料,93479,33.2,-0.3,52509,50.7,71628,46.3,79651,42.5,94537,40.2,101385,37.1,113893,31.5,140134,21.5
2,3,非耐久財,80239,28.5,0.3,48231,46.5,65734,42.5,73454,39.2,82050,34.9,87263,31.9,93870,26,110643,17
2,4,サービス,13240,4.7,-3.6,4278,4.1,5894,3.8,6198,3.3,12487,5.3,14122,5.2,20024,5.5,29492,4.5
2,0,住居,21307,7.6,-36.3,1706,1.6,9119,5.9,8378,4.5,10234,4.3,20572,7.5,28249,7.8,70445,10.8
2,1,耐久財,2267,0.8,-70.4,-,-,-,-,-,-,-,-,190,0.1,2026,0.6,13567,2.1
2,2,半耐久財,362,0.1,-8.8,159,0.2,38,0,230,0.1,226,0.1,390,0.1,534,0.1,946,0.1
2,4,サービス,18679,6.6,-26.5,1547,1.5,9081,5.9,8148,4.3,10008,4.3,19992,7.3,25689,7.1,55932,8.6
2,0,光熱・水道（非耐久財）,15608,5.5,-11.2,9252,8.9,13580,8.8,13943,7.4,16633,7.1,16400,6,19769,5.5,19609,3
2,0,家具・家事用品,15687,5.6,-4.5,4354,4.2,5310,3.4,8385,4.5,11052,4.7,15996,5.8,23819,6.6,40604,6.2
2,1,耐久財,7217,2.6,6.3,787,0.8,473,0.3,1510,0.8,1851,0.8,5127,1.9,12083,3.3,28478,4.4
2,2,半耐久財,3850,1.4,-16,931,0.9,1795,1.2,2461,1.3,4318,1.8,5871,2.1,5931,1.6,5602,0.9
2,3,非耐久財,3677,1.3,-5,2334,2.3,2676,1.7,3760,2,3749,1.6,3920,1.4,4583,1.3,4695,0.7
2,4,サービス,942,0.3,-20.5,302,0.3,365,0.2,653,0.3,1135,0.5,1077,0.4,1222,0.3,1829,0.3
2,0,被服及び履物,10321,3.7,-6.5,2427,2.3,4311,2.8,5009,2.7,8636,3.7,11197,4.1,16042,4.4,24457,3.8
2,2,半耐久財,9686,3.4,-3.1,2268,2.2,4107,2.7,4485,2.4,7876,3.3,10805,3.9,15039,4.2,23066,3.5
2,4,サービス,635,0.2,-39.2,159,0.2,204,0.1,524,0.3,760,0.3,392,0.1,1003,0.3,1391,0.2
2,0,保健医療,19842,7,-11.4,8480,8.2,9498,6.1,12908,6.9,17494,7.4,15046,5.5,20930,5.8,54240,8.3
2,1,耐久財,1135,0.4,-23.6,102,0.1,116,0.1,975,0.5,1189,0.5,1109,0.4,1120,0.3,3308,0.5
2,2,半耐久財,523,0.2,57.5,29,0,272,0.2,162,0.1,73,0,341,0.1,497,0.1,2276,0.3
2,3,非耐久財,5929,2.1,-16.9,4161,4,3841,2.5,5497,2.9,6502,2.8,4628,1.7,7430,2.1,9394,1.4
2,4,サービス,12255,4.4,-8.8,4189,4,5269,3.4,6275,3.3,9729,4.1,8968,3.3,11883,3.3,39261,6
2,0,交通・通信,36078,12.8,34.7,7228,7,11646,7.5,19551,10.4,23780,10.1,28935,10.6,43863,12.1,116794,17.9
2,1,耐久財,6425,2.3,227.5,22,0,646,0.4,131,0.1,254,0.1,321,0.1,2452,0.7,40918,6.3
2,2,半耐久財,1197,0.4,21.6,28,0,197,0.1,992,0.5,1443,0.6,1482,0.5,1270,0.4,2946,0.5
2,3,非耐久財,2554,0.9,60.8,1048,1,541,0.3,1141,0.6,2790,1.2,3660,1.3,3838,1.1,4822,0.7
2,4,サービス,25903,9.2,16.4,6130,5.9,10262,6.6,17287,9.2,19293,8.2,23472,8.6,36303,10,68108,10.5
2,0,教育,10430,3.7,-27,100,0.1,1569,1,3561,1.9,4873,2.1,3520,1.3,17511,4.8,41577,6.4
2,3,非耐久財,43,0,-77.1,-,-,30,0,61,0,28,0,15,0,96,0,73,0
2,4,サービス,10387,3.7,-26.4,100,0.1,1539,1,3500,1.9,4845,2.1,3505,1.3,17415,4.8,41504,6.4
2,0,教養娯楽,32511,11.5,0.7,8818,8.5,14229,9.2,16478,8.8,26265,11.2,31975,11.7,49085,13.6,80196,12.3
2,1,耐久財,3119,1.1,-45.7,67,0.1,345,0.2,315,0.2,1550,0.7,2305,0.8,6986,1.9,10181,1.6
2,2,半耐久財,3547,1.3,-3.4,1009,1,958,0.6,1599,0.9,2609,1.1,4265,1.6,6639,1.8,7682,1.2
2,3,非耐久財,5537,2,-18.1,3966,3.8,3784,2.4,5432,2.9,5647,2.4,5616,2.1,6811,1.9,7463,1.1
2,4,サービス,20308,7.2,26,3776,3.6,9141,5.9,9132,4.9,16459,7,19789,7.2,28649,7.9,54870,8.4
2,0,諸雑費,26289,9.3,4.1,8758,8.5,13789,8.9,19627,10.5,21782,9.3,28543,10.4,28484,7.9,62680,9.6
2,1,耐久財,798,0.3,50.9,154,0.1,456,0.3,654,0.3,416,0.2,624,0.2,614,0.2,2654,0.4
2,2,半耐久財,3255,1.2,32.4,851,0.8,771,0.5,697,0.4,1724,0.7,3974,1.5,4334,1.2,10365,1.6
2,3,非耐久財,5412,1.9,-9.2,1982,1.9,3807,2.5,4469,2.4,4506,1.9,6570,2.4,6300,1.7,10197,1.6
2,4,サービス,16824,6,3.2,5771,5.6,8755,5.7,13807,7.4,15136,6.4,17375,6.4,17237,4.8,39464,6.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 3年 7月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
注1)財・サービス別結果は、品目別分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注2)消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等、消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
