項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,8206,-,1156,-,405,-,233,-
0,0,0,0,0,調査世帯数,668,-,551,-,76,-,26,-,15,-
0,0,0,0,0,世帯人員,2.92,-,2.92,-,2.95,-,2.7,-,3.3,-
0,0,0,0,0,有業人員,1.33,-,1.3,-,1.53,-,1.2,-,1.39,-
0,0,0,0,0,世帯主平均年齢,60.2,-,62.6,-,46.6,-,60.3,-,42.5,-
2,2,0,0,0,生計支出,433058,-,446377,-,367144,-,268294,-,577492,-
2,3,0,0,0,消費支出,309968,100,296376,100,367144,100,268294,100,577492,100
2,4,1,0,0,食料,89045,28.7,91143,30.8,80004,21.8,71168,26.5,91097,15.8
2,5,1,1,0,穀類,6938,2.2,7132,2.4,5845,1.6,6037,2.3,7091,1.2
2,6,1,1,1,米類,1997,0.6,2119,0.7,1394,0.4,1290,0.5,1922,0.3
2,6,1,1,2,パン,2874,0.9,2961,1,2419,0.7,2653,1,2443,0.4
2,6,1,1,3,麺類,1602,0.5,1607,0.5,1509,0.4,1675,0.6,1735,0.3
2,6,1,1,4,他の穀類,465,0.2,444,0.1,523,0.1,419,0.2,991,0.2
2,5,1,2,0,魚介類,6704,2.2,7145,2.4,4765,1.3,4197,1.6,5161,0.9
2,6,1,2,1,生鮮魚介,4113,1.3,4406,1.5,2761,0.8,2548,0.9,3245,0.6
2,6,1,2,2,塩干魚介,1070,0.3,1122,0.4,899,0.2,729,0.3,686,0.1
2,6,1,2,3,魚肉練製品,547,0.2,589,0.2,369,0.1,357,0.1,271,0
2,6,1,2,4,他の魚介加工品,974,0.3,1028,0.3,735,0.2,564,0.2,958,0.2
2,5,1,3,0,肉類,8991,2.9,9186,3.1,8279,2.3,6098,2.3,10723,1.9
2,6,1,3,1,生鮮肉,7354,2.4,7484,2.5,6943,1.9,5146,1.9,8677,1.5
2,6,1,3,2,加工肉,1637,0.5,1702,0.6,1336,0.4,952,0.4,2046,0.4
2,5,1,4,0,乳卵類,4623,1.5,4785,1.6,4068,1.1,3204,1.2,4137,0.7
