項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2168,-,6901,-,512,-,95,-,418,-,5134,-
0,0,0,0,0,調査世帯数,357,-,79,-,246,-,17,-,3,-,15,-,185,-
0,0,0,0,0,世帯人員,3.26,-,2,-,3.73,-,2.48,-,2.4,-,2.91,-,3.33,-
0,0,0,0,0,有業人員,1.78,-,1.59,-,1.85,-,1.74,-,1,-,1.59,-,2.23,-
0,0,0,0,0,世帯主平均年齢,49.1,-,50.9,-,47.5,-,57,-,45.2,-,56.4,-,46.5,-
1,0,0,0,0,受取,1932161,-,1865207,-,2070289,-,917725,-,1481426,-,1243106,-,2211501,-
1,1,0,0,0,実収入,1136362,100,1037780,100,1236742,100,478864,100,760853,100,796792,100,1349646,100
1,2,0,0,0,経常収入,1126576,99.1,1020224,98.3,1229556,99.4,462487,96.6,759249,99.8,792463,99.5,1339678,99.3
1,3,0,0,0,勤め先収入,1057361,93,939219,90.5,1167951,94.4,401286,83.8,747752,98.3,649004,81.5,1286512,95.3
1,4,0,0,0,世帯主収入,858512,75.5,736674,71,955699,77.3,368469,76.9,747752,98.3,487046,61.1,912855,67.6
1,6,0,0,0,うち男,821528,72.3,700154,67.5,938107,75.9,81544,17,-,-,433905,54.5,886399,65.7
1,5,0,0,0,定期収入,469351,41.3,412837,39.8,508749,41.1,290196,60.6,392049,51.5,331811,41.6,473920,35.1
1,5,0,0,0,臨時収入,3817,0.3,3315,0.3,4079,0.3,-,-,-,-,6783,0.9,2697,0.2
1,5,0,0,0,賞与,385343,33.9,320521,30.9,442871,35.8,78273,16.3,355703,46.8,148452,18.6,436239,32.3
1,4,0,0,0,世帯主の配偶者の収入,181635,16,202546,19.5,191554,15.5,-,-,-,-,132076,16.6,353768,26.2
1,6,0,0,0,うち女,175480,15.4,195386,18.8,184885,14.9,-,-,-,-,132076,16.6,341780,25.3
1,4,0,0,0,他の世帯員収入,17215,1.5,-,-,20698,1.7,32817,6.9,-,-,29882,3.8,19888,1.5
1,3,0,0,0,事業・内職収入,8912,0.8,5425,0.5,11209,0.9,-,-,-,-,-,-,8008,0.6
1,4,0,0,0,家賃収入,6662,0.6,3213,0.3,8645,0.7,-,-,-,-,-,-,5218,0.4
1,4,0,0,0,他の事業収入,971,0.1,1774,0.2,850,0.1,-,-,-,-,-,-,1742,0.1
1,4,0,0,0,内職収入,1278,0.1,438,0,1715,0.1,-,-,-,-,-,-,1049,0.1
1,3,0,0,0,他の経常収入,60303,5.3,75579,7.3,50396,4.1,61201,12.8,11497,1.5,143459,18,45158,3.3
1,4,0,0,0,財産収入,3173,0.3,3991,0.4,3291,0.3,625,0.1,3380,0.4,108,0,4663,0.3
1,4,0,0,0,社会保障給付,56905,5,71588,6.9,47091,3.8,59249,12.4,8117,1.1,139815,17.5,40495,3
1,5,0,0,0,公的年金給付,36440,3.2,70094,6.8,19212,1.6,46150,9.6,-,-,134297,16.9,20672,1.5
1,5,0,0,0,他の社会保障給付,20465,1.8,1494,0.1,27879,2.3,13099,2.7,8117,1.1,5518,0.7,19823,1.5
1,4,0,0,0,仕送り金,226,0,-,-,14,0,1327,0.3,-,-,3536,0.4,-,-
1,2,0,0,0,特別収入,9786,0.9,17556,1.7,7186,0.6,16377,3.4,1604,0.2,4329,0.5,9967,0.7
1,3,0,0,0,受贈金,2725,0.2,6244,0.6,1862,0.2,188,0,-,-,1839,0.2,1914,0.1
1,3,0,0,0,他の特別収入,7061,0.6,11312,1.1,5324,0.4,16190,3.4,1604,0.2,2490,0.3,8053,0.6
1,1,0,0,0,実収入以外の受取(繰入金を除く),504941,-,511616,-,527020,-,304280,-,456452,-,351902,-,539020,-
1,2,0,0,0,預貯金引出,372513,-,362761,-,390539,-,221384,-,315353,-,310804,-,395614,-
1,2,0,0,0,保険金,11127,-,20048,-,8578,-,16787,-,-,-,-,-,5633,-
1,3,0,0,0,個人・企業年金保険金,7273,-,20048,-,2993,-,16787,-,-,-,-,-,5633,-
1,3,0,0,0,他の保険金,3854,-,-,-,5585,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,2122,-,9784,-,-,-,-,-,-,-,-,-,4132,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,221,-,-,-,320,-,-,-,-,-,-,-,430,-
1,2,0,0,0,クレジット購入借入金,118437,-,118665,-,127412,-,63485,-,126915,-,36501,-,133029,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,522,-,357,-,171,-,2624,-,14184,-,4598,-,181,-
1,1,0,0,0,繰入金,290858,-,315812,-,306528,-,134580,-,264121,-,94411,-,322835,-
2,0,0,0,0,支払,1932161,-,1865207,-,2070289,-,917725,-,1481426,-,1243106,-,2211501,-
2,1,0,0,0,実支出,598861,-,577697,-,636114,-,318025,-,634557,-,438012,-,689010,-
2,2,0,0,0,生計支出,328887,-,362622,-,329099,-,229360,-,465709,-,272419,-,359805,-
2,3,0,0,0,消費支出,306222,100,292940,100,318151,100,229360,100,465709,100,272419,100,330375,100
2,4,1,0,0,食料,91338,29.8,82371,28.1,95774,30.1,69677,30.4,109494,23.5,91167,33.5,92361,28
2,5,1,1,0,穀類,6783,2.2,5378,1.8,7384,2.3,4900,2.1,2311,0.5,6449,2.4,6528,2
2,6,1,1,1,米類,1696,0.6,1453,0.5,1840,0.6,610,0.3,-,-,1918,0.7,1532,0.5
2,6,1,1,2,パン,3003,1,2204,0.8,3306,1,2852,1.2,1928,0.4,2327,0.9,2961,0.9
2,6,1,1,3,麺類,1621,0.5,1352,0.5,1731,0.5,1161,0.5,383,0.1,1751,0.6,1602,0.5
2,6,1,1,4,他の穀類,463,0.2,370,0.1,507,0.2,277,0.1,-,-,453,0.2,432,0.1
2,5,1,2,0,魚介類,6035,2,5392,1.8,6252,2,4792,2.1,10671,2.3,7301,2.7,5677,1.7
2,6,1,2,1,生鮮魚介,3659,1.2,3375,1.2,3816,1.2,2607,1.1,6564,1.4,3831,1.4,3395,1
2,6,1,2,2,塩干魚介,951,0.3,828,0.3,1010,0.3,561,0.2,1865,0.4,1083,0.4,914,0.3
2,6,1,2,3,魚肉練製品,461,0.2,319,0.1,510,0.2,397,0.2,596,0.1,471,0.2,410,0.1
2,6,1,2,4,他の魚介加工品,963,0.3,870,0.3,915,0.3,1227,0.5,1646,0.4,1916,0.7,958,0.3
2,5,1,3,0,肉類,9545,3.1,6408,2.2,10898,3.4,6213,2.7,8606,1.8,7579,2.8,9407,2.8
2,6,1,3,1,生鮮肉,7764,2.5,5209,1.8,8885,2.8,5136,2.2,7887,1.7,5718,2.1,7630,2.3
2,6,1,3,2,加工肉,1782,0.6,1198,0.4,2012,0.6,1077,0.5,719,0.2,1861,0.7,1777,0.5
2,5,1,4,0,乳卵類,4587,1.5,3804,1.3,4939,1.6,3099,1.4,2691,0.6,4664,1.7,4682,1.4
