項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,8422,-,1130,-,195,-,253,-
0,0,0,0,0,調査世帯数,690,-,583,-,77,-,15,-,15,-
0,0,0,0,0,世帯人員,2.93,-,2.94,-,2.83,-,3,-,2.96,-
0,0,0,0,0,有業人員,1.4,-,1.37,-,1.6,-,1.4,-,1.5,-
0,0,0,0,0,世帯主平均年齢,58.9,-,60.8,-,49.8,-,53.7,-,40.6,-
2,2,0,0,0,生計支出,364505,-,356003,-,392199,-,443548,-,462889,-
2,3,0,0,0,消費支出,364505,100,356003,100,392199,100,443548,100,462889,100
2,4,1,0,0,食料,87867,24.1,89115,25,81592,20.8,70196,15.8,87994,19
2,5,1,1,0,穀類,7074,1.9,7286,2,5543,1.4,7984,1.8,6166,1.3
2,6,1,1,1,米類,1891,0.5,1937,0.5,1547,0.4,2825,0.6,1142,0.2
2,6,1,1,2,パン,3067,0.8,3219,0.9,2073,0.5,3095,0.7,2443,0.5
2,6,1,1,3,麺類,1626,0.4,1620,0.5,1542,0.4,1790,0.4,2079,0.4
2,6,1,1,4,他の穀類,491,0.1,510,0.1,381,0.1,274,0.1,501,0.1
2,5,1,2,0,魚介類,6284,1.7,6516,1.8,4742,1.2,5126,1.2,6323,1.4
2,6,1,2,1,生鮮魚介,3831,1.1,3933,1.1,3090,0.8,3088,0.7,4321,0.9
2,6,1,2,2,塩干魚介,1052,0.3,1099,0.3,795,0.2,800,0.2,842,0.2
2,6,1,2,3,魚肉練製品,548,0.2,583,0.2,301,0.1,472,0.1,529,0.1
2,6,1,2,4,他の魚介加工品,853,0.2,901,0.3,556,0.1,766,0.2,632,0.1
2,5,1,3,0,肉類,8810,2.4,9022,2.5,7693,2,7817,1.8,7508,1.6
