項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4653,-,2581,-,2156,-,611,-
0,0,0,0,0,調査世帯数,699,-,327,-,173,-,155,-,44,-
0,0,0,0,0,世帯人員,2.89,-,2,-,3,-,4,-,5.25,-
0,0,0,0,0,有業人員,1.37,-,0.91,-,1.59,-,1.89,-,2.08,-
0,0,0,0,0,世帯主平均年齢,59,-,65.4,-,56.9,-,50,-,50.5,-
2,2,0,0,0,生計支出,297012,-,248551,-,335803,-,308992,-,460034,-
2,3,0,0,0,消費支出,297012,100,248551,100,335803,100,308992,100,460034,100
2,4,1,0,0,食料,84929,28.6,74320,29.9,91266,27.2,91073,29.5,117287,25.5
2,5,1,1,0,穀類,6502,2.2,5110,2.1,6627,2,8242,2.7,10437,2.3
2,6,1,1,1,米類,1666,0.6,1186,0.5,1670,0.5,2261,0.7,3201,0.7
2,6,1,1,2,パン,2760,0.9,2283,0.9,2872,0.9,3327,1.1,3924,0.9
2,6,1,1,3,麺類,1561,0.5,1243,0.5,1578,0.5,1925,0.6,2622,0.6
2,6,1,1,4,他の穀類,515,0.2,398,0.2,508,0.2,729,0.2,690,0.1
2,5,1,2,0,魚介類,6030,2,5664,2.3,6402,1.9,6059,2,7145,1.6
2,6,1,2,1,生鮮魚介,3698,1.2,3445,1.4,3869,1.2,3806,1.2,4520,1
2,6,1,2,2,塩干魚介,963,0.3,888,0.4,989,0.3,1026,0.3,1207,0.3
2,6,1,2,3,魚肉練製品,540,0.2,542,0.2,569,0.2,484,0.2,598,0.1
2,6,1,2,4,他の魚介加工品,829,0.3,789,0.3,975,0.3,743,0.2,820,0.2
2,5,1,3,0,肉類,8196,2.8,6373,2.6,8498,2.5,10129,3.3,13977,3
2,6,1,3,1,生鮮肉,6714,2.3,5215,2.1,6807,2,8436,2.7,11664,2.5
2,6,1,3,2,加工肉,1482,0.5,1158,0.5,1691,0.5,1694,0.5,2314,0.5
2,5,1,4,0,乳卵類,4308,1.5,3647,1.5,4296,1.3,5171,1.7,6352,1.4
2,6,1,4,1,牛乳,1215,0.4,916,0.4,1242,0.4,1546,0.5,2204,0.5
2,6,1,4,2,乳製品,2314,0.8,2065,0.8,2239,0.7,2736,0.9,3041,0.7
2,6,1,4,3,卵,780,0.3,666,0.3,815,0.2,889,0.3,1107,0.2
2,5,1,5,0,野菜・海藻,9834,3.3,9105,3.7,10401,3.1,10588,3.4,10333,2.2
2,6,1,5,1,生鮮野菜,6801,2.3,6216,2.5,7190,2.1,7446,2.4,7330,1.6
2,6,1,5,2,乾物・海藻,782,0.3,736,0.3,829,0.2,842,0.3,731,0.2
2,6,1,5,3,大豆加工品,1112,0.4,1061,0.4,1128,0.3,1191,0.4,1145,0.2
2,6,1,5,4,他の野菜・海藻加工品,1139,0.4,1092,0.4,1254,0.4,1109,0.4,1127,0.2
2,5,1,6,0,果物,3711,1.2,3768,1.5,3877,1.2,3663,1.2,2740,0.6
2,6,1,6,1,生鮮果物,3218,1.1,3252,1.3,3373,1,3166,1,2488,0.5
2,6,1,6,2,果物加工品,492,0.2,515,0.2,504,0.2,497,0.2,252,0.1
2,5,1,7,0,油脂・調味料,4138,1.4,3698,1.5,4377,1.3,4449,1.4,5388,1.2
2,6,1,7,1,油脂,455,0.2,449,0.2,464,0.1,451,0.1,475,0.1
2,6,1,7,2,調味料,3684,1.2,3250,1.3,3913,1.2,3998,1.3,4912,1.1
