項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,346,-,-,48,-,50,-,50,-,50,-,45,-,54,-,49,-
0,0,世帯人員,3.34,-,-,3.11,-,3.11,-,3.23,-,3.31,-,3.62,-,3.7,-,3.27,-
0,0,有業人員,1.76,-,-,1.66,-,1.56,-,1.47,-,1.87,-,1.87,-,2.08,-,1.84,-
0,0,世帯主平均年齢,49.2,-,-,55.8,-,47.4,-,48.6,-,48,-,46.8,-,48.5,-,49.2,-
0,0,消費支出,347174,-,5.1,187439,-,308092,-,335934,-,344251,-,352329,-,375856,-,521813,-
0,0,公共的料金,80824,23.3,-10.2,47595,25.4,82452,26.8,86605,25.8,69297,20.1,83716,23.8,88129,23.4,107442,20.6
1,0,公共料金等,54871,15.8,-8.1,35988,19.2,46406,15.1,50160,14.9,51658,15,56766,16.1,61871,16.5,80696,15.5
1,1,米,1617,0.5,-26.7,1829,1,1395,0.5,1854,0.6,2259,0.7,1298,0.4,1316,0.4,1363,0.3
1,1,食塩,43,0,-8.5,40,0,24,0,48,0,58,0,36,0,27,0,67,0
1,1,学校給食,1510,0.4,7,112,0.1,1294,0.4,2209,0.7,1996,0.6,2582,0.7,1500,0.4,883,0.2
1,1,公営家賃,1147,0.3,-63.5,2581,1.4,2558,0.8,517,0.2,1266,0.4,-,-,1097,0.3,-,-
1,1,電気代,6944,2,-19.2,4849,2.6,5000,1.6,6887,2.1,6247,1.8,8530,2.4,8472,2.3,8614,1.7
1,1,都市ガス,3782,1.1,-12.1,2796,1.5,3728,1.2,3686,1.1,3966,1.2,4482,1.3,3577,1,4228,0.8
1,1,上下水道料,4374,1.3,-4.8,4086,2.2,4080,1.3,5146,1.5,4060,1.2,3796,1.1,5370,1.4,4079,0.8
1,1,医科診療代,7095,2,173.1,2285,1.2,1793,0.6,3903,1.2,2435,0.7,4645,1.3,8472,2.3,25912,5
1,1,歯科診療代,2955,0.9,-61.1,393,0.2,1568,0.5,2155,0.6,4088,1.2,4435,1.3,1702,0.5,6284,1.2
1,1,出産入院料,597,0.2,...,-,-,-,-,-,-,-,-,-,-,4129,1.1,-,-
1,1,他の入院料,601,0.2,3.3,-,-,1196,0.4,1257,0.4,1725,0.5,-,-,-,-,-,-
1,1,鉄道運賃,2427,0.7,88.4,3035,1.6,3278,1.1,1850,0.6,1180,0.3,1417,0.4,2993,0.8,3226,0.6
1,1,鉄道通学定期代,712,0.2,142.2,-,-,1481,0.5,280,0.1,1570,0.5,282,0.1,1039,0.3,279,0.1
1,1,鉄道通勤定期代,1498,0.4,-32.9,241,0.1,1806,0.6,1566,0.5,1526,0.4,2584,0.7,1685,0.4,1076,0.2
1,1,バス代,274,0.1,21.8,151,0.1,270,0.1,376,0.1,124,0,292,0.1,317,0.1,393,0.1
1,1,バス通学定期代,189,0.1,...,-,-,-,-,1135,0.3,-,-,-,-,207,0.1,-,-
1,1,バス通勤定期代,84,0,211.1,168,0.1,-,-,-,-,54,0,285,0.1,-,-,90,0
1,1,タクシー代,427,0.1,-0.7,269,0.1,110,0,196,0.1,546,0.2,160,0,455,0.1,1232,0.2
1,1,航空運賃,1725,0.5,300.2,471,0.3,-,-,-,-,453,0.1,3703,1.1,1212,0.3,6232,1.2
1,1,郵便料,188,0.1,51.6,184,0.1,86,0,242,0.1,179,0.1,129,0,355,0.1,137,0
1,1,固定電話通信料,1207,0.3,5.4,902,0.5,1385,0.4,1183,0.4,1715,0.5,1077,0.3,859,0.2,1308,0.3
1,1,携帯電話通信料,11126,3.2,-3.4,8194,4.4,11089,3.6,11215,3.3,12397,3.6,13302,3.8,10595,2.8,11058,2.1
1,1,ＮＨＫ放送受信料,761,0.2,-12,333,0.2,479,0.2,1300,0.4,277,0.1,845,0.2,743,0.2,1358,0.3
1,1,ケーブルテレビ放送受信料,865,0.2,-20.4,617,0.3,863,0.3,1475,0.4,472,0.1,428,0.1,1186,0.3,1016,0.2
1,1,他の放送受信料,169,0,42,18,0,145,0,71,0,414,0.1,164,0,180,0,181,0
1,1,国公立小学校,475,0.1,-38,-,-,626,0.2,721,0.2,760,0.2,246,0.1,301,0.1,652,0.1
1,1,国公立中学校,503,0.1,-59.7,-,-,817,0.3,78,0,552,0.2,627,0.2,1037,0.3,388,0.1
1,1,国公立高校,525,0.2,17.2,627,0.3,-,-,-,-,793,0.2,470,0.1,1769,0.5,-,-
1,1,国公立大学,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,たばこ,1049,0.3,-25.9,1806,1,1335,0.4,810,0.2,545,0.2,952,0.3,1274,0.3,640,0.1
2,0,準公共料金等,25953,7.5,-14.4,11608,6.2,36045,11.7,36445,10.8,17639,5.1,26950,7.6,26258,7,26746,5.1
2,1,牛乳,1479,0.4,4.2,1118,0.6,973,0.3,1386,0.4,1645,0.5,1975,0.6,1516,0.4,1738,0.3
2,1,灯油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1,プロパンガス,276,0.1,-19.1,217,0.1,543,0.2,328,0.1,221,0.1,-,-,190,0.1,428,0.1
2,1,理髪料,447,0.1,22.1,74,0,255,0.1,298,0.1,565,0.2,370,0.1,977,0.3,569,0.1
2,1,パーマネント代,131,0,-41.3,-,-,-,-,186,0.1,-,-,-,-,447,0.1,276,0.1
2,1,洗濯代,620,0.2,-37.6,313,0.2,522,0.2,979,0.3,440,0.1,357,0.1,670,0.2,1054,0.2
2,1,新聞,1547,0.4,-20.2,2119,1.1,982,0.3,1739,0.5,954,0.3,1466,0.4,1717,0.5,1879,0.4
2,1,私立小学校,1233,0.4,325.2,-,-,-,-,-,-,-,-,-,-,7837,2.1,693,0.1
2,1,私立中学校,1449,0.4,121.6,-,-,845,0.3,-,-,-,-,8652,2.5,-,-,801,0.2
2,1,私立高校,3540,1,-29.6,-,-,7496,2.4,6738,2,1129,0.3,-,-,2800,0.7,6538,1.3
2,1,私立大学,798,0.2,-51.9,-,-,2123,0.7,1344,0.4,-,-,424,0.1,-,-,1694,0.3
2,1,幼児教育費用,1897,0.5,-19.6,336,0.2,6225,2,1670,0.5,2013,0.6,1141,0.3,705,0.2,1121,0.2
2,1,民営家賃,11874,3.4,-20.3,7432,4,16081,5.2,17582,5.2,10674,3.1,12050,3.4,9399,2.5,9956,1.9
2,1,地代,661,0.2,359,-,-,-,-,4194,1.2,-,-,516,0.1,-,-,-,-
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 3年 7月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―　勤労者世帯　―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
