項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,385,-,-,57,-,55,-,57,-,57,-,56,-,51,-,52,-
0,0,世帯人員,3.2,-,-,2.72,-,2.95,-,3.33,-,3.4,-,3.54,-,3.16,-,3.27,-
0,0,有業人員,1.76,-,-,1.55,-,1.71,-,1.5,-,1.89,-,1.76,-,1.82,-,2.08,-
0,0,世帯主平均年齢,49.8,-,-,57.9,-,52.7,-,47.2,-,46.2,-,46.2,-,50.2,-,48.2,-
0,0,消費支出,331469,-,-4.3,234373,-,256120,-,239354,-,318306,-,374114,-,345039,-,548092,-
0,0,公共的料金,89537,27,-8.9,51292,21.9,61970,24.2,73474,30.7,88900,27.9,124154,33.2,95735,27.7,130251,23.8
1,0,公共料金等,55488,16.7,-7.5,37431,16,43332,16.9,45798,19.1,61014,19.2,62458,16.7,65139,18.9,72822,13.3
1,1,米,1550,0.5,1.6,1343,0.6,1303,0.5,1410,0.6,1505,0.5,2274,0.6,1611,0.5,1410,0.3
1,1,食塩,40,0,14.3,31,0,41,0,23,0,27,0,65,0,39,0,53,0
1,1,学校給食,1176,0.4,-13.2,812,0.3,291,0.1,1378,0.6,1080,0.3,1862,0.5,1089,0.3,1717,0.3
1,1,公営家賃,1426,0.4,-55.8,2492,1.1,719,0.3,1069,0.4,3646,1.1,941,0.3,1162,0.3,-,-
1,1,電気代,9402,2.8,1.4,7218,3.1,8071,3.2,8830,3.7,10427,3.3,10820,2.9,10576,3.1,9856,1.8
1,1,都市ガス,6629,2,-1.3,5666,2.4,4608,1.8,6038,2.5,5967,1.9,7125,1.9,7625,2.2,9332,1.7
1,1,上下水道料,5061,1.5,5.3,3836,1.6,5131,2,4822,2,5797,1.8,4940,1.3,6306,1.8,4593,0.8
1,1,医科診療代,2670,0.8,-16.8,2572,1.1,3365,1.3,912,0.4,3621,1.1,1664,0.4,3494,1,3048,0.6
1,1,歯科診療代,2385,0.7,89.6,541,0.2,759,0.3,485,0.2,2794,0.9,7750,2.1,1863,0.5,2496,0.5
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
