項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2717,-,6222,-,447,-,75,-,614,-,5325,-
0,0,0,0,0,調査世帯数,361,-,95,-,228,-,16,-,3,-,22,-,191,-
0,0,0,0,0,世帯人員,3.15,-,2,-,3.71,-,2.54,-,2.5,-,2.94,-,3.24,-
0,0,0,0,0,有業人員,1.75,-,1.55,-,1.87,-,1.71,-,1,-,1.45,-,2.19,-
0,0,0,0,0,世帯主平均年齢,49.6,-,51.5,-,48.1,-,56.5,-,47.3,-,51.5,-,47.2,-
1,0,0,0,0,受取,1490472,-,1337815,-,1638876,-,904672,-,1760970,-,1088594,-,1655606,-
1,1,0,0,0,実収入,624431,100,600333,100,674095,100,342872,100,399186,100,432801,100,745142,100
1,2,0,0,0,経常収入,613695,98.3,593399,98.8,660587,98,338148,98.6,398251,99.8,428955,99.1,733159,98.4
1,3,0,0,0,勤め先収入,596163,95.5,579100,96.5,639974,94.9,319755,93.3,390683,97.9,428955,99.1,724513,97.2
1,4,0,0,0,世帯主収入,489734,78.4,448767,74.8,536417,79.6,300326,87.6,390683,97.9,335869,77.6,533257,71.6
1,6,0,0,0,うち男,460246,73.7,421901,70.3,522417,77.5,96672,28.2,-,-,264600,61.1,518018,69.5
1,5,0,0,0,定期収入,435484,69.7,404887,67.4,471079,69.9,268641,78.4,368597,92.3,331629,76.6,488458,65.6
1,5,0,0,0,臨時収入,5585,0.9,6275,1,5608,0.8,2929,0.9,-,-,4240,1,5788,0.8
1,5,0,0,0,賞与,48666,7.8,37605,6.3,59730,8.9,28756,8.4,22087,5.5,-,-,39011,5.2
1,4,0,0,0,世帯主の配偶者の収入,97349,15.6,130334,21.7,90918,13.5,-,-,-,-,87428,20.2,182814,24.5
1,6,0,0,0,うち女,92752,14.9,124708,20.8,85987,12.8,-,-,-,-,87428,20.2,174182,23.4
1,4,0,0,0,他の世帯員収入,9080,1.5,-,-,12639,1.9,19429,5.7,-,-,5658,1.3,8442,1.1
1,3,0,0,0,事業・内職収入,7522,1.2,8833,1.5,7869,1.2,5072,1.5,-,-,-,-,2224,0.3
1,4,0,0,0,家賃収入,5070,0.8,4966,0.8,5981,0.9,-,-,-,-,-,-,-,-
1,4,0,0,0,他の事業収入,1198,0.2,3527,0.6,386,0.1,-,-,-,-,-,-,1159,0.2
1,4,0,0,0,内職収入,1253,0.2,340,0.1,1502,0.2,5072,1.5,-,-,-,-,1065,0.1
1,3,0,0,0,他の経常収入,10010,1.6,5466,0.9,12744,1.9,13321,3.9,7568,1.9,-,-,6422,0.9
1,4,0,0,0,財産収入,1942,0.3,1949,0.3,2192,0.3,1072,0.3,-,-,-,-,1778,0.2
1,4,0,0,0,社会保障給付,7848,1.3,3244,0.5,10545,1.6,9072,2.6,-,-,-,-,4497,0.6
1,5,0,0,0,公的年金給付,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,7848,1.3,3244,0.5,10545,1.6,9072,2.6,-,-,-,-,4497,0.6
1,4,0,0,0,仕送り金,220,0,272,0,7,0,3178,0.9,7568,1.9,-,-,147,0
1,2,0,0,0,特別収入,10736,1.7,6934,1.2,13508,2,4724,1.4,934,0.2,3846,0.9,11983,1.6
1,3,0,0,0,受贈金,4745,0.8,569,0.1,7259,1.1,-,-,-,-,1205,0.3,7935,1.1
1,3,0,0,0,他の特別収入,5991,1,6365,1.1,6249,0.9,4724,1.4,934,0.2,2641,0.6,4048,0.5
1,1,0,0,0,実収入以外の受取(繰入金を除く),589418,-,481888,-,667171,-,307639,-,294324,-,482402,-,619869,-
