項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2973,-,2810,-,3324,-,893,-
0,0,0,0,0,調査世帯数,384,-,115,-,101,-,131,-,37,-
0,0,0,0,0,世帯人員,3.23,-,2,-,3,-,4,-,5.14,-
0,0,0,0,0,有業人員,1.79,-,1.52,-,1.78,-,1.98,-,2.04,-
0,0,0,0,0,世帯主平均年齢,49.4,-,52.3,-,49.3,-,47.9,-,45.8,-
1,0,0,0,0,受取,1533512,-,1400750,-,1486629,-,1662436,-,1643057,-
1,1,0,0,0,実収入,655545,100,632615,100,667378,100,660978,100,674404,100
1,2,0,0,0,経常収入,632255,96.4,599429,94.8,646279,96.8,641067,97,664578,98.5
1,3,0,0,0,勤め先収入,582264,88.8,516564,81.7,598182,89.6,611684,92.5,641341,95.1
1,4,0,0,0,世帯主収入,472850,72.1,409370,64.7,508337,76.2,485652,73.5,524818,77.8
1,6,0,0,0,うち男,447400,68.2,370506,58.6,493536,74,459746,69.6,512193,75.9
1,5,0,0,0,定期収入,452424,69,386563,61.1,483239,72.4,469466,71,511225,75.8
1,5,0,0,0,臨時収入,7614,1.2,10568,1.7,5182,0.8,6194,0.9,10724,1.6
1,5,0,0,0,賞与,12813,2,12240,1.9,19916,3,9992,1.5,2869,0.4
1,4,0,0,0,世帯主の配偶者の収入,97777,14.9,102334,16.2,87555,13.1,99548,15.1,108177,16
1,6,0,0,0,うち女,94569,14.4,102334,16.2,87555,13.1,92290,14,99272,14.7
1,4,0,0,0,他の世帯員収入,11637,1.8,4861,0.8,2289,0.3,26484,4,8346,1.2
1,3,0,0,0,事業・内職収入,8037,1.2,11668,1.8,5125,0.8,7034,1.1,8845,1.3
1,4,0,0,0,家賃収入,3592,0.5,7519,1.2,4828,0.7,-,-,-,-
1,4,0,0,0,他の事業収入,3223,0.5,4149,0.7,4,0,5981,0.9,-,-
1,4,0,0,0,内職収入,1222,0.2,-,-,293,0,1052,0.2,8845,1.3
1,3,0,0,0,他の経常収入,41954,6.4,71197,11.3,42972,6.4,22349,3.4,14392,2.1
1,4,0,0,0,財産収入,1070,0.2,3447,0.5,160,0,0,0,-,-
1,4,0,0,0,社会保障給付,40622,6.2,67278,10.6,42812,6.4,21981,3.3,14392,2.1
1,5,0,0,0,公的年金給付,33539,5.1,64013,10.1,28429,4.3,18896,2.9,2693,0.4
1,5,0,0,0,他の社会保障給付,7083,1.1,3266,0.5,14383,2.2,3086,0.5,11699,1.7
1,4,0,0,0,仕送り金,262,0,472,0.1,-,-,367,0.1,-,-
1,2,0,0,0,特別収入,23290,3.6,33185,5.2,21099,3.2,19911,3,9826,1.5
1,3,0,0,0,受贈金,10171,1.6,26204,4.1,6887,1,32,0,4880,0.7
1,3,0,0,0,他の特別収入,13119,2,6982,1.1,14212,2.1,19879,3,4947,0.7
1,1,0,0,0,実収入以外の受取(繰入金を除く),562866,-,535888,-,560734,-,568864,-,637028,-
1,2,0,0,0,預貯金引出,416933,-,396117,-,431737,-,419983,-,428281,-
1,2,0,0,0,保険金,9404,-,8961,-,2153,-,5349,-,48773,-
1,3,0,0,0,個人・企業年金保険金,5046,-,8961,-,2153,-,5349,-,-,-
1,3,0,0,0,他の保険金,4357,-,-,-,-,-,-,-,48773,-
1,2,0,0,0,有価証券売却,850,-,2860,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,クレジット購入借入金,134844,-,126451,-,125842,-,143209,-,159969,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,835,-,1499,-,1002,-,323,-,4,-
1,1,0,0,0,繰入金,315101,-,232248,-,258517,-,432594,-,331624,-
2,0,0,0,0,支払,1533512,-,1400750,-,1486629,-,1662436,-,1643057,-
2,1,0,0,0,実支出,530117,-,494756,-,535913,-,541109,-,588648,-
2,2,0,0,0,生計支出,409567,-,374366,-,408139,-,419824,-,493020,-
2,3,0,0,0,消費支出,409567,100,374366,100,408139,100,419824,100,493020,100
2,4,1,0,0,食料,90860,22.2,80909,21.6,88378,21.7,96093,22.9,112309,22.8
2,5,1,1,0,穀類,7181,1.8,5284,1.4,6655,1.6,8471,2,10342,2.1
2,6,1,1,1,米類,1863,0.5,1024,0.3,1682,0.4,2510,0.6,2812,0.6
2,6,1,1,2,パン,3116,0.8,2342,0.6,3144,0.8,3435,0.8,4418,0.9
2,6,1,1,3,麺類,1674,0.4,1512,0.4,1433,0.4,1834,0.4,2382,0.5
2,6,1,1,4,他の穀類,527,0.1,407,0.1,396,0.1,692,0.2,731,0.1
2,5,1,2,0,魚介類,5505,1.3,4701,1.3,5812,1.4,5654,1.3,6662,1.4
2,6,1,2,1,生鮮魚介,3388,0.8,2986,0.8,3560,0.9,3394,0.8,4161,0.8
2,6,1,2,2,塩干魚介,922,0.2,693,0.2,901,0.2,1066,0.3,1217,0.2
2,6,1,2,3,魚肉練製品,436,0.1,321,0.1,500,0.1,466,0.1,500,0.1
2,6,1,2,4,他の魚介加工品,759,0.2,701,0.2,851,0.2,728,0.2,784,0.2
2,5,1,3,0,肉類,8976,2.2,6398,1.7,8175,2,10852,2.6,13095,2.7
2,6,1,3,1,生鮮肉,7309,1.8,5209,1.4,6553,1.6,8877,2.1,10843,2.2
2,6,1,3,2,加工肉,1667,0.4,1190,0.3,1622,0.4,1975,0.5,2251,0.5
