項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,690,-,-,92,-,101,-,104,-,104,-,98,-,100,-,91,-
0,0,世帯人員,2.93,-,-,2.66,-,2.85,-,2.88,-,2.74,-,3.06,-,3.03,-,3.27,-
0,0,有業人員,1.4,-,-,1.23,-,1.18,-,1.45,-,1.27,-,1.34,-,1.65,-,1.69,-
0,0,世帯主平均年齢,58.9,-,-,61.4,-,60.2,-,60.6,-,61.4,-,60.6,-,53.5,-,54.5,-
0,0,消費支出,364505,-,22.1,106236,-,167172,-,213166,-,266904,-,333411,-,439097,-,1022754,-
0,0,公共的料金,120176,33,5.8,27225,25.6,51281,30.7,59934,28.1,81587,30.6,91716,27.5,122969,28,405504,39.6
1,0,公共料金等,61028,16.7,5.5,22746,21.4,43632,26.1,47035,22.1,56090,21,72294,21.7,79604,18.1,105391,10.3
1,1,米,1912,0.5,-12.4,1674,1.6,1726,1,1726,0.8,2118,0.8,2282,0.7,1705,0.4,2157,0.2
1,1,食塩,40,0,11.1,45,0,16,0,33,0,44,0,39,0,53,0,50,0
1,1,学校給食,280,0.1,471.4,-,-,388,0.2,151,0.1,91,0,224,0.1,793,0.2,302,0
1,1,公営家賃,1526,0.4,-53.7,-,-,407,0.2,856,0.4,2085,0.8,4430,1.3,368,0.1,2568,0.3
1,1,電気代,9911,2.7,-15.5,4828,4.5,8900,5.3,10096,4.7,11271,4.2,13449,4,10681,2.4,10124,1
1,1,都市ガス,6477,1.8,-10.5,3500,3.3,6427,3.8,6171,2.9,6291,2.4,7066,2.1,8338,1.9,7497,0.7
1,1,上下水道料,5883,1.6,-0.8,3095,2.9,4858,2.9,5970,2.8,6044,2.3,7744,2.3,7114,1.6,6339,0.6
1,1,医科診療代,4034,1.1,27.7,1907,1.8,3766,2.3,2856,1.3,5892,2.2,4666,1.4,3930,0.9,5197,0.5
1,1,歯科診療代,3817,1,-16.8,242,0.2,1026,0.6,830,0.4,1630,0.6,5279,1.6,4646,1.1,13054,1.3
1,1,出産入院料,1314,0.4,...,-,-,-,-,-,-,-,-,-,-,1080,0.2,8101,0.8
1,1,他の入院料,1308,0.4,112.3,-,-,-,-,-,-,1029,0.4,2730,0.8,1602,0.4,3800,0.4
1,1,鉄道運賃,1599,0.4,241.7,195,0.2,494,0.3,608,0.3,954,0.4,893,0.3,3989,0.9,4018,0.4
1,1,鉄道通学定期代,1474,0.4,...,-,-,769,0.5,282,0.1,498,0.2,573,0.2,1514,0.3,6654,0.7
1,1,鉄道通勤定期代,3798,1,111.2,695,0.7,438,0.3,1855,0.9,2242,0.8,3444,1,8513,1.9,9342,0.9
1,1,バス代,121,0,36,38,0,84,0.1,232,0.1,19,0,57,0,101,0,318,0
1,1,バス通学定期代,256,0.1,212.2,-,-,28,0,-,-,-,-,-,-,551,0.1,1208,0.1
1,1,バス通勤定期代,115,0,-26.3,76,0.1,-,-,148,0.1,-,-,354,0.1,-,-,235,0
1,1,タクシー代,611,0.2,119.8,86,0.1,321,0.2,223,0.1,494,0.2,1051,0.3,1459,0.3,634,0.1
1,1,航空運賃,135,0,...,-,-,-,-,-,-,-,-,192,0.1,750,0.2,-,-
1,1,郵便料,198,0.1,-9.6,53,0,158,0.1,208,0.1,165,0.1,247,0.1,285,0.1,268,0
1,1,固定電話通信料,1419,0.4,-16.8,887,0.8,1074,0.6,1456,0.7,1540,0.6,1976,0.6,1623,0.4,1376,0.1
1,1,携帯電話通信料,9840,2.7,0.8,3188,3,9031,5.4,9655,4.5,9574,3.6,10795,3.2,13655,3.1,12883,1.3
1,1,ＮＨＫ放送受信料,1598,0.4,8.7,756,0.7,1833,1.1,1430,0.7,1339,0.5,1158,0.3,2568,0.6,2074,0.2
1,1,ケーブルテレビ放送受信料,1115,0.3,-4.4,465,0.4,1144,0.7,1145,0.5,1175,0.4,1577,0.5,1370,0.3,925,0.1
1,1,他の放送受信料,192,0.1,-15,35,0,28,0,130,0.1,177,0.1,413,0.1,199,0,363,0
1,1,国公立小学校,142,0,343.8,-,-,10,0,197,0.1,65,0,133,0,508,0.1,78,0
1,1,国公立中学校,28,0,-22.2,-,-,121,0.1,-,-,-,-,14,0,62,0,-,-
1,1,国公立高校,99,0,-80.6,-,-,-,-,-,-,-,-,-,-,345,0.1,344,0
1,1,国公立大学,623,0.2,...,-,-,-,-,-,-,-,-,-,-,-,-,4355,0.4
1,1,たばこ,1162,0.3,40.2,984,0.9,584,0.3,778,0.4,1352,0.5,1508,0.5,1804,0.4,1127,0.1
2,0,準公共料金等,59148,16.2,6.1,4478,4.2,7649,4.6,12899,6.1,25497,9.6,19422,5.8,43365,9.9,300113,29.3
2,1,牛乳,1317,0.4,-16.3,859,0.8,1400,0.8,1260,0.6,1283,0.5,1603,0.5,1378,0.3,1432,0.1
2,1,灯油,107,0,-42.8,149,0.1,247,0.1,52,0,62,0,182,0.1,-,-,55,0
2,1,プロパンガス,417,0.1,-12.9,277,0.3,598,0.4,403,0.2,563,0.2,408,0.1,412,0.1,254,0
2,1,理髪料,427,0.1,15.1,247,0.2,170,0.1,607,0.3,348,0.1,624,0.2,498,0.1,500,0
2,1,パーマネント代,288,0.1,269.2,371,0.3,42,0,-,-,337,0.1,323,0.1,558,0.1,388,0
2,1,洗濯代,1031,0.3,28.6,274,0.3,366,0.2,585,0.3,779,0.3,529,0.2,1669,0.4,2999,0.3
2,1,新聞,2123,0.6,-17,1534,1.4,2202,1.3,2207,1,2362,0.9,2596,0.8,1913,0.4,2044,0.2
2,1,私立小学校,2624,0.7,520.3,-,-,-,-,42,0,-,-,-,-,4290,1,13978,1.4
2,1,私立中学校,3481,1,146.7,-,-,-,-,42,0,-,-,-,-,2327,0.5,21954,2.1
2,1,私立高校,7464,2,64.8,-,-,-,-,-,-,1572,0.6,-,-,8439,1.9,42106,4.1
2,1,私立大学,26914,7.4,-7.7,-,-,-,-,-,-,1015,0.4,-,-,516,0.1,186674,18.3
2,1,幼児教育費用,1151,0.3,0.4,57,0.1,609,0.4,318,0.1,99,0,1096,0.3,1185,0.3,4680,0.5
2,1,民営家賃,10793,3,-13.5,559,0.5,1489,0.9,7234,3.4,15916,6,10017,3,18483,4.2,21696,2.1
2,1,地代,1013,0.3,86.2,151,0.1,527,0.3,150,0.1,1161,0.4,2044,0.6,1698,0.4,1355,0.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 3年 4月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
