項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,9466,-,3147,-,2847,-,6853,-,6619,-,534,-
0,0,0,0,0,調査世帯数,210,-,-,197,-,59,-,52,-,151,-,145,-,13,-
0,0,0,0,0,世帯人員,2.38,-,-,2.39,-,2.24,-,2.27,-,2.44,-,2.44,-,2.25,-
0,0,0,0,0,有業人員,0.37,-,-,0.37,-,0.24,-,0.26,-,0.43,-,0.42,-,0.38,-
0,0,0,0,0,世帯主平均年齢,74.5,-,-,74.4,-,75.5,-,75.2,-,74.1,-,74.1,-,76.2,-
1,0,0,0,0,受取,814977,-,-8.2,837527,-,530649,-,560781,-,945565,-,956586,-,415068,-
1,1,0,0,0,実収入,379502,100,-5.4,389595,100,255682,100,271261,100,436371,100,440504,100,200513,100
1,2,0,0,0,経常収入,375348,98.9,-5.5,385213,98.9,250590,98,265635,97.9,432648,99.1,436656,99.1,200402,99.9
1,3,0,0,0,勤め先収入,25825,6.8,14.9,26993,6.9,4796,1.9,5302,2,35483,8.1,36324,8.2,5113,2.5
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,11283,3,139.4,11631,3,4168,1.6,4607,1.7,14551,3.3,14653,3.3,5113,2.5
1,6,0,0,0,うち女,9779,2.6,107.5,10042,2.6,4168,1.6,4607,1.7,12357,2.8,12381,2.8,5113,2.5
1,4,0,0,0,他の世帯員収入,14542,3.8,-18.1,15362,3.9,629,0.2,695,0.3,20932,4.8,21672,4.9,-,-
1,3,0,0,0,事業・内職収入,10593,2.8,-28.9,10623,2.7,3891,1.5,3537,1.3,13671,3.1,13672,3.1,10053,5
1,4,0,0,0,家賃収入,5850,1.5,-30.2,6180,1.6,2117,0.8,2340,0.9,7565,1.7,7832,1.8,-,-
1,4,0,0,0,他の事業収入,2441,0.6,33.1,2578,0.7,-,-,-,-,3562,0.8,3688,0.8,-,-
1,4,0,0,0,内職収入,2302,0.6,-50.9,1865,0.5,1774,0.7,1197,0.4,2544,0.6,2152,0.5,10053,5
1,3,0,0,0,他の経常収入,338930,89.3,-5.8,347597,89.2,241902,94.6,256797,94.7,383494,87.9,386660,87.8,185236,92.4
1,4,0,0,0,財産収入,1774,0.5,-52.3,1874,0.5,3689,1.4,4077,1.5,894,0.2,926,0.2,-,-
1,4,0,0,0,社会保障給付,337025,88.8,-5.1,345584,88.7,238213,93.2,252719,93.2,382408,87.6,385535,87.5,185236,92.4
1,5,0,0,0,公的年金給付,326989,86.2,-7.2,336264,86.3,231581,90.6,249649,92,370809,85,373526,84.8,162508,81
1,5,0,0,0,他の社会保障給付,10036,2.6,282.8,9320,2.4,6633,2.6,3071,1.1,11599,2.7,12009,2.7,22728,11.3
1,4,0,0,0,仕送り金,132,0,-85.7,139,0,-,-,-,-,193,0,199,0,-,-
1,2,0,0,0,特別収入,4154,1.1,3,4382,1.1,5092,2,5626,2.1,3724,0.9,3847,0.9,111,0.1
1,3,0,0,0,受贈金,237,0.1,41.9,251,0.1,210,0.1,232,0.1,250,0.1,259,0.1,-,-
