項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,661,-,-,92,-,92,-,92,-,91,-,103,-,95,-,96,-
0,0,世帯人員,2.95,-,-,2.7,-,2.86,-,2.66,-,2.91,-,2.89,-,3.23,-,3.37,-
0,0,有業人員,1.35,-,-,1.06,-,1.19,-,1.21,-,1.36,-,1.43,-,1.48,-,1.71,-
0,0,世帯主平均年齢,59.8,-,-,63.1,-,64.7,-,65,-,57.8,-,59.2,-,55,-,53.7,-
0,0,消費支出,302089,-,-4.7,107833,-,163992,-,207080,-,247282,-,299384,-,385131,-,699757,-
0,0,公共的料金,70068,23.2,-13.4,25497,23.6,46346,28.3,49787,24,61939,25,68303,22.8,94986,24.7,142815,20.4
1,0,公共料金等,49417,16.4,-10.2,20964,19.4,36052,22,36263,17.5,45792,18.5,47581,15.9,64864,16.8,93925,13.4
1,1,米,1697,0.6,-21.3,1182,1.1,1556,0.9,1954,0.9,1357,0.5,1941,0.6,1538,0.4,2344,0.3
1,1,食塩,45,0,-8.2,17,0,31,0,27,0,43,0,55,0,71,0,72,0
1,1,学校給食,889,0.3,6,169,0.2,778,0.5,97,0,1273,0.5,754,0.3,1953,0.5,1193,0.2
1,1,公営家賃,1056,0.3,-52.5,240,0.2,3994,2.4,-,-,-,-,1161,0.4,1762,0.5,262,0
1,1,電気代,7204,2.4,-16.8,4362,4,5731,3.5,6857,3.3,7432,3,8263,2.8,8466,2.2,9279,1.3
1,1,都市ガス,3663,1.2,-13.8,2222,2.1,3563,2.2,3535,1.7,3862,1.6,3831,1.3,4055,1.1,4565,0.7
1,1,上下水道料,4307,1.4,-0.6,2333,2.2,3925,2.4,2906,1.4,4989,2,3914,1.3,6894,1.8,5167,0.7
1,1,医科診療代,5781,1.9,70.1,1870,1.7,4101,2.5,4123,2,4073,1.6,4050,1.4,3533,0.9,18636,2.7
1,1,歯科診療代,2865,0.9,-59.7,702,0.7,637,0.4,922,0.4,3939,1.6,2267,0.8,3852,1,7691,1.1
1,1,出産入院料,310,0.1,...,-,-,-,-,-,-,-,-,-,-,-,-,2157,0.3
1,1,他の入院料,1273,0.4,-8.7,929,0.9,-,-,624,0.3,-,-,898,0.3,1600,0.4,4825,0.7
1,1,鉄道運賃,2004,0.7,107.7,336,0.3,779,0.5,1579,0.8,1437,0.6,1409,0.5,3747,1,4705,0.7
1,1,鉄道通学定期代,370,0.1,103.3,158,0.1,-,-,-,-,-,-,466,0.2,694,0.2,1260,0.2
1,1,鉄道通勤定期代,919,0.3,-27.4,315,0.3,219,0.1,210,0.1,1173,0.5,389,0.1,3238,0.8,871,0.1
1,1,バス代,216,0.1,38.5,58,0.1,100,0.1,209,0.1,182,0.1,176,0.1,457,0.1,322,0
1,1,バス通学定期代,98,0,...,-,-,-,-,-,-,-,-,-,-,576,0.1,108,0
1,1,バス通勤定期代,44,0,214.3,79,0.1,-,-,-,-,-,-,192,0.1,11,0,28,0
1,1,タクシー代,541,0.2,-11.6,279,0.3,147,0.1,497,0.2,363,0.1,442,0.1,456,0.1,1593,0.2
1,1,航空運賃,1250,0.4,455.6,-,-,-,-,-,-,-,-,241,0.1,239,0.1,8226,1.2
1,1,郵便料,216,0.1,22,80,0.1,224,0.1,128,0.1,173,0.1,112,0,339,0.1,451,0.1
1,1,固定電話通信料,1415,0.5,-5.5,555,0.5,1431,0.9,1539,0.7,1091,0.4,1694,0.6,1743,0.5,1842,0.3
1,1,携帯電話通信料,9026,3,-11,3490,3.2,5312,3.2,7934,3.8,9767,3.9,9988,3.3,13065,3.4,13538,1.9
1,1,ＮＨＫ放送受信料,965,0.3,13.1,682,0.6,656,0.4,441,0.2,1252,0.5,1834,0.6,973,0.3,914,0.1
1,1,ケーブルテレビ放送受信料,1191,0.4,0.3,518,0.5,1170,0.7,950,0.5,1285,0.5,1379,0.5,1556,0.4,1472,0.2
1,1,他の放送受信料,186,0.1,9.4,52,0,105,0.1,183,0.1,245,0.1,342,0.1,108,0,263,0
1,1,国公立小学校,287,0.1,-33.1,22,0,283,0.2,145,0.1,355,0.1,80,0,795,0.2,325,0
1,1,国公立中学校,339,0.1,-55.9,-,-,157,0.1,51,0,248,0.1,184,0.1,813,0.2,914,0.1
1,1,国公立高校,370,0.1,57.4,-,-,-,-,384,0.2,321,0.1,421,0.1,1015,0.3,440,0.1
1,1,国公立大学,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,たばこ,890,0.3,-28.3,314,0.3,1153,0.7,967,0.5,929,0.4,1094,0.4,1314,0.3,461,0.1
2,0,準公共料金等,20651,6.8,-20.1,4533,4.2,10294,6.3,13524,6.5,16147,6.5,20722,6.9,30122,7.8,48890,7
2,1,牛乳,1466,0.5,-0.3,1231,1.1,1439,0.9,1373,0.7,1405,0.6,1492,0.5,1720,0.4,1597,0.2
2,1,灯油,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1,プロパンガス,407,0.1,31.3,336,0.3,361,0.2,588,0.3,299,0.1,363,0.1,325,0.1,574,0.1
2,1,理髪料,474,0.2,8.7,381,0.4,287,0.2,318,0.2,775,0.3,543,0.2,295,0.1,722,0.1
2,1,パーマネント代,184,0.1,-12.4,179,0.2,109,0.1,411,0.2,-,-,36,0,150,0,399,0.1
2,1,洗濯代,440,0.1,-29.6,159,0.1,192,0.1,470,0.2,420,0.2,392,0.1,797,0.2,644,0.1
2,1,新聞,2209,0.7,-12.5,2170,2,2188,1.3,2745,1.3,1968,0.8,2277,0.8,1968,0.5,2142,0.3
2,1,私立小学校,640,0.2,236.8,-,-,-,-,-,-,-,-,-,-,874,0.2,3582,0.5
2,1,私立中学校,752,0.2,51.6,-,-,-,-,-,-,-,-,-,-,3398,0.9,1840,0.3
2,1,私立高校,2000,0.7,-41.9,51,0,43,0,597,0.3,-,-,6,0,2388,0.6,10838,1.5
2,1,私立大学,414,0.1,-77.5,-,-,-,-,-,-,1803,0.7,-,-,215,0.1,883,0.1
2,1,幼児教育費用,1075,0.4,-31,27,0,852,0.5,709,0.3,848,0.3,523,0.2,686,0.2,3861,0.6
2,1,民営家賃,9560,3.2,-19.3,-,-,4664,2.8,6124,3,8629,3.5,12705,4.2,14577,3.8,20079,2.9
2,1,地代,1031,0.3,15.3,-,-,158,0.1,189,0.1,-,-,2386,0.8,2728,0.7,1730,0.2
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 3年 7月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
