項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,667,-,-,86,-,100,-,98,-,95,-,95,-,100,-,93,-
0,0,0,0,0,世帯人員,2.93,-,-,2.86,-,2.7,-,2.67,-,2.99,-,3.04,-,3.15,-,3.1,-
0,0,0,0,0,有業人員,1.38,-,-,1.26,-,1.12,-,1.26,-,1.51,-,1.34,-,1.61,-,1.53,-
0,0,0,0,0,世帯主平均年齢,59.4,-,-,61,-,63.3,-,60.8,-,59,-,60.3,-,57.2,-,54.4,-
2,2,0,0,0,生計支出,298350,-,-2.9,103673,-,156546,-,204562,-,244943,-,294621,-,372570,-,706750,-
2,3,0,0,0,消費支出,286222,100,-6.9,103673,100,156546,100,204562,100,244943,100,294621,100,372570,100,622720,100
2,4,1,0,0,食料,87483,30.6,0.2,54424,52.5,66232,42.3,76067,37.2,89542,36.6,91350,31,110958,29.8,123403,19.8
2,5,1,1,0,穀類,6783,2.4,-5.5,4619,4.5,5783,3.7,6341,3.1,7273,3,7098,2.4,8585,2.3,7768,1.2
2,6,1,1,1,米類,1773,0.6,-12.3,1388,1.3,1653,1.1,1776,0.9,1469,0.6,1917,0.7,2288,0.6,1919,0.3
2,6,1,1,2,パン,2892,1,0,1811,1.7,2372,1.5,2552,1.2,3436,1.4,2815,1,3534,0.9,3711,0.6
2,6,1,1,3,麺類,1678,0.6,-7.3,1062,1,1467,0.9,1585,0.8,1911,0.8,1847,0.6,2194,0.6,1681,0.3
2,6,1,1,4,他の穀類,439,0.2,-2.9,358,0.3,290,0.2,427,0.2,458,0.2,519,0.2,569,0.2,456,0.1
2,5,1,2,0,魚介類,6730,2.4,1.4,4214,4.1,5534,3.5,5861,2.9,7664,3.1,7283,2.5,7904,2.1,8627,1.4
2,6,1,2,1,生鮮魚介,4054,1.4,2.3,2489,2.4,3207,2,3434,1.7,4848,2,4435,1.5,4752,1.3,5198,0.8
2,6,1,2,2,塩干魚介,1131,0.4,-3,736,0.7,914,0.6,1087,0.5,1285,0.5,1170,0.4,1235,0.3,1487,0.2
2,6,1,2,3,魚肉練製品,555,0.2,-5,380,0.4,551,0.4,491,0.2,614,0.3,524,0.2,664,0.2,659,0.1
2,6,1,2,4,他の魚介加工品,990,0.3,7.4,609,0.6,862,0.6,850,0.4,917,0.4,1154,0.4,1253,0.3,1283,0.2
2,5,1,3,0,肉類,9144,3.2,0.7,6583,6.3,6116,3.9,7435,3.6,9809,4,8488,2.9,11553,3.1,13978,2.2
2,6,1,3,1,生鮮肉,7461,2.6,0.9,5268,5.1,4847,3.1,6025,2.9,8078,3.3,6938,2.4,9425,2.5,11602,1.9
2,6,1,3,2,加工肉,1684,0.6,0.3,1315,1.3,1268,0.8,1410,0.7,1731,0.7,1550,0.5,2128,0.6,2377,0.4
2,5,1,4,0,乳卵類,4778,1.7,-5.9,3560,3.4,3688,2.4,4400,2.2,4907,2,5259,1.8,5858,1.6,5768,0.9
2,6,1,4,1,牛乳,1393,0.5,-12.4,1085,1,1162,0.7,1327,0.6,1377,0.6,1605,0.5,1654,0.4,1538,0.2
2,6,1,4,2,乳製品,2479,0.9,-3.6,1780,1.7,1822,1.2,2300,1.1,2600,1.1,2676,0.9,3122,0.8,3046,0.5
2,6,1,4,3,卵,907,0.3,-1.1,696,0.7,704,0.4,773,0.4,930,0.4,977,0.3,1081,0.3,1184,0.2
2,5,1,5,0,野菜・海藻,11272,3.9,-5.1,8350,8.1,9621,6.1,10615,5.2,12067,4.9,11499,3.9,13188,3.5,13540,2.2
2,6,1,5,1,生鮮野菜,8110,2.8,-3.3,6145,5.9,6943,4.4,7578,3.7,8424,3.4,8221,2.8,9361,2.5,10073,1.6
2,6,1,5,2,乾物・海藻,730,0.3,-15,404,0.4,617,0.4,726,0.4,851,0.3,807,0.3,879,0.2,824,0.1
2,6,1,5,3,大豆加工品,1206,0.4,-4.4,963,0.9,1041,0.7,1122,0.5,1232,0.5,1178,0.4,1425,0.4,1480,0.2
2,6,1,5,4,他の野菜・海藻加工品,1226,0.4,-10.6,837,0.8,1020,0.7,1189,0.6,1561,0.6,1293,0.4,1524,0.4,1163,0.2
2,5,1,6,0,果物,3390,1.2,-9,2356,2.3,2833,1.8,3281,1.6,3120,1.3,3574,1.2,3739,1,4810,0.8
2,6,1,6,1,生鮮果物,3018,1.1,-9,2208,2.1,2550,1.6,2906,1.4,2800,1.1,3175,1.1,3307,0.9,4167,0.7
2,6,1,6,2,果物加工品,372,0.1,-9.3,148,0.1,283,0.2,375,0.2,320,0.1,400,0.1,432,0.1,644,0.1
2,5,1,7,0,油脂・調味料,3991,1.4,-8.8,2799,2.7,3266,2.1,3685,1.8,4186,1.7,4239,1.4,5099,1.4,4657,0.7
2,6,1,7,1,油脂,450,0.2,-10,322,0.3,333,0.2,440,0.2,487,0.2,495,0.2,564,0.2,507,0.1
2,6,1,7,2,調味料,3542,1.2,-8.6,2477,2.4,2934,1.9,3245,1.6,3699,1.5,3744,1.3,4535,1.2,4150,0.7
2,5,1,8,0,菓子類,6839,2.4,1.7,3860,3.7,5441,3.5,5923,2.9,7275,3,7770,2.6,8776,2.4,8804,1.4
2,5,1,9,0,調理食品,12896,4.5,3.8,8267,8,10241,6.5,11349,5.5,12757,5.2,13803,4.7,15315,4.1,18474,3
2,6,1,9,1,主食的調理食品,5515,1.9,1,2890,2.8,4382,2.8,4856,2.4,6151,2.5,6753,2.3,6278,1.7,7272,1.2
