項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,702,-,-,95,-,101,-,106,-,104,-,102,-,96,-,98,-
0,0,世帯人員,2.89,-,-,2.43,-,2.72,-,2.81,-,2.83,-,3.09,-,3.17,-,3.2,-
0,0,有業人員,1.35,-,-,0.98,-,1.14,-,1.29,-,1.44,-,1.38,-,1.46,-,1.77,-
0,0,世帯主平均年齢,59.1,-,-,65.1,-,62,-,60.2,-,59,-,56.7,-,56.4,-,54.2,-
0,0,消費支出,295796,-,-7.4,101439,-,163979,-,209218,-,254674,-,308019,-,388547,-,641492,-
0,0,公共的料金,78775,26.6,-8.4,27071,26.7,52018,31.7,57526,27.5,70988,27.9,85999,27.9,95486,24.6,161584,25.2
1,0,公共料金等,53142,18,-9.8,22035,21.7,41058,25,46069,22,48984,19.2,59541,19.3,65616,16.9,88342,13.8
1,1,米,1545,0.5,5.7,1053,1,1623,1,1491,0.7,1452,0.6,1590,0.5,1999,0.5,1603,0.2
1,1,食塩,47,0,38.2,32,0,44,0,34,0,33,0,77,0,29,0,77,0
1,1,学校給食,726,0.2,-12.8,85,0.1,393,0.2,465,0.2,718,0.3,1039,0.3,905,0.2,1470,0.2
1,1,公営家賃,898,0.3,-70.1,201,0.2,402,0.2,1984,0.9,367,0.1,591,0.2,2103,0.5,638,0.1
1,1,電気代,10029,3.4,-2.1,5888,5.8,9282,5.7,9169,4.4,10450,4.1,11389,3.7,11933,3.1,12060,1.9
1,1,都市ガス,6777,2.3,-7.6,4134,4.1,6346,3.9,6544,3.1,5897,2.3,7399,2.4,8226,2.1,8872,1.4
